Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,19994.99
CZ75 | 翡翠石英 (战痕累累),CZ75 | 翡翠石英,军规级,战痕累累,
CZ75 | 翡翠石英 (略有磨损),CZ75 | 翡翠石英,军规级,略有磨损,549.00
流浪者匕首（★） | 蓝钢 (崭新出厂),流浪者匕首（★） | 蓝钢,隐秘,崭新出厂,4050.00
流浪者匕首（★） | 蓝钢 (久经沙场),流浪者匕首（★） | 蓝钢,隐秘,久经沙场,2315.00
流浪者匕首（★） | 蓝钢 (破损不堪),流浪者匕首（★） | 蓝钢,隐秘,破损不堪,1939.00
流浪者匕首（★） | 蓝钢 (战痕累累),流浪者匕首（★） | 蓝钢,隐秘,战痕累累,1996.00
流浪者匕首（★） | 蓝钢 (略有磨损),流浪者匕首（★） | 蓝钢,隐秘,略有磨损,2600.00
R8 左轮手枪 | 骸骨锻造 (崭新出厂),R8 左轮手枪 | 骸骨锻造,军规级,崭新出厂,1.58
R8 左轮手枪 | 骸骨锻造 (久经沙场),R8 左轮手枪 | 骸骨锻造,军规级,久经沙场,0.34
R8 左轮手枪 | 骸骨锻造 (破损不堪),R8 左轮手枪 | 骸骨锻造,军规级,破损不堪,0.71
R8 左轮手枪 | 骸骨锻造 (战痕累累),R8 左轮手枪 | 骸骨锻造,军规级,战痕累累,0.35
R8 左轮手枪 | 骸骨锻造 (略有磨损),R8 左轮手枪 | 骸骨锻造,军规级,略有磨损,0.80
AK-47 | 墨岩 (崭新出厂),AK-47 | 墨岩,受限,崭新出厂,59.80
AK-47 | 墨岩 (久经沙场),AK-47 | 墨岩,受限,久经沙场,14.87
AK-47 | 墨岩 (破损不堪),AK-47 | 墨岩,受限,破损不堪,13.66
AK-47 | 墨岩 (战痕累累),AK-47 | 墨岩,受限,战痕累累,13.30
AK-47 | 墨岩 (略有磨损),AK-47 | 墨岩,受限,略有磨损,23.83
双持贝瑞塔（StatTrak™） | 毒蛇袭击 (崭新出厂),双持贝瑞塔（StatTrak™） | 毒蛇袭击,保密,崭新出厂,815.00
双持贝瑞塔（StatTrak™） | 毒蛇袭击 (久经沙场),双持贝瑞塔（StatTrak™） | 毒蛇袭击,保密,久经沙场,460.00
双持贝瑞塔（StatTrak™） | 毒蛇袭击 (破损不堪),双持贝瑞塔（StatTrak™） | 毒蛇袭击,保密,破损不堪,
双持贝瑞塔（StatTrak™） | 毒蛇袭击 (战痕累累),双持贝瑞塔（StatTrak™） | 毒蛇袭击,保密,战痕累累,
双持贝瑞塔（StatTrak™） | 毒蛇袭击 (略有磨损),双持贝瑞塔（StatTrak™） | 毒蛇袭击,保密,略有磨损,
锯齿爪刀（★） | 夜色 (崭新出厂),锯齿爪刀（★） | 夜色,隐秘,崭新出厂,
锯齿爪刀（★） | 夜色 (久经沙场),锯齿爪刀（★） | 夜色,隐秘,久经沙场,2080.70
锯齿爪刀（★） | 夜色 (破损不堪),锯齿爪刀（★） | 夜色,隐秘,破损不堪,2055.00
锯齿爪刀（★） | 夜色 (战痕累累),锯齿爪刀（★） | 夜色,隐秘,战痕累累,2048.00
锯齿爪刀（★） | 夜色 (略有磨损),锯齿爪刀（★） | 夜色,隐秘,略有磨损,2680.00
新星 | 随风 (崭新出厂),新星 | 随风,军规级,崭新出厂,2.08
新星 | 随风 (久经沙场),新星 | 随风,军规级,久经沙场,0.65
新星 | 随风 (破损不堪),新星 | 随风,军规级,破损不堪,0.71
新星 | 随风 (战痕累累),新星 | 随风,军规级,战痕累累,0.70
新星 | 随风 (略有磨损),新星 | 随风,军规级,略有磨损,1.03
FN57 | 斯康里娅 (崭新出厂),FN57 | 斯康里娅,军规级,崭新出厂,2.65
FN57 | 斯康里娅 (久经沙场),FN57 | 斯康里娅,军规级,久经沙场,0.42
FN57 | 斯康里娅 (破损不堪),FN57 | 斯康里娅,军规级,破损不堪,0.32
FN57 | 斯康里娅 (战痕累累),FN57 | 斯康里娅,军规级,战痕累累,0.37
FN57 | 斯康里娅 (略有磨损),FN57 | 斯康里娅,军规级,略有磨损,0.94
CZ75（纪念品） | 复古圣杯 (崭新出厂),CZ75（纪念品） | 复古圣杯,受限,崭新出厂,700.00
CZ75（纪念品） | 复古圣杯 (略有磨损),CZ75（纪念品） | 复古圣杯,受限,略有磨损,570.00
海豹短刀（★ StatTrak™） | 表面淬火 (崭新出厂),海豹短刀（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,
海豹短刀（★ StatTrak™） | 表面淬火 (久经沙场),海豹短刀（★ StatTrak™） | 表面淬火,隐秘,久经沙场,6666.00
海豹短刀（★ StatTrak™） | 表面淬火 (破损不堪),海豹短刀（★ StatTrak™） | 表面淬火,隐秘,破损不堪,5299.00
海豹短刀（★ StatTrak™） | 表面淬火 (战痕累累),海豹短刀（★ StatTrak™） | 表面淬火,隐秘,战痕累累,
海豹短刀（★ StatTrak™） | 表面淬火 (略有磨损),海豹短刀（★ StatTrak™） | 表面淬火,隐秘,略有磨损,2650.00
FN57 | 涂鸦潦草 (崭新出厂),FN57 | 涂鸦潦草,军规级,崭新出厂,2.11
FN57 | 涂鸦潦草 (久经沙场),FN57 | 涂鸦潦草,军规级,久经沙场,0.39
FN57 | 涂鸦潦草 (破损不堪),FN57 | 涂鸦潦草,军规级,破损不堪,0.30
FN57 | 涂鸦潦草 (战痕累累),FN57 | 涂鸦潦草,军规级,战痕累累,0.40
FN57 | 涂鸦潦草 (略有磨损),FN57 | 涂鸦潦草,军规级,略有磨损,0.89
截短霰弹枪 | 梭鲈 (崭新出厂),截短霰弹枪 | 梭鲈,军规级,崭新出厂,8.41
截短霰弹枪 | 梭鲈 (久经沙场),截短霰弹枪 | 梭鲈,军规级,久经沙场,0.87
截短霰弹枪 | 梭鲈 (破损不堪),截短霰弹枪 | 梭鲈,军规级,破损不堪,0.88
截短霰弹枪 | 梭鲈 (战痕累累),截短霰弹枪 | 梭鲈,军规级,战痕累累,0.86
截短霰弹枪 | 梭鲈 (略有磨损),截短霰弹枪 | 梭鲈,军规级,略有磨损,1.18
P250（纪念品） | 阿佩普之咒 (崭新出厂),P250（纪念品） | 阿佩普之咒,保密,崭新出厂,1799.00
P250（纪念品） | 阿佩普之咒 (久经沙场),P250（纪念品） | 阿佩普之咒,保密,久经沙场,320.00
P250（纪念品） | 阿佩普之咒 (破损不堪),P250（纪念品） | 阿佩普之咒,保密,破损不堪,419.50
P250（纪念品） | 阿佩普之咒 (战痕累累),P250（纪念品） | 阿佩普之咒,保密,战痕累累,258.50
P250（纪念品） | 阿佩普之咒 (略有磨损),P250（纪念品） | 阿佩普之咒,保密,略有磨损,462.74
AWP（StatTrak™） | 蠕虫之神 (崭新出厂),AWP（StatTrak™） | 蠕虫之神,受限,崭新出厂,42.18
AWP（StatTrak™） | 蠕虫之神 (久经沙场),AWP（StatTrak™） | 蠕虫之神,受限,久经沙场,21.66
AWP（StatTrak™） | 蠕虫之神 (破损不堪),AWP（StatTrak™） | 蠕虫之神,受限,破损不堪,50.00
AWP（StatTrak™） | 蠕虫之神 (略有磨损),AWP（StatTrak™） | 蠕虫之神,受限,略有磨损,28.62
法玛斯 | 厄运之喵 (久经沙场),法玛斯 | 厄运之喵,军规级,久经沙场,50.00
法玛斯 | 厄运之喵 (略有磨损),法玛斯 | 厄运之喵,军规级,略有磨损,27.00
P250 | 卡带 (崭新出厂),P250 | 卡带,军规级,崭新出厂,1.50
P250 | 卡带 (久经沙场),P250 | 卡带,军规级,久经沙场,0.38
P250 | 卡带 (破损不堪),P250 | 卡带,军规级,破损不堪,0.40
P250 | 卡带 (战痕累累),P250 | 卡带,军规级,战痕累累,0.40
P250 | 卡带 (略有磨损),P250 | 卡带,军规级,略有磨损,0.77
MAG-7 | 海军之辉 (崭新出厂),MAG-7 | 海军之辉,消费级,崭新出厂,1.60
MAG-7 | 海军之辉 (久经沙场),MAG-7 | 海军之辉,消费级,久经沙场,1.22
MAG-7 | 海军之辉 (破损不堪),MAG-7 | 海军之辉,消费级,破损不堪,2.71
MAG-7 | 海军之辉 (战痕累累),MAG-7 | 海军之辉,消费级,战痕累累,1.73
MAG-7 | 海军之辉 (略有磨损),MAG-7 | 海军之辉,消费级,略有磨损,1.33
海豹短刀（★） | 屠夫 (崭新出厂),海豹短刀（★） | 屠夫,隐秘,崭新出厂,3250.74
海豹短刀（★） | 屠夫 (久经沙场),海豹短刀（★） | 屠夫,隐秘,久经沙场,2854.00
海豹短刀（★） | 屠夫 (略有磨损),海豹短刀（★） | 屠夫,隐秘,略有磨损,2499.00
M4A4 | 彼岸花 (崭新出厂),M4A4 | 彼岸花,受限,崭新出厂,87.99
M4A4 | 彼岸花 (久经沙场),M4A4 | 彼岸花,受限,久经沙场,12.84
M4A4 | 彼岸花 (破损不堪),M4A4 | 彼岸花,受限,破损不堪,9.93
M4A4 | 彼岸花 (战痕累累),M4A4 | 彼岸花,受限,战痕累累,9.79
M4A4 | 彼岸花 (略有磨损),M4A4 | 彼岸花,受限,略有磨损,28.36
截短霰弹枪 | 蝮蛇迷彩 (崭新出厂),截短霰弹枪 | 蝮蛇迷彩,工业级,崭新出厂,3.90
截短霰弹枪 | 蝮蛇迷彩 (久经沙场),截短霰弹枪 | 蝮蛇迷彩,工业级,久经沙场,0.70
截短霰弹枪 | 蝮蛇迷彩 (破损不堪),截短霰弹枪 | 蝮蛇迷彩,工业级,破损不堪,0.81
截短霰弹枪 | 蝮蛇迷彩 (战痕累累),截短霰弹枪 | 蝮蛇迷彩,工业级,战痕累累,0.96
截短霰弹枪 | 蝮蛇迷彩 (略有磨损),截短霰弹枪 | 蝮蛇迷彩,工业级,略有磨损,1.47
流浪者匕首（★） | 人工染色 (崭新出厂),流浪者匕首（★） | 人工染色,隐秘,崭新出厂,4499.00
流浪者匕首（★） | 人工染色 (久经沙场),流浪者匕首（★） | 人工染色,隐秘,久经沙场,2199.00
流浪者匕首（★） | 人工染色 (破损不堪),流浪者匕首（★） | 人工染色,隐秘,破损不堪,1792.60
流浪者匕首（★） | 人工染色 (战痕累累),流浪者匕首（★） | 人工染色,隐秘,战痕累累,1623.00
流浪者匕首（★） | 人工染色 (略有磨损),流浪者匕首（★） | 人工染色,隐秘,略有磨损,2400.00
格洛克 18 型 | 异星世界 (崭新出厂),格洛克 18 型 | 异星世界,军规级,崭新出厂,4.19
格洛克 18 型 | 异星世界 (久经沙场),格洛克 18 型 | 异星世界,军规级,久经沙场,0.55
格洛克 18 型 | 异星世界 (破损不堪),格洛克 18 型 | 异星世界,军规级,破损不堪,0.45
格洛克 18 型 | 异星世界 (战痕累累),格洛克 18 型 | 异星世界,军规级,战痕累累,0.58
格洛克 18 型 | 异星世界 (略有磨损),格洛克 18 型 | 异星世界,军规级,略有磨损,1.24
M4A4 | 狂哮飓风 (崭新出厂),M4A4 | 狂哮飓风,工业级,崭新出厂,687.99
M4A4 | 狂哮飓风 (久经沙场),M4A4 | 狂哮飓风,工业级,久经沙场,6.50
M4A4 | 狂哮飓风 (破损不堪),M4A4 | 狂哮飓风,工业级,破损不堪,30.00
M4A4 | 狂哮飓风 (战痕累累),M4A4 | 狂哮飓风,工业级,战痕累累,34.00
M4A4 | 狂哮飓风 (略有磨损),M4A4 | 狂哮飓风,工业级,略有磨损,28.91
XM1014（StatTrak™） | 锈蚀烈焰 (崭新出厂),XM1014（StatTrak™） | 锈蚀烈焰,军规级,崭新出厂,3.33
XM1014（StatTrak™） | 锈蚀烈焰 (久经沙场),XM1014（StatTrak™） | 锈蚀烈焰,军规级,久经沙场,0.82
XM1014（StatTrak™） | 锈蚀烈焰 (破损不堪),XM1014（StatTrak™） | 锈蚀烈焰,军规级,破损不堪,1.64
XM1014（StatTrak™） | 锈蚀烈焰 (战痕累累),XM1014（StatTrak™） | 锈蚀烈焰,军规级,战痕累累,2.20
XM1014（StatTrak™） | 锈蚀烈焰 (略有磨损),XM1014（StatTrak™） | 锈蚀烈焰,军规级,略有磨损,2.03
格洛克 18 型 | 锈蚀烈焰 (崭新出厂),格洛克 18 型 | 锈蚀烈焰,军规级,崭新出厂,2.08
格洛克 18 型 | 锈蚀烈焰 (久经沙场),格洛克 18 型 | 锈蚀烈焰,军规级,久经沙场,0.51
格洛克 18 型 | 锈蚀烈焰 (破损不堪),格洛克 18 型 | 锈蚀烈焰,军规级,破损不堪,0.86
格洛克 18 型 | 锈蚀烈焰 (战痕累累),格洛克 18 型 | 锈蚀烈焰,军规级,战痕累累,0.45
格洛克 18 型 | 锈蚀烈焰 (略有磨损),格洛克 18 型 | 锈蚀烈焰,军规级,略有磨损,0.88
鲍伊猎刀（★） | 传说 (崭新出厂),鲍伊猎刀（★） | 传说,隐秘,崭新出厂,4777.00
鲍伊猎刀（★） | 传说 (久经沙场),鲍伊猎刀（★） | 传说,隐秘,久经沙场,1796.20
鲍伊猎刀（★） | 传说 (破损不堪),鲍伊猎刀（★） | 传说,隐秘,破损不堪,1788.00
鲍伊猎刀（★） | 传说 (战痕累累),鲍伊猎刀（★） | 传说,隐秘,战痕累累,1310.00
鲍伊猎刀（★） | 传说 (略有磨损),鲍伊猎刀（★） | 传说,隐秘,略有磨损,2127.66
G3SG1（StatTrak™） | 碧蓝斑纹 (崭新出厂),G3SG1（StatTrak™） | 碧蓝斑纹,军规级,崭新出厂,39.48
G3SG1（StatTrak™） | 碧蓝斑纹 (久经沙场),G3SG1（StatTrak™） | 碧蓝斑纹,军规级,久经沙场,55.54
G3SG1（StatTrak™） | 碧蓝斑纹 (略有磨损),G3SG1（StatTrak™） | 碧蓝斑纹,军规级,略有磨损,26.70
USP 消音版 | 印花集 (崭新出厂),USP 消音版 | 印花集,隐秘,崭新出厂,1190.80
USP 消音版 | 印花集 (久经沙场),USP 消音版 | 印花集,隐秘,久经沙场,375.94
USP 消音版 | 印花集 (破损不堪),USP 消音版 | 印花集,隐秘,破损不堪,341.00
USP 消音版 | 印花集 (战痕累累),USP 消音版 | 印花集,隐秘,战痕累累,257.40
USP 消音版 | 印花集 (略有磨损),USP 消音版 | 印花集,隐秘,略有磨损,610.00
P2000 | 海洋 (崭新出厂),P2000 | 海洋,军规级,崭新出厂,1.60
P2000 | 海洋 (久经沙场),P2000 | 海洋,军规级,久经沙场,0.57
P2000 | 海洋 (破损不堪),P2000 | 海洋,军规级,破损不堪,0.65
P2000 | 海洋 (战痕累累),P2000 | 海洋,军规级,战痕累累,0.37
P2000 | 海洋 (略有磨损),P2000 | 海洋,军规级,略有磨损,0.92
内格夫（StatTrak™） | 飞羽 (崭新出厂),内格夫（StatTrak™） | 飞羽,军规级,崭新出厂,4.78
内格夫（StatTrak™） | 飞羽 (久经沙场),内格夫（StatTrak™） | 飞羽,军规级,久经沙场,0.69
内格夫（StatTrak™） | 飞羽 (破损不堪),内格夫（StatTrak™） | 飞羽,军规级,破损不堪,1.02
内格夫（StatTrak™） | 飞羽 (战痕累累),内格夫（StatTrak™） | 飞羽,军规级,战痕累累,0.57
内格夫（StatTrak™） | 飞羽 (略有磨损),内格夫（StatTrak™） | 飞羽,军规级,略有磨损,1.34
刺刀（★） | 致命紫罗兰 (崭新出厂),刺刀（★） | 致命紫罗兰,隐秘,崭新出厂,
刺刀（★） | 致命紫罗兰 (久经沙场),刺刀（★） | 致命紫罗兰,隐秘,久经沙场,1874.00
刺刀（★） | 致命紫罗兰 (破损不堪),刺刀（★） | 致命紫罗兰,隐秘,破损不堪,1820.00
刺刀（★） | 致命紫罗兰 (战痕累累),刺刀（★） | 致命紫罗兰,隐秘,战痕累累,1810.00
刺刀（★） | 致命紫罗兰 (略有磨损),刺刀（★） | 致命紫罗兰,隐秘,略有磨损,2700.00
USP 消音版（StatTrak™） | 凯门鳄 (崭新出厂),USP 消音版（StatTrak™） | 凯门鳄,保密,崭新出厂,900.00
USP 消音版（StatTrak™） | 凯门鳄 (久经沙场),USP 消音版（StatTrak™） | 凯门鳄,保密,久经沙场,396.40
USP 消音版（StatTrak™） | 凯门鳄 (破损不堪),USP 消音版（StatTrak™） | 凯门鳄,保密,破损不堪,
USP 消音版（StatTrak™） | 凯门鳄 (略有磨损),USP 消音版（StatTrak™） | 凯门鳄,保密,略有磨损,586.00
SSG 08（纪念品） | 碳素纤维 (崭新出厂),SSG 08（纪念品） | 碳素纤维,工业级,崭新出厂,8.66
SSG 08（纪念品） | 碳素纤维 (略有磨损),SSG 08（纪念品） | 碳素纤维,工业级,略有磨损,19.38
P250 | 铠甲 (崭新出厂),P250 | 铠甲,军规级,崭新出厂,4.45
P250 | 铠甲 (久经沙场),P250 | 铠甲,军规级,久经沙场,0.50
P250 | 铠甲 (破损不堪),P250 | 铠甲,军规级,破损不堪,2.34
P250 | 铠甲 (战痕累累),P250 | 铠甲,军规级,战痕累累,0.84
P250 | 铠甲 (略有磨损),P250 | 铠甲,军规级,略有磨损,0.93
内格夫 | 眩目 (久经沙场),内格夫 | 眩目,军规级,久经沙场,0.52
内格夫 | 眩目 (破损不堪),内格夫 | 眩目,军规级,破损不堪,0.58
内格夫 | 眩目 (战痕累累),内格夫 | 眩目,军规级,战痕累累,0.54
内格夫 | 眩目 (略有磨损),内格夫 | 眩目,军规级,略有磨损,2.20
M4A1 消音型 | 简报 (崭新出厂),M4A1 消音型 | 简报,军规级,崭新出厂,76.50
M4A1 消音型 | 简报 (久经沙场),M4A1 消音型 | 简报,军规级,久经沙场,30.50
M4A1 消音型 | 简报 (破损不堪),M4A1 消音型 | 简报,军规级,破损不堪,400.00
M4A1 消音型 | 简报 (战痕累累),M4A1 消音型 | 简报,军规级,战痕累累,33.22
M4A1 消音型 | 简报 (略有磨损),M4A1 消音型 | 简报,军规级,略有磨损,32.00
CZ75 | 聚合物 (崭新出厂),CZ75 | 聚合物,军规级,崭新出厂,2.22
CZ75 | 聚合物 (久经沙场),CZ75 | 聚合物,军规级,久经沙场,0.70
CZ75 | 聚合物 (破损不堪),CZ75 | 聚合物,军规级,破损不堪,1.28
CZ75 | 聚合物 (战痕累累),CZ75 | 聚合物,军规级,战痕累累,0.75
CZ75 | 聚合物 (略有磨损),CZ75 | 聚合物,军规级,略有磨损,1.06
沙漠之鹰 | 飞行员 (崭新出厂),沙漠之鹰 | 飞行员,受限,崭新出厂,1350.00
沙漠之鹰 | 飞行员 (久经沙场),沙漠之鹰 | 飞行员,受限,久经沙场,
沙漠之鹰 | 飞行员 (破损不堪),沙漠之鹰 | 飞行员,受限,破损不堪,
沙漠之鹰 | 飞行员 (战痕累累),沙漠之鹰 | 飞行员,受限,战痕累累,
沙漠之鹰 | 飞行员 (略有磨损),沙漠之鹰 | 飞行员,受限,略有磨损,710.99
法玛斯 | 死亡之舞 (崭新出厂),法玛斯 | 死亡之舞,军规级,崭新出厂,42.00
法玛斯 | 死亡之舞 (久经沙场),法玛斯 | 死亡之舞,军规级,久经沙场,29.88
法玛斯 | 死亡之舞 (破损不堪),法玛斯 | 死亡之舞,军规级,破损不堪,38.00
法玛斯 | 死亡之舞 (战痕累累),法玛斯 | 死亡之舞,军规级,战痕累累,
法玛斯 | 死亡之舞 (略有磨损),法玛斯 | 死亡之舞,军规级,略有磨损,30.69
流浪者匕首（★ StatTrak™） | 蓝钢 (崭新出厂),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,崭新出厂,3999.00
流浪者匕首（★ StatTrak™） | 蓝钢 (久经沙场),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,久经沙场,2216.78
流浪者匕首（★ StatTrak™） | 蓝钢 (破损不堪),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,破损不堪,1980.00
流浪者匕首（★ StatTrak™） | 蓝钢 (战痕累累),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,战痕累累,
流浪者匕首（★ StatTrak™） | 蓝钢 (略有磨损),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,略有磨损,
内格夫（StatTrak™） | 原型机 (崭新出厂),内格夫（StatTrak™） | 原型机,军规级,崭新出厂,4.66
内格夫（StatTrak™） | 原型机 (久经沙场),内格夫（StatTrak™） | 原型机,军规级,久经沙场,0.91
内格夫（StatTrak™） | 原型机 (破损不堪),内格夫（StatTrak™） | 原型机,军规级,破损不堪,1.05
内格夫（StatTrak™） | 原型机 (战痕累累),内格夫（StatTrak™） | 原型机,军规级,战痕累累,0.80
内格夫（StatTrak™） | 原型机 (略有磨损),内格夫（StatTrak™） | 原型机,军规级,略有磨损,2.55
Tec-9 | 碎蛋白石 (崭新出厂),Tec-9 | 碎蛋白石,军规级,崭新出厂,2.88
Tec-9 | 碎蛋白石 (久经沙场),Tec-9 | 碎蛋白石,军规级,久经沙场,0.55
Tec-9 | 碎蛋白石 (破损不堪),Tec-9 | 碎蛋白石,军规级,破损不堪,0.43
Tec-9 | 碎蛋白石 (战痕累累),Tec-9 | 碎蛋白石,军规级,战痕累累,0.44
Tec-9 | 碎蛋白石 (略有磨损),Tec-9 | 碎蛋白石,军规级,略有磨损,0.89
折叠刀（★ StatTrak™） | 致命紫罗兰 (崭新出厂),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,崭新出厂,
折叠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,久经沙场,1850.00
折叠刀（★ StatTrak™） | 致命紫罗兰 (破损不堪),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,破损不堪,
折叠刀（★ StatTrak™） | 致命紫罗兰 (战痕累累),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,战痕累累,
折叠刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,略有磨损,2160.00
截短霰弹枪（StatTrak™） | 夜百合 (崭新出厂),截短霰弹枪（StatTrak™） | 夜百合,军规级,崭新出厂,6.24
截短霰弹枪（StatTrak™） | 夜百合 (久经沙场),截短霰弹枪（StatTrak™） | 夜百合,军规级,久经沙场,0.98
截短霰弹枪（StatTrak™） | 夜百合 (破损不堪),截短霰弹枪（StatTrak™） | 夜百合,军规级,破损不堪,0.92
截短霰弹枪（StatTrak™） | 夜百合 (战痕累累),截短霰弹枪（StatTrak™） | 夜百合,军规级,战痕累累,0.90
截短霰弹枪（StatTrak™） | 夜百合 (略有磨损),截短霰弹枪（StatTrak™） | 夜百合,军规级,略有磨损,1.71
双持贝瑞塔 | 街头抢匪 (崭新出厂),双持贝瑞塔 | 街头抢匪,消费级,崭新出厂,2.52
双持贝瑞塔 | 街头抢匪 (久经沙场),双持贝瑞塔 | 街头抢匪,消费级,久经沙场,1.33
双持贝瑞塔 | 街头抢匪 (破损不堪),双持贝瑞塔 | 街头抢匪,消费级,破损不堪,1.75
双持贝瑞塔 | 街头抢匪 (战痕累累),双持贝瑞塔 | 街头抢匪,消费级,战痕累累,7.38
双持贝瑞塔 | 街头抢匪 (略有磨损),双持贝瑞塔 | 街头抢匪,消费级,略有磨损,1.14
法玛斯 | 机械工业 (崭新出厂),法玛斯 | 机械工业,保密,崭新出厂,50.87
法玛斯 | 机械工业 (久经沙场),法玛斯 | 机械工业,保密,久经沙场,18.09
法玛斯 | 机械工业 (破损不堪),法玛斯 | 机械工业,保密,破损不堪,19.25
法玛斯 | 机械工业 (战痕累累),法玛斯 | 机械工业,保密,战痕累累,30.89
法玛斯 | 机械工业 (略有磨损),法玛斯 | 机械工业,保密,略有磨损,28.90
USP 消音版（StatTrak™） | 黑水 (久经沙场),USP 消音版（StatTrak™） | 黑水,受限,久经沙场,769.50
USP 消音版（StatTrak™） | 黑水 (略有磨损),USP 消音版（StatTrak™） | 黑水,受限,略有磨损,1090.00
截短霰弹枪（StatTrak™） | 灵应牌 (崭新出厂),截短霰弹枪（StatTrak™） | 灵应牌,军规级,崭新出厂,8.87
截短霰弹枪（StatTrak™） | 灵应牌 (久经沙场),截短霰弹枪（StatTrak™） | 灵应牌,军规级,久经沙场,0.85
截短霰弹枪（StatTrak™） | 灵应牌 (破损不堪),截短霰弹枪（StatTrak™） | 灵应牌,军规级,破损不堪,0.80
截短霰弹枪（StatTrak™） | 灵应牌 (战痕累累),截短霰弹枪（StatTrak™） | 灵应牌,军规级,战痕累累,1.26
截短霰弹枪（StatTrak™） | 灵应牌 (略有磨损),截短霰弹枪（StatTrak™） | 灵应牌,军规级,略有磨损,1.97
刺刀（★） | 蓝钢 (崭新出厂),刺刀（★） | 蓝钢,隐秘,崭新出厂,3300.00
刺刀（★） | 蓝钢 (久经沙场),刺刀（★） | 蓝钢,隐秘,久经沙场,2426.57
刺刀（★） | 蓝钢 (破损不堪),刺刀（★） | 蓝钢,隐秘,破损不堪,2253.74
刺刀（★） | 蓝钢 (战痕累累),刺刀（★） | 蓝钢,隐秘,战痕累累,2199.00
刺刀（★） | 蓝钢 (略有磨损),刺刀（★） | 蓝钢,隐秘,略有磨损,2660.00
Tec-9 | 凤凰涂鸦 (崭新出厂),Tec-9 | 凤凰涂鸦,消费级,崭新出厂,3.21
Tec-9 | 凤凰涂鸦 (久经沙场),Tec-9 | 凤凰涂鸦,消费级,久经沙场,1.08
Tec-9 | 凤凰涂鸦 (破损不堪),Tec-9 | 凤凰涂鸦,消费级,破损不堪,1.18
Tec-9 | 凤凰涂鸦 (战痕累累),Tec-9 | 凤凰涂鸦,消费级,战痕累累,1.18
Tec-9 | 凤凰涂鸦 (略有磨损),Tec-9 | 凤凰涂鸦,消费级,略有磨损,1.20
沙漠之鹰（StatTrak™） | 钴蓝禁锢 (崭新出厂),沙漠之鹰（StatTrak™） | 钴蓝禁锢,保密,崭新出厂,1030.00
沙漠之鹰（StatTrak™） | 钴蓝禁锢 (久经沙场),沙漠之鹰（StatTrak™） | 钴蓝禁锢,保密,久经沙场,549.99
沙漠之鹰（StatTrak™） | 钴蓝禁锢 (略有磨损),沙漠之鹰（StatTrak™） | 钴蓝禁锢,保密,略有磨损,694.00
AK-47 | 复古浪潮 (崭新出厂),AK-47 | 复古浪潮,受限,崭新出厂,61.01
AK-47 | 复古浪潮 (久经沙场),AK-47 | 复古浪潮,受限,久经沙场,21.30
AK-47 | 复古浪潮 (破损不堪),AK-47 | 复古浪潮,受限,破损不堪,22.06
AK-47 | 复古浪潮 (战痕累累),AK-47 | 复古浪潮,受限,战痕累累,21.49
AK-47 | 复古浪潮 (略有磨损),AK-47 | 复古浪潮,受限,略有磨损,28.30
法玛斯 | 中士 (久经沙场),法玛斯 | 中士,受限,久经沙场,12.42
法玛斯 | 中士 (破损不堪),法玛斯 | 中士,受限,破损不堪,11.65
法玛斯 | 中士 (战痕累累),法玛斯 | 中士,受限,战痕累累,11.23
法玛斯 | 中士 (略有磨损),法玛斯 | 中士,受限,略有磨损,31.72
XM1014 | 旧宪章 (崭新出厂),XM1014 | 旧宪章,消费级,崭新出厂,2.70
XM1014 | 旧宪章 (久经沙场),XM1014 | 旧宪章,消费级,久经沙场,1.72
XM1014 | 旧宪章 (破损不堪),XM1014 | 旧宪章,消费级,破损不堪,2.86
XM1014 | 旧宪章 (战痕累累),XM1014 | 旧宪章,消费级,战痕累累,1.84
XM1014 | 旧宪章 (略有磨损),XM1014 | 旧宪章,消费级,略有磨损,1.99
FN57（纪念品） | 紫藤老树 (崭新出厂),FN57（纪念品） | 紫藤老树,工业级,崭新出厂,1.27
FN57（纪念品） | 紫藤老树 (久经沙场),FN57（纪念品） | 紫藤老树,工业级,久经沙场,0.40
FN57（纪念品） | 紫藤老树 (破损不堪),FN57（纪念品） | 紫藤老树,工业级,破损不堪,0.92
FN57（纪念品） | 紫藤老树 (战痕累累),FN57（纪念品） | 紫藤老树,工业级,战痕累累,1.85
FN57（纪念品） | 紫藤老树 (略有磨损),FN57（纪念品） | 紫藤老树,工业级,略有磨损,0.68
