Full_name,skin_name,Quality,Exterior,Price
P90（StatTrak™） | 集装箱 (崭新出厂),P90（StatTrak™） | 集装箱,军规级,崭新出厂,5.60
P90（StatTrak™） | 集装箱 (久经沙场),P90（StatTrak™） | 集装箱,军规级,久经沙场,1.04
P90（StatTrak™） | 集装箱 (破损不堪),P90（StatTrak™） | 集装箱,军规级,破损不堪,0.81
P90（StatTrak™） | 集装箱 (战痕累累),P90（StatTrak™） | 集装箱,军规级,战痕累累,1.52
P90（StatTrak™） | 集装箱 (略有磨损),P90（StatTrak™） | 集装箱,军规级,略有磨损,1.57
新星 | 红苹果 (崭新出厂),新星 | 红苹果,工业级,崭新出厂,1.56
新星 | 红苹果 (久经沙场),新星 | 红苹果,工业级,久经沙场,1.00
新星 | 红苹果 (略有磨损),新星 | 红苹果,工业级,略有磨损,1.01
双持贝瑞塔（纪念品） | 浮木 (崭新出厂),双持贝瑞塔（纪念品） | 浮木,工业级,崭新出厂,0.98
双持贝瑞塔（纪念品） | 浮木 (久经沙场),双持贝瑞塔（纪念品） | 浮木,工业级,久经沙场,0.25
双持贝瑞塔（纪念品） | 浮木 (破损不堪),双持贝瑞塔（纪念品） | 浮木,工业级,破损不堪,0.46
双持贝瑞塔（纪念品） | 浮木 (战痕累累),双持贝瑞塔（纪念品） | 浮木,工业级,战痕累累,0.33
双持贝瑞塔（纪念品） | 浮木 (略有磨损),双持贝瑞塔（纪念品） | 浮木,工业级,略有磨损,0.32
G3SG1 | 远古仪式 (崭新出厂),G3SG1 | 远古仪式,工业级,崭新出厂,24.00
G3SG1 | 远古仪式 (久经沙场),G3SG1 | 远古仪式,工业级,久经沙场,14.20
G3SG1 | 远古仪式 (破损不堪),G3SG1 | 远古仪式,工业级,破损不堪,25.64
G3SG1 | 远古仪式 (战痕累累),G3SG1 | 远古仪式,工业级,战痕累累,30.00
G3SG1 | 远古仪式 (略有磨损),G3SG1 | 远古仪式,工业级,略有磨损,25.50
骷髅匕首（★） | 森林 DDPAT (崭新出厂),骷髅匕首（★） | 森林 DDPAT,隐秘,崭新出厂,4988.00
骷髅匕首（★） | 森林 DDPAT (久经沙场),骷髅匕首（★） | 森林 DDPAT,隐秘,久经沙场,2159.15
骷髅匕首（★） | 森林 DDPAT (破损不堪),骷髅匕首（★） | 森林 DDPAT,隐秘,破损不堪,2196.80
骷髅匕首（★） | 森林 DDPAT (战痕累累),骷髅匕首（★） | 森林 DDPAT,隐秘,战痕累累,2044.00
骷髅匕首（★） | 森林 DDPAT (略有磨损),骷髅匕首（★） | 森林 DDPAT,隐秘,略有磨损,2450.00
内格夫 | 丢把枪 (崭新出厂),内格夫 | 丢把枪,军规级,崭新出厂,2.31
内格夫 | 丢把枪 (久经沙场),内格夫 | 丢把枪,军规级,久经沙场,0.63
内格夫 | 丢把枪 (破损不堪),内格夫 | 丢把枪,军规级,破损不堪,0.43
内格夫 | 丢把枪 (战痕累累),内格夫 | 丢把枪,军规级,战痕累累,0.36
内格夫 | 丢把枪 (略有磨损),内格夫 | 丢把枪,军规级,略有磨损,1.08
P90 | 精英之作 (崭新出厂),P90 | 精英之作,军规级,崭新出厂,8.10
P90 | 精英之作 (久经沙场),P90 | 精英之作,军规级,久经沙场,1.55
P90 | 精英之作 (破损不堪),P90 | 精英之作,军规级,破损不堪,1.14
P90 | 精英之作 (战痕累累),P90 | 精英之作,军规级,战痕累累,1.07
P90 | 精英之作 (略有磨损),P90 | 精英之作,军规级,略有磨损,1.77
FN57 | 暮色森林 (崭新出厂),FN57 | 暮色森林,消费级,崭新出厂,4.10
FN57 | 暮色森林 (久经沙场),FN57 | 暮色森林,消费级,久经沙场,0.20
FN57 | 暮色森林 (破损不堪),FN57 | 暮色森林,消费级,破损不堪,0.21
FN57 | 暮色森林 (战痕累累),FN57 | 暮色森林,消费级,战痕累累,0.20
FN57 | 暮色森林 (略有磨损),FN57 | 暮色森林,消费级,略有磨损,0.25
法玛斯（StatTrak™） | 厄运之喵 (久经沙场),法玛斯（StatTrak™） | 厄运之喵,军规级,久经沙场,24.20
法玛斯（StatTrak™） | 厄运之喵 (略有磨损),法玛斯（StatTrak™） | 厄运之喵,军规级,略有磨损,26.35
鲍伊猎刀（★ StatTrak™） | 自动化 (崭新出厂),鲍伊猎刀（★ StatTrak™） | 自动化,隐秘,崭新出厂,
鲍伊猎刀（★ StatTrak™） | 自动化 (久经沙场),鲍伊猎刀（★ StatTrak™） | 自动化,隐秘,久经沙场,
鲍伊猎刀（★ StatTrak™） | 自动化 (破损不堪),鲍伊猎刀（★ StatTrak™） | 自动化,隐秘,破损不堪,
鲍伊猎刀（★ StatTrak™） | 自动化 (战痕累累),鲍伊猎刀（★ StatTrak™） | 自动化,隐秘,战痕累累,1314.00
鲍伊猎刀（★ StatTrak™） | 自动化 (略有磨损),鲍伊猎刀（★ StatTrak™） | 自动化,隐秘,略有磨损,2048.00
XM1014（纪念品） | 蓝色轮胎 (崭新出厂),XM1014（纪念品） | 蓝色轮胎,消费级,崭新出厂,1.31
XM1014（纪念品） | 蓝色轮胎 (久经沙场),XM1014（纪念品） | 蓝色轮胎,消费级,久经沙场,0.33
XM1014（纪念品） | 蓝色轮胎 (破损不堪),XM1014（纪念品） | 蓝色轮胎,消费级,破损不堪,6.60
XM1014（纪念品） | 蓝色轮胎 (战痕累累),XM1014（纪念品） | 蓝色轮胎,消费级,战痕累累,0.92
XM1014（纪念品） | 蓝色轮胎 (略有磨损),XM1014（纪念品） | 蓝色轮胎,消费级,略有磨损,0.52
MP9 | 橘皮涂装 (崭新出厂),MP9 | 橘皮涂装,工业级,崭新出厂,3.45
MP9 | 橘皮涂装 (久经沙场),MP9 | 橘皮涂装,工业级,久经沙场,0.79
MP9 | 橘皮涂装 (破损不堪),MP9 | 橘皮涂装,工业级,破损不堪,1.14
MP9 | 橘皮涂装 (战痕累累),MP9 | 橘皮涂装,工业级,战痕累累,3.85
MP9 | 橘皮涂装 (略有磨损),MP9 | 橘皮涂装,工业级,略有磨损,1.20
AUG | 极地孤狼 (崭新出厂),AUG | 极地孤狼,受限,崭新出厂,40.38
AUG | 极地孤狼 (久经沙场),AUG | 极地孤狼,受限,久经沙场,10.50
AUG | 极地孤狼 (破损不堪),AUG | 极地孤狼,受限,破损不堪,14.65
AUG | 极地孤狼 (战痕累累),AUG | 极地孤狼,受限,战痕累累,7.91
AUG | 极地孤狼 (略有磨损),AUG | 极地孤狼,受限,略有磨损,24.50
双持贝瑞塔 | 殖民侵略者 (崭新出厂),双持贝瑞塔 | 殖民侵略者,消费级,崭新出厂,1.91
双持贝瑞塔 | 殖民侵略者 (久经沙场),双持贝瑞塔 | 殖民侵略者,消费级,久经沙场,0.23
双持贝瑞塔 | 殖民侵略者 (破损不堪),双持贝瑞塔 | 殖民侵略者,消费级,破损不堪,0.23
双持贝瑞塔 | 殖民侵略者 (战痕累累),双持贝瑞塔 | 殖民侵略者,消费级,战痕累累,0.20
双持贝瑞塔 | 殖民侵略者 (略有磨损),双持贝瑞塔 | 殖民侵略者,消费级,略有磨损,0.25
锯齿爪刀（★ StatTrak™） | 枯焦之色 (久经沙场),锯齿爪刀（★ StatTrak™） | 枯焦之色,隐秘,久经沙场,2100.00
锯齿爪刀（★ StatTrak™） | 枯焦之色 (破损不堪),锯齿爪刀（★ StatTrak™） | 枯焦之色,隐秘,破损不堪,
锯齿爪刀（★ StatTrak™） | 枯焦之色 (战痕累累),锯齿爪刀（★ StatTrak™） | 枯焦之色,隐秘,战痕累累,2000.00
锯齿爪刀（★ StatTrak™） | 枯焦之色 (略有磨损),锯齿爪刀（★ StatTrak™） | 枯焦之色,隐秘,略有磨损,2300.00
PP-野牛（StatTrak™） | 神秘碑文 (崭新出厂),PP-野牛（StatTrak™） | 神秘碑文,军规级,崭新出厂,8.50
PP-野牛（StatTrak™） | 神秘碑文 (久经沙场),PP-野牛（StatTrak™） | 神秘碑文,军规级,久经沙场,0.67
PP-野牛（StatTrak™） | 神秘碑文 (破损不堪),PP-野牛（StatTrak™） | 神秘碑文,军规级,破损不堪,0.72
PP-野牛（StatTrak™） | 神秘碑文 (战痕累累),PP-野牛（StatTrak™） | 神秘碑文,军规级,战痕累累,0.76
PP-野牛（StatTrak™） | 神秘碑文 (略有磨损),PP-野牛（StatTrak™） | 神秘碑文,军规级,略有磨损,1.84
截短霰弹枪 | 伏击者 (崭新出厂),截短霰弹枪 | 伏击者,消费级,崭新出厂,2.00
截短霰弹枪 | 伏击者 (久经沙场),截短霰弹枪 | 伏击者,消费级,久经沙场,1.01
截短霰弹枪 | 伏击者 (破损不堪),截短霰弹枪 | 伏击者,消费级,破损不堪,2.07
截短霰弹枪 | 伏击者 (战痕累累),截短霰弹枪 | 伏击者,消费级,战痕累累,1.70
截短霰弹枪 | 伏击者 (略有磨损),截短霰弹枪 | 伏击者,消费级,略有磨损,1.38
加利尔 AR（StatTrak™） | 沙尘暴 (久经沙场),加利尔 AR（StatTrak™） | 沙尘暴,军规级,久经沙场,9.29
加利尔 AR（StatTrak™） | 沙尘暴 (破损不堪),加利尔 AR（StatTrak™） | 沙尘暴,军规级,破损不堪,20.00
加利尔 AR（StatTrak™） | 沙尘暴 (战痕累累),加利尔 AR（StatTrak™） | 沙尘暴,军规级,战痕累累,10.50
加利尔 AR（StatTrak™） | 沙尘暴 (略有磨损),加利尔 AR（StatTrak™） | 沙尘暴,军规级,略有磨损,26.20
FN57 | 焰色反应 (崭新出厂),FN57 | 焰色反应,军规级,崭新出厂,1.60
FN57 | 焰色反应 (久经沙场),FN57 | 焰色反应,军规级,久经沙场,0.40
FN57 | 焰色反应 (破损不堪),FN57 | 焰色反应,军规级,破损不堪,0.49
FN57 | 焰色反应 (战痕累累),FN57 | 焰色反应,军规级,战痕累累,0.29
FN57 | 焰色反应 (略有磨损),FN57 | 焰色反应,军规级,略有磨损,0.66
PP-野牛（StatTrak™） | 黑夜暴乱 (崭新出厂),PP-野牛（StatTrak™） | 黑夜暴乱,军规级,崭新出厂,5.18
PP-野牛（StatTrak™） | 黑夜暴乱 (久经沙场),PP-野牛（StatTrak™） | 黑夜暴乱,军规级,久经沙场,0.69
PP-野牛（StatTrak™） | 黑夜暴乱 (破损不堪),PP-野牛（StatTrak™） | 黑夜暴乱,军规级,破损不堪,1.04
PP-野牛（StatTrak™） | 黑夜暴乱 (战痕累累),PP-野牛（StatTrak™） | 黑夜暴乱,军规级,战痕累累,0.62
PP-野牛（StatTrak™） | 黑夜暴乱 (略有磨损),PP-野牛（StatTrak™） | 黑夜暴乱,军规级,略有磨损,1.38
暗影双匕（★ StatTrak™） | 表面淬火 (崭新出厂),暗影双匕（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,
暗影双匕（★ StatTrak™） | 表面淬火 (久经沙场),暗影双匕（★ StatTrak™） | 表面淬火,隐秘,久经沙场,
暗影双匕（★ StatTrak™） | 表面淬火 (破损不堪),暗影双匕（★ StatTrak™） | 表面淬火,隐秘,破损不堪,
暗影双匕（★ StatTrak™） | 表面淬火 (战痕累累),暗影双匕（★ StatTrak™） | 表面淬火,隐秘,战痕累累,
暗影双匕（★ StatTrak™） | 表面淬火 (略有磨损),暗影双匕（★ StatTrak™） | 表面淬火,隐秘,略有磨损,1556.54
内格夫 | 沙漠精英 (崭新出厂),内格夫 | 沙漠精英,军规级,崭新出厂,1.81
内格夫 | 沙漠精英 (久经沙场),内格夫 | 沙漠精英,军规级,久经沙场,1.05
内格夫 | 沙漠精英 (破损不堪),内格夫 | 沙漠精英,军规级,破损不堪,2.00
内格夫 | 沙漠精英 (战痕累累),内格夫 | 沙漠精英,军规级,战痕累累,0.96
内格夫 | 沙漠精英 (略有磨损),内格夫 | 沙漠精英,军规级,略有磨损,1.15
AUG | 变色龙 (崭新出厂),AUG | 变色龙,隐秘,崭新出厂,42.46
AUG | 变色龙 (久经沙场),AUG | 变色龙,隐秘,久经沙场,19.76
AUG | 变色龙 (破损不堪),AUG | 变色龙,隐秘,破损不堪,25.67
AUG | 变色龙 (战痕累累),AUG | 变色龙,隐秘,战痕累累,37.61
AUG | 变色龙 (略有磨损),AUG | 变色龙,隐秘,略有磨损,25.04
R8 左轮手枪 | 稳 (崭新出厂),R8 左轮手枪 | 稳,军规级,崭新出厂,1.47
R8 左轮手枪 | 稳 (久经沙场),R8 左轮手枪 | 稳,军规级,久经沙场,0.42
R8 左轮手枪 | 稳 (破损不堪),R8 左轮手枪 | 稳,军规级,破损不堪,0.33
R8 左轮手枪 | 稳 (战痕累累),R8 左轮手枪 | 稳,军规级,战痕累累,0.30
R8 左轮手枪 | 稳 (略有磨损),R8 左轮手枪 | 稳,军规级,略有磨损,0.67
MP9（纪念品） | 暴风呼啸 (崭新出厂),MP9（纪念品） | 暴风呼啸,消费级,崭新出厂,20.00
MP9（纪念品） | 暴风呼啸 (久经沙场),MP9（纪念品） | 暴风呼啸,消费级,久经沙场,0.24
MP9（纪念品） | 暴风呼啸 (破损不堪),MP9（纪念品） | 暴风呼啸,消费级,破损不堪,0.36
MP9（纪念品） | 暴风呼啸 (战痕累累),MP9（纪念品） | 暴风呼啸,消费级,战痕累累,0.18
MP9（纪念品） | 暴风呼啸 (略有磨损),MP9（纪念品） | 暴风呼啸,消费级,略有磨损,1.55
短剑（★ StatTrak™） | 大马士革钢 (崭新出厂),短剑（★ StatTrak™） | 大马士革钢,隐秘,崭新出厂,3080.00
短剑（★ StatTrak™） | 大马士革钢 (久经沙场),短剑（★ StatTrak™） | 大马士革钢,隐秘,久经沙场,2218.78
短剑（★ StatTrak™） | 大马士革钢 (破损不堪),短剑（★ StatTrak™） | 大马士革钢,隐秘,破损不堪,
短剑（★ StatTrak™） | 大马士革钢 (战痕累累),短剑（★ StatTrak™） | 大马士革钢,隐秘,战痕累累,
短剑（★ StatTrak™） | 大马士革钢 (略有磨损),短剑（★ StatTrak™） | 大马士革钢,隐秘,略有磨损,2645.00
R8 左轮手枪（纪念品） | 噩梦之夜 (崭新出厂),R8 左轮手枪（纪念品） | 噩梦之夜,消费级,崭新出厂,40.00
R8 左轮手枪（纪念品） | 噩梦之夜 (久经沙场),R8 左轮手枪（纪念品） | 噩梦之夜,消费级,久经沙场,0.10
R8 左轮手枪（纪念品） | 噩梦之夜 (破损不堪),R8 左轮手枪（纪念品） | 噩梦之夜,消费级,破损不堪,0.20
R8 左轮手枪（纪念品） | 噩梦之夜 (战痕累累),R8 左轮手枪（纪念品） | 噩梦之夜,消费级,战痕累累,0.18
R8 左轮手枪（纪念品） | 噩梦之夜 (略有磨损),R8 左轮手枪（纪念品） | 噩梦之夜,消费级,略有磨损,0.59
M249 | 鬼影 (崭新出厂),M249 | 鬼影,军规级,崭新出厂,1.42
M249 | 鬼影 (久经沙场),M249 | 鬼影,军规级,久经沙场,0.42
M249 | 鬼影 (破损不堪),M249 | 鬼影,军规级,破损不堪,0.67
M249 | 鬼影 (战痕累累),M249 | 鬼影,军规级,战痕累累,0.66
M249 | 鬼影 (略有磨损),M249 | 鬼影,军规级,略有磨损,0.77
SCAR-20（纪念品） | 碳素纤维 (崭新出厂),SCAR-20（纪念品） | 碳素纤维,工业级,崭新出厂,22.00
SCAR-20（纪念品） | 碳素纤维 (略有磨损),SCAR-20（纪念品） | 碳素纤维,工业级,略有磨损,25.90
系绳匕首（★） | 屠夫 (崭新出厂),系绳匕首（★） | 屠夫,隐秘,崭新出厂,2944.00
系绳匕首（★） | 屠夫 (久经沙场),系绳匕首（★） | 屠夫,隐秘,久经沙场,2350.00
系绳匕首（★） | 屠夫 (略有磨损),系绳匕首（★） | 屠夫,隐秘,略有磨损,2550.00
MAC-10 | 红苹果 (崭新出厂),MAC-10 | 红苹果,工业级,崭新出厂,2.65
MAC-10 | 红苹果 (久经沙场),MAC-10 | 红苹果,工业级,久经沙场,1.87
MAC-10 | 红苹果 (略有磨损),MAC-10 | 红苹果,工业级,略有磨损,1.99
P2000 | 升天 (崭新出厂),P2000 | 升天,军规级,崭新出厂,1.81
P2000 | 升天 (久经沙场),P2000 | 升天,军规级,久经沙场,0.45
P2000 | 升天 (破损不堪),P2000 | 升天,军规级,破损不堪,0.33
P2000 | 升天 (战痕累累),P2000 | 升天,军规级,战痕累累,0.57
P2000 | 升天 (略有磨损),P2000 | 升天,军规级,略有磨损,0.71
加利尔 AR | 迷人眼 (崭新出厂),加利尔 AR | 迷人眼,保密,崭新出厂,61.80
加利尔 AR | 迷人眼 (久经沙场),加利尔 AR | 迷人眼,保密,久经沙场,10.89
加利尔 AR | 迷人眼 (破损不堪),加利尔 AR | 迷人眼,保密,破损不堪,8.51
加利尔 AR | 迷人眼 (战痕累累),加利尔 AR | 迷人眼,保密,战痕累累,8.70
加利尔 AR | 迷人眼 (略有磨损),加利尔 AR | 迷人眼,保密,略有磨损,22.95
M249 | 捕食者 (崭新出厂),M249 | 捕食者,消费级,崭新出厂,4.98
M249 | 捕食者 (久经沙场),M249 | 捕食者,消费级,久经沙场,1.02
M249 | 捕食者 (破损不堪),M249 | 捕食者,消费级,破损不堪,1.32
M249 | 捕食者 (战痕累累),M249 | 捕食者,消费级,战痕累累,1.02
M249 | 捕食者 (略有磨损),M249 | 捕食者,消费级,略有磨损,1.20
短剑（★） | 大马士革钢 (崭新出厂),短剑（★） | 大马士革钢,隐秘,崭新出厂,2689.99
短剑（★） | 大马士革钢 (久经沙场),短剑（★） | 大马士革钢,隐秘,久经沙场,2179.78
短剑（★） | 大马士革钢 (破损不堪),短剑（★） | 大马士革钢,隐秘,破损不堪,1920.00
短剑（★） | 大马士革钢 (战痕累累),短剑（★） | 大马士革钢,隐秘,战痕累累,1780.00
短剑（★） | 大马士革钢 (略有磨损),短剑（★） | 大马士革钢,隐秘,略有磨损,2534.99
MAC-10 | 白鲑鱼 (崭新出厂),MAC-10 | 白鲑鱼,军规级,崭新出厂,4.00
MAC-10 | 白鲑鱼 (久经沙场),MAC-10 | 白鲑鱼,军规级,久经沙场,0.84
MAC-10 | 白鲑鱼 (破损不堪),MAC-10 | 白鲑鱼,军规级,破损不堪,0.53
MAC-10 | 白鲑鱼 (战痕累累),MAC-10 | 白鲑鱼,军规级,战痕累累,0.70
MAC-10 | 白鲑鱼 (略有磨损),MAC-10 | 白鲑鱼,军规级,略有磨损,1.58
P2000 | 都市危机 (崭新出厂),P2000 | 都市危机,军规级,崭新出厂,2.29
P2000 | 都市危机 (久经沙场),P2000 | 都市危机,军规级,久经沙场,0.33
P2000 | 都市危机 (破损不堪),P2000 | 都市危机,军规级,破损不堪,0.30
P2000 | 都市危机 (战痕累累),P2000 | 都市危机,军规级,战痕累累,0.30
P2000 | 都市危机 (略有磨损),P2000 | 都市危机,军规级,略有磨损,0.62
穿肠刀（★） | 渐变大理石 (崭新出厂),穿肠刀（★） | 渐变大理石,隐秘,崭新出厂,1573.70
穿肠刀（★） | 渐变大理石 (略有磨损),穿肠刀（★） | 渐变大理石,隐秘,略有磨损,2599.00
AWP（StatTrak™） | 火卫一 (崭新出厂),AWP（StatTrak™） | 火卫一,受限,崭新出厂,39.55
AWP（StatTrak™） | 火卫一 (久经沙场),AWP（StatTrak™） | 火卫一,受限,久经沙场,24.30
AWP（StatTrak™） | 火卫一 (破损不堪),AWP（StatTrak™） | 火卫一,受限,破损不堪,
AWP（StatTrak™） | 火卫一 (略有磨损),AWP（StatTrak™） | 火卫一,受限,略有磨损,25.97
MP9 | 羽量级 (崭新出厂),MP9 | 羽量级,军规级,崭新出厂,3.38
MP9 | 羽量级 (久经沙场),MP9 | 羽量级,军规级,久经沙场,0.82
MP9 | 羽量级 (破损不堪),MP9 | 羽量级,军规级,破损不堪,0.66
MP9 | 羽量级 (战痕累累),MP9 | 羽量级,军规级,战痕累累,0.64
MP9 | 羽量级 (略有磨损),MP9 | 羽量级,军规级,略有磨损,1.71
新星 | Exo (崭新出厂),新星 | Exo,军规级,崭新出厂,1.91
新星 | Exo (久经沙场),新星 | Exo,军规级,久经沙场,0.78
新星 | Exo (破损不堪),新星 | Exo,军规级,破损不堪,1.32
新星 | Exo (战痕累累),新星 | Exo,军规级,战痕累累,1.14
新星 | Exo (略有磨损),新星 | Exo,军规级,略有磨损,1.13
SCAR-20 | 血腥运动 (崭新出厂),SCAR-20 | 血腥运动,保密,崭新出厂,55.18
SCAR-20 | 血腥运动 (久经沙场),SCAR-20 | 血腥运动,保密,久经沙场,17.42
SCAR-20 | 血腥运动 (破损不堪),SCAR-20 | 血腥运动,保密,破损不堪,17.30
SCAR-20 | 血腥运动 (略有磨损),SCAR-20 | 血腥运动,保密,略有磨损,27.00
P90 | 古老星球 (崭新出厂),P90 | 古老星球,消费级,崭新出厂,3.55
P90 | 古老星球 (久经沙场),P90 | 古老星球,消费级,久经沙场,2.20
P90 | 古老星球 (破损不堪),P90 | 古老星球,消费级,破损不堪,4.00
P90 | 古老星球 (战痕累累),P90 | 古老星球,消费级,战痕累累,6.00
P90 | 古老星球 (略有磨损),P90 | 古老星球,消费级,略有磨损,
CZ75（纪念品） | 幻光构架 (崭新出厂),CZ75（纪念品） | 幻光构架,消费级,崭新出厂,2.72
CZ75（纪念品） | 幻光构架 (久经沙场),CZ75（纪念品） | 幻光构架,消费级,久经沙场,0.26
CZ75（纪念品） | 幻光构架 (破损不堪),CZ75（纪念品） | 幻光构架,消费级,破损不堪,1.35
CZ75（纪念品） | 幻光构架 (战痕累累),CZ75（纪念品） | 幻光构架,消费级,战痕累累,0.42
CZ75（纪念品） | 幻光构架 (略有磨损),CZ75（纪念品） | 幻光构架,消费级,略有磨损,0.45
骷髅匕首（★） | 北方森林 (崭新出厂),骷髅匕首（★） | 北方森林,隐秘,崭新出厂,
骷髅匕首（★） | 北方森林 (久经沙场),骷髅匕首（★） | 北方森林,隐秘,久经沙场,2248.42
骷髅匕首（★） | 北方森林 (破损不堪),骷髅匕首（★） | 北方森林,隐秘,破损不堪,2346.65
骷髅匕首（★） | 北方森林 (战痕累累),骷髅匕首（★） | 北方森林,隐秘,战痕累累,2069.60
骷髅匕首（★） | 北方森林 (略有磨损),骷髅匕首（★） | 北方森林,隐秘,略有磨损,2570.85
M249 | 鳄鱼网格 (崭新出厂),M249 | 鳄鱼网格,工业级,崭新出厂,1.60
M249 | 鳄鱼网格 (久经沙场),M249 | 鳄鱼网格,工业级,久经沙场,0.84
M249 | 鳄鱼网格 (破损不堪),M249 | 鳄鱼网格,工业级,破损不堪,0.88
M249 | 鳄鱼网格 (战痕累累),M249 | 鳄鱼网格,工业级,战痕累累,0.76
M249 | 鳄鱼网格 (略有磨损),M249 | 鳄鱼网格,工业级,略有磨损,1.36
MP5-SD | 液化 (崭新出厂),MP5-SD | 液化,军规级,崭新出厂,3.45
MP5-SD | 液化 (久经沙场),MP5-SD | 液化,军规级,久经沙场,1.06
MP5-SD | 液化 (破损不堪),MP5-SD | 液化,军规级,破损不堪,0.69
MP5-SD | 液化 (战痕累累),MP5-SD | 液化,军规级,战痕累累,0.62
MP5-SD | 液化 (略有磨损),MP5-SD | 液化,军规级,略有磨损,1.66
SG 553 | 红苹果 (崭新出厂),SG 553 | 红苹果,工业级,崭新出厂,37.00
SG 553 | 红苹果 (久经沙场),SG 553 | 红苹果,工业级,久经沙场,26.87
SG 553 | 红苹果 (破损不堪),SG 553 | 红苹果,工业级,破损不堪,25.00
SG 553 | 红苹果 (战痕累累),SG 553 | 红苹果,工业级,战痕累累,28.00
SG 553 | 红苹果 (略有磨损),SG 553 | 红苹果,工业级,略有磨损,29.73
刺刀（★） | 澄澈之水 (崭新出厂),刺刀（★） | 澄澈之水,隐秘,崭新出厂,3130.00
刺刀（★） | 澄澈之水 (久经沙场),刺刀（★） | 澄澈之水,隐秘,久经沙场,2263.66
刺刀（★） | 澄澈之水 (破损不堪),刺刀（★） | 澄澈之水,隐秘,破损不堪,2180.00
刺刀（★） | 澄澈之水 (战痕累累),刺刀（★） | 澄澈之水,隐秘,战痕累累,2218.78
刺刀（★） | 澄澈之水 (略有磨损),刺刀（★） | 澄澈之水,隐秘,略有磨损,2645.40
P2000 | 盘根错节 (崭新出厂),P2000 | 盘根错节,军规级,崭新出厂,1.59
P2000 | 盘根错节 (久经沙场),P2000 | 盘根错节,军规级,久经沙场,0.49
P2000 | 盘根错节 (破损不堪),P2000 | 盘根错节,军规级,破损不堪,0.31
P2000 | 盘根错节 (战痕累累),P2000 | 盘根错节,军规级,战痕累累,0.32
P2000 | 盘根错节 (略有磨损),P2000 | 盘根错节,军规级,略有磨损,0.65
截短霰弹枪 | 千纸鹤 (崭新出厂),截短霰弹枪 | 千纸鹤,军规级,崭新出厂,2.18
截短霰弹枪 | 千纸鹤 (久经沙场),截短霰弹枪 | 千纸鹤,军规级,久经沙场,0.74
截短霰弹枪 | 千纸鹤 (破损不堪),截短霰弹枪 | 千纸鹤,军规级,破损不堪,2.02
截短霰弹枪 | 千纸鹤 (战痕累累),截短霰弹枪 | 千纸鹤,军规级,战痕累累,1.50
截短霰弹枪 | 千纸鹤 (略有磨损),截短霰弹枪 | 千纸鹤,军规级,略有磨损,1.45
P90（纪念品） | 沙漠涂装 (崭新出厂),P90（纪念品） | 沙漠涂装,消费级,崭新出厂,100.00
P90（纪念品） | 沙漠涂装 (久经沙场),P90（纪念品） | 沙漠涂装,消费级,久经沙场,1.63
P90（纪念品） | 沙漠涂装 (破损不堪),P90（纪念品） | 沙漠涂装,消费级,破损不堪,3.20
P90（纪念品） | 沙漠涂装 (战痕累累),P90（纪念品） | 沙漠涂装,消费级,战痕累累,2.05
P90（纪念品） | 沙漠涂装 (略有磨损),P90（纪念品） | 沙漠涂装,消费级,略有磨损,2.30
CZ75 | 印花板 (崭新出厂),CZ75 | 印花板,军规级,崭新出厂,2.50
CZ75 | 印花板 (久经沙场),CZ75 | 印花板,军规级,久经沙场,0.48
CZ75 | 印花板 (破损不堪),CZ75 | 印花板,军规级,破损不堪,0.72
CZ75 | 印花板 (战痕累累),CZ75 | 印花板,军规级,战痕累累,0.43
CZ75 | 印花板 (略有磨损),CZ75 | 印花板,军规级,略有磨损,1.08
AUG | 随机存取 (崭新出厂),AUG | 随机存取,受限,崭新出厂,49.40
AUG | 随机存取 (久经沙场),AUG | 随机存取,受限,久经沙场,13.90
AUG | 随机存取 (破损不堪),AUG | 随机存取,受限,破损不堪,14.40
AUG | 随机存取 (战痕累累),AUG | 随机存取,受限,战痕累累,80.00
AUG | 随机存取 (略有磨损),AUG | 随机存取,受限,略有磨损,22.97
MP7 | 卷云 (崭新出厂),MP7 | 卷云,军规级,崭新出厂,5.50
MP7 | 卷云 (久经沙场),MP7 | 卷云,军规级,久经沙场,0.71
MP7 | 卷云 (破损不堪),MP7 | 卷云,军规级,破损不堪,4.06
MP7 | 卷云 (战痕累累),MP7 | 卷云,军规级,战痕累累,0.78
MP7 | 卷云 (略有磨损),MP7 | 卷云,军规级,略有磨损,1.88
AK-47 | 墨岩 (崭新出厂),AK-47 | 墨岩,受限,崭新出厂,60.66
AK-47 | 墨岩 (久经沙场),AK-47 | 墨岩,受限,久经沙场,15.12
AK-47 | 墨岩 (破损不堪),AK-47 | 墨岩,受限,破损不堪,14.11
AK-47 | 墨岩 (战痕累累),AK-47 | 墨岩,受限,战痕累累,13.99
AK-47 | 墨岩 (略有磨损),AK-47 | 墨岩,受限,略有磨损,24.94
AWP（StatTrak™） | 蠕虫之神 (崭新出厂),AWP（StatTrak™） | 蠕虫之神,受限,崭新出厂,42.37
AWP（StatTrak™） | 蠕虫之神 (久经沙场),AWP（StatTrak™） | 蠕虫之神,受限,久经沙场,23.11
AWP（StatTrak™） | 蠕虫之神 (破损不堪),AWP（StatTrak™） | 蠕虫之神,受限,破损不堪,49.40
