Full_name,skin_name,Quality,Exterior,Price
M4A4（StatTrak™） | 赛博 (崭新出厂),M4A4（StatTrak™） | 赛博,保密,崭新出厂,684.25
P2000 | 草皮 (崭新出厂),P2000 | 草皮,军规级,崭新出厂,5.40
P2000 | 草皮 (久经沙场),P2000 | 草皮,军规级,久经沙场,0.64
P2000 | 草皮 (破损不堪),P2000 | 草皮,军规级,破损不堪,0.50
P2000 | 草皮 (战痕累累),P2000 | 草皮,军规级,战痕累累,0.62
P2000 | 草皮 (略有磨损),P2000 | 草皮,军规级,略有磨损,1.20
沙漠之鹰 | 钴蓝禁锢 (崭新出厂),沙漠之鹰 | 钴蓝禁锢,保密,崭新出厂,651.19
沙漠之鹰 | 钴蓝禁锢 (久经沙场),沙漠之鹰 | 钴蓝禁锢,保密,久经沙场,400.00
沙漠之鹰 | 钴蓝禁锢 (略有磨损),沙漠之鹰 | 钴蓝禁锢,保密,略有磨损,421.30
MAG-7 | 鱼长梦短 (崭新出厂),MAG-7 | 鱼长梦短,军规级,崭新出厂,5.45
MAG-7 | 鱼长梦短 (久经沙场),MAG-7 | 鱼长梦短,军规级,久经沙场,1.23
MAG-7 | 鱼长梦短 (破损不堪),MAG-7 | 鱼长梦短,军规级,破损不堪,1.00
MAG-7 | 鱼长梦短 (战痕累累),MAG-7 | 鱼长梦短,军规级,战痕累累,1.02
MAG-7 | 鱼长梦短 (略有磨损),MAG-7 | 鱼长梦短,军规级,略有磨损,2.04
SSG 08（StatTrak™） | 幽灵战士 (崭新出厂),SSG 08（StatTrak™） | 幽灵战士,受限,崭新出厂,88.01
SSG 08（StatTrak™） | 幽灵战士 (久经沙场),SSG 08（StatTrak™） | 幽灵战士,受限,久经沙场,9.88
SSG 08（StatTrak™） | 幽灵战士 (破损不堪),SSG 08（StatTrak™） | 幽灵战士,受限,破损不堪,7.00
SSG 08（StatTrak™） | 幽灵战士 (战痕累累),SSG 08（StatTrak™） | 幽灵战士,受限,战痕累累,6.95
SSG 08（StatTrak™） | 幽灵战士 (略有磨损),SSG 08（StatTrak™） | 幽灵战士,受限,略有磨损,25.34
格洛克 18 型 | 冬季战术 (崭新出厂),格洛克 18 型 | 冬季战术,军规级,崭新出厂,3.13
格洛克 18 型 | 冬季战术 (久经沙场),格洛克 18 型 | 冬季战术,军规级,久经沙场,0.66
格洛克 18 型 | 冬季战术 (破损不堪),格洛克 18 型 | 冬季战术,军规级,破损不堪,0.49
格洛克 18 型 | 冬季战术 (战痕累累),格洛克 18 型 | 冬季战术,军规级,战痕累累,0.44
格洛克 18 型 | 冬季战术 (略有磨损),格洛克 18 型 | 冬季战术,军规级,略有磨损,1.20
刺刀（★） | 致命紫罗兰 (崭新出厂),刺刀（★） | 致命紫罗兰,隐秘,崭新出厂,
刺刀（★） | 致命紫罗兰 (久经沙场),刺刀（★） | 致命紫罗兰,隐秘,久经沙场,1955.96
刺刀（★） | 致命紫罗兰 (破损不堪),刺刀（★） | 致命紫罗兰,隐秘,破损不堪,1953.00
刺刀（★） | 致命紫罗兰 (战痕累累),刺刀（★） | 致命紫罗兰,隐秘,战痕累累,1948.00
刺刀（★） | 致命紫罗兰 (略有磨损),刺刀（★） | 致命紫罗兰,隐秘,略有磨损,2700.00
USP 消音版 | 远古幻想 (崭新出厂),USP 消音版 | 远古幻想,受限,崭新出厂,320.86
USP 消音版 | 远古幻想 (久经沙场),USP 消音版 | 远古幻想,受限,久经沙场,502.98
USP 消音版 | 远古幻想 (破损不堪),USP 消音版 | 远古幻想,受限,破损不堪,278.94
USP 消音版 | 远古幻想 (略有磨损),USP 消音版 | 远古幻想,受限,略有磨损,448.60
新星 | 游侠 (崭新出厂),新星 | 游侠,军规级,崭新出厂,5.19
新星 | 游侠 (久经沙场),新星 | 游侠,军规级,久经沙场,1.32
新星 | 游侠 (破损不堪),新星 | 游侠,军规级,破损不堪,1.18
新星 | 游侠 (战痕累累),新星 | 游侠,军规级,战痕累累,1.92
新星 | 游侠 (略有磨损),新星 | 游侠,军规级,略有磨损,2.00
G3SG1 | 远古仪式 (崭新出厂),G3SG1 | 远古仪式,工业级,崭新出厂,24.00
G3SG1 | 远古仪式 (久经沙场),G3SG1 | 远古仪式,工业级,久经沙场,14.55
G3SG1 | 远古仪式 (破损不堪),G3SG1 | 远古仪式,工业级,破损不堪,26.00
G3SG1 | 远古仪式 (战痕累累),G3SG1 | 远古仪式,工业级,战痕累累,30.00
G3SG1 | 远古仪式 (略有磨损),G3SG1 | 远古仪式,工业级,略有磨损,25.50
流浪者匕首（★ StatTrak™） | 蓝钢 (崭新出厂),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,崭新出厂,
流浪者匕首（★ StatTrak™） | 蓝钢 (久经沙场),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,久经沙场,2286.82
流浪者匕首（★ StatTrak™） | 蓝钢 (破损不堪),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,破损不堪,
流浪者匕首（★ StatTrak™） | 蓝钢 (战痕累累),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,战痕累累,
流浪者匕首（★ StatTrak™） | 蓝钢 (略有磨损),流浪者匕首（★ StatTrak™） | 蓝钢,隐秘,略有磨损,2715.00
R8 左轮手枪 | 氮化处理 (崭新出厂),R8 左轮手枪 | 氮化处理,工业级,崭新出厂,5.15
R8 左轮手枪 | 氮化处理 (久经沙场),R8 左轮手枪 | 氮化处理,工业级,久经沙场,0.81
R8 左轮手枪 | 氮化处理 (破损不堪),R8 左轮手枪 | 氮化处理,工业级,破损不堪,0.80
R8 左轮手枪 | 氮化处理 (战痕累累),R8 左轮手枪 | 氮化处理,工业级,战痕累累,0.76
R8 左轮手枪 | 氮化处理 (略有磨损),R8 左轮手枪 | 氮化处理,工业级,略有磨损,1.09
M249 | 系统锁定 (崭新出厂),M249 | 系统锁定,军规级,崭新出厂,5.18
M249 | 系统锁定 (久经沙场),M249 | 系统锁定,军规级,久经沙场,1.36
M249 | 系统锁定 (破损不堪),M249 | 系统锁定,军规级,破损不堪,19.70
M249 | 系统锁定 (战痕累累),M249 | 系统锁定,军规级,战痕累累,1.47
M249 | 系统锁定 (略有磨损),M249 | 系统锁定,军规级,略有磨损,2.31
USP 消音版 | 血清 (崭新出厂),USP 消音版 | 血清,保密,崭新出厂,797.88
USP 消音版 | 血清 (久经沙场),USP 消音版 | 血清,保密,久经沙场,250.00
USP 消音版 | 血清 (略有磨损),USP 消音版 | 血清,保密,略有磨损,448.60
法玛斯（StatTrak™） | 厄运之喵 (久经沙场),法玛斯（StatTrak™） | 厄运之喵,军规级,久经沙场,26.93
法玛斯（StatTrak™） | 厄运之喵 (略有磨损),法玛斯（StatTrak™） | 厄运之喵,军规级,略有磨损,25.78
R8 左轮手枪 | 废物王 (崭新出厂),R8 左轮手枪 | 废物王,军规级,崭新出厂,3.31
R8 左轮手枪 | 废物王 (久经沙场),R8 左轮手枪 | 废物王,军规级,久经沙场,0.72
R8 左轮手枪 | 废物王 (破损不堪),R8 左轮手枪 | 废物王,军规级,破损不堪,0.64
R8 左轮手枪 | 废物王 (战痕累累),R8 左轮手枪 | 废物王,军规级,战痕累累,0.61
R8 左轮手枪 | 废物王 (略有磨损),R8 左轮手枪 | 废物王,军规级,略有磨损,1.21
XM1014 | 斯康里娅 (崭新出厂),XM1014 | 斯康里娅,军规级,崭新出厂,6.90
XM1014 | 斯康里娅 (久经沙场),XM1014 | 斯康里娅,军规级,久经沙场,1.25
XM1014 | 斯康里娅 (破损不堪),XM1014 | 斯康里娅,军规级,破损不堪,1.97
XM1014 | 斯康里娅 (战痕累累),XM1014 | 斯康里娅,军规级,战痕累累,1.27
XM1014 | 斯康里娅 (略有磨损),XM1014 | 斯康里娅,军规级,略有磨损,2.30
折叠刀（★ StatTrak™） | 致命紫罗兰 (崭新出厂),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,崭新出厂,6666.00
折叠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,久经沙场,1850.00
折叠刀（★ StatTrak™） | 致命紫罗兰 (破损不堪),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,破损不堪,1540.00
折叠刀（★ StatTrak™） | 致命紫罗兰 (战痕累累),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,战痕累累,1597.40
折叠刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),折叠刀（★ StatTrak™） | 致命紫罗兰,隐秘,略有磨损,2750.00
沙漠之鹰 | 印花集 (崭新出厂),沙漠之鹰 | 印花集,隐秘,崭新出厂,820.72
沙漠之鹰 | 印花集 (久经沙场),沙漠之鹰 | 印花集,隐秘,久经沙场,335.00
沙漠之鹰 | 印花集 (破损不堪),沙漠之鹰 | 印花集,隐秘,破损不堪,317.66
沙漠之鹰 | 印花集 (战痕累累),沙漠之鹰 | 印花集,隐秘,战痕累累,250.60
沙漠之鹰 | 印花集 (略有磨损),沙漠之鹰 | 印花集,隐秘,略有磨损,482.97
AUG | 极地孤狼 (崭新出厂),AUG | 极地孤狼,受限,崭新出厂,47.18
AUG | 极地孤狼 (久经沙场),AUG | 极地孤狼,受限,久经沙场,11.59
AUG | 极地孤狼 (破损不堪),AUG | 极地孤狼,受限,破损不堪,14.65
AUG | 极地孤狼 (战痕累累),AUG | 极地孤狼,受限,战痕累累,8.50
AUG | 极地孤狼 (略有磨损),AUG | 极地孤狼,受限,略有磨损,25.09
MAG-7 | 钴核 (崭新出厂),MAG-7 | 钴核,军规级,崭新出厂,3.09
MAG-7 | 钴核 (久经沙场),MAG-7 | 钴核,军规级,久经沙场,1.14
MAG-7 | 钴核 (破损不堪),MAG-7 | 钴核,军规级,破损不堪,2.00
MAG-7 | 钴核 (战痕累累),MAG-7 | 钴核,军规级,战痕累累,1.38
MAG-7 | 钴核 (略有磨损),MAG-7 | 钴核,军规级,略有磨损,2.30
P2000 | 乳白象牙 (崭新出厂),P2000 | 乳白象牙,军规级,崭新出厂,3.99
P2000 | 乳白象牙 (久经沙场),P2000 | 乳白象牙,军规级,久经沙场,0.59
P2000 | 乳白象牙 (破损不堪),P2000 | 乳白象牙,军规级,破损不堪,0.65
P2000 | 乳白象牙 (战痕累累),P2000 | 乳白象牙,军规级,战痕累累,0.53
P2000 | 乳白象牙 (略有磨损),P2000 | 乳白象牙,军规级,略有磨损,1.23
USP 消音版（StatTrak™） | 黑色魅影 (崭新出厂),USP 消音版（StatTrak™） | 黑色魅影,隐秘,崭新出厂,900.00
USP 消音版（StatTrak™） | 黑色魅影 (久经沙场),USP 消音版（StatTrak™） | 黑色魅影,隐秘,久经沙场,306.00
USP 消音版（StatTrak™） | 黑色魅影 (破损不堪),USP 消音版（StatTrak™） | 黑色魅影,隐秘,破损不堪,
USP 消音版（StatTrak™） | 黑色魅影 (战痕累累),USP 消音版（StatTrak™） | 黑色魅影,隐秘,战痕累累,195.00
USP 消音版（StatTrak™） | 黑色魅影 (略有磨损),USP 消音版（StatTrak™） | 黑色魅影,隐秘,略有磨损,479.88
刺刀（★） | 蓝钢 (崭新出厂),刺刀（★） | 蓝钢,隐秘,崭新出厂,3400.00
刺刀（★） | 蓝钢 (久经沙场),刺刀（★） | 蓝钢,隐秘,久经沙场,2520.00
刺刀（★） | 蓝钢 (破损不堪),刺刀（★） | 蓝钢,隐秘,破损不堪,2399.00
刺刀（★） | 蓝钢 (战痕累累),刺刀（★） | 蓝钢,隐秘,战痕累累,2260.00
刺刀（★） | 蓝钢 (略有磨损),刺刀（★） | 蓝钢,隐秘,略有磨损,2740.00
加利尔 AR（StatTrak™） | 沙尘暴 (久经沙场),加利尔 AR（StatTrak™） | 沙尘暴,军规级,久经沙场,9.60
加利尔 AR（StatTrak™） | 沙尘暴 (破损不堪),加利尔 AR（StatTrak™） | 沙尘暴,军规级,破损不堪,34.99
加利尔 AR（StatTrak™） | 沙尘暴 (战痕累累),加利尔 AR（StatTrak™） | 沙尘暴,军规级,战痕累累,9.80
加利尔 AR（StatTrak™） | 沙尘暴 (略有磨损),加利尔 AR（StatTrak™） | 沙尘暴,军规级,略有磨损,26.47
P2000 | 至高帝皇 (崭新出厂),P2000 | 至高帝皇,军规级,崭新出厂,2.29
P2000 | 至高帝皇 (久经沙场),P2000 | 至高帝皇,军规级,久经沙场,1.00
P2000 | 至高帝皇 (略有磨损),P2000 | 至高帝皇,军规级,略有磨损,1.28
猎杀者匕首（★） | 传说 (崭新出厂),猎杀者匕首（★） | 传说,隐秘,崭新出厂,3798.00
猎杀者匕首（★） | 传说 (久经沙场),猎杀者匕首（★） | 传说,隐秘,久经沙场,2118.00
猎杀者匕首（★） | 传说 (破损不堪),猎杀者匕首（★） | 传说,隐秘,破损不堪,
猎杀者匕首（★） | 传说 (战痕累累),猎杀者匕首（★） | 传说,隐秘,战痕累累,1699.99
猎杀者匕首（★） | 传说 (略有磨损),猎杀者匕首（★） | 传说,隐秘,略有磨损,2666.66
P2000（StatTrak™） | 火灵 (崭新出厂),P2000（StatTrak™） | 火灵,隐秘,崭新出厂,1288.00
P2000（StatTrak™） | 火灵 (久经沙场),P2000（StatTrak™） | 火灵,隐秘,久经沙场,269.90
P2000（StatTrak™） | 火灵 (破损不堪),P2000（StatTrak™） | 火灵,隐秘,破损不堪,
P2000（StatTrak™） | 火灵 (战痕累累),P2000（StatTrak™） | 火灵,隐秘,战痕累累,297.90
P2000（StatTrak™） | 火灵 (略有磨损),P2000（StatTrak™） | 火灵,隐秘,略有磨损,483.53
AUG | 变色龙 (崭新出厂),AUG | 变色龙,隐秘,崭新出厂,45.93
AUG | 变色龙 (久经沙场),AUG | 变色龙,隐秘,久经沙场,26.59
AUG | 变色龙 (破损不堪),AUG | 变色龙,隐秘,破损不堪,37.99
AUG | 变色龙 (战痕累累),AUG | 变色龙,隐秘,战痕累累,38.00
AUG | 变色龙 (略有磨损),AUG | 变色龙,隐秘,略有磨损,27.99
MAG-7 | 天空守卫 (崭新出厂),MAG-7 | 天空守卫,军规级,崭新出厂,3.85
MAG-7 | 天空守卫 (久经沙场),MAG-7 | 天空守卫,军规级,久经沙场,1.81
MAG-7 | 天空守卫 (破损不堪),MAG-7 | 天空守卫,军规级,破损不堪,6.50
MAG-7 | 天空守卫 (略有磨损),MAG-7 | 天空守卫,军规级,略有磨损,2.40
CZ75 | 短趾雕 (崭新出厂),CZ75 | 短趾雕,军规级,崭新出厂,3.19
CZ75 | 短趾雕 (久经沙场),CZ75 | 短趾雕,军规级,久经沙场,0.75
CZ75 | 短趾雕 (破损不堪),CZ75 | 短趾雕,军规级,破损不堪,0.73
CZ75 | 短趾雕 (战痕累累),CZ75 | 短趾雕,军规级,战痕累累,0.61
CZ75 | 短趾雕 (略有磨损),CZ75 | 短趾雕,军规级,略有磨损,1.28
USP 消音版（StatTrak™） | 倒吊人 (崭新出厂),USP 消音版（StatTrak™） | 倒吊人,隐秘,崭新出厂,1228.88
USP 消音版（StatTrak™） | 倒吊人 (久经沙场),USP 消音版（StatTrak™） | 倒吊人,隐秘,久经沙场,253.50
USP 消音版（StatTrak™） | 倒吊人 (破损不堪),USP 消音版（StatTrak™） | 倒吊人,隐秘,破损不堪,197.30
USP 消音版（StatTrak™） | 倒吊人 (战痕累累),USP 消音版（StatTrak™） | 倒吊人,隐秘,战痕累累,200.16
USP 消音版（StatTrak™） | 倒吊人 (略有磨损),USP 消音版（StatTrak™） | 倒吊人,隐秘,略有磨损,495.00
SCAR-20（纪念品） | 碳素纤维 (崭新出厂),SCAR-20（纪念品） | 碳素纤维,工业级,崭新出厂,23.00
SCAR-20（纪念品） | 碳素纤维 (略有磨损),SCAR-20（纪念品） | 碳素纤维,工业级,略有磨损,27.00
骷髅匕首（★ StatTrak™） | 北方森林 (崭新出厂),骷髅匕首（★ StatTrak™） | 北方森林,隐秘,崭新出厂,
骷髅匕首（★ StatTrak™） | 北方森林 (久经沙场),骷髅匕首（★ StatTrak™） | 北方森林,隐秘,久经沙场,2296.70
骷髅匕首（★ StatTrak™） | 北方森林 (破损不堪),骷髅匕首（★ StatTrak™） | 北方森林,隐秘,破损不堪,
骷髅匕首（★ StatTrak™） | 北方森林 (战痕累累),骷髅匕首（★ StatTrak™） | 北方森林,隐秘,战痕累累,2200.00
骷髅匕首（★ StatTrak™） | 北方森林 (略有磨损),骷髅匕首（★ StatTrak™） | 北方森林,隐秘,略有磨损,2850.00
FN57 | 霸意大名 (崭新出厂),FN57 | 霸意大名,军规级,崭新出厂,3.34
FN57 | 霸意大名 (久经沙场),FN57 | 霸意大名,军规级,久经沙场,0.64
FN57 | 霸意大名 (破损不堪),FN57 | 霸意大名,军规级,破损不堪,3.70
FN57 | 霸意大名 (战痕累累),FN57 | 霸意大名,军规级,战痕累累,0.89
FN57 | 霸意大名 (略有磨损),FN57 | 霸意大名,军规级,略有磨损,1.33
P250（StatTrak™） | 暗潮 (崭新出厂),P250（StatTrak™） | 暗潮,保密,崭新出厂,800.00
P250（StatTrak™） | 暗潮 (久经沙场),P250（StatTrak™） | 暗潮,保密,久经沙场,488.50
P250（StatTrak™） | 暗潮 (略有磨损),P250（StatTrak™） | 暗潮,保密,略有磨损,498.80
加利尔 AR | 迷人眼 (崭新出厂),加利尔 AR | 迷人眼,保密,崭新出厂,66.90
加利尔 AR | 迷人眼 (久经沙场),加利尔 AR | 迷人眼,保密,久经沙场,11.79
加利尔 AR | 迷人眼 (破损不堪),加利尔 AR | 迷人眼,保密,破损不堪,9.85
加利尔 AR | 迷人眼 (战痕累累),加利尔 AR | 迷人眼,保密,战痕累累,9.33
加利尔 AR | 迷人眼 (略有磨损),加利尔 AR | 迷人眼,保密,略有磨损,26.85
截短霰弹枪（StatTrak™） | 黑砂 (崭新出厂),截短霰弹枪（StatTrak™） | 黑砂,军规级,崭新出厂,7.99
截短霰弹枪（StatTrak™） | 黑砂 (久经沙场),截短霰弹枪（StatTrak™） | 黑砂,军规级,久经沙场,1.05
截短霰弹枪（StatTrak™） | 黑砂 (破损不堪),截短霰弹枪（StatTrak™） | 黑砂,军规级,破损不堪,0.86
截短霰弹枪（StatTrak™） | 黑砂 (战痕累累),截短霰弹枪（StatTrak™） | 黑砂,军规级,战痕累累,0.91
截短霰弹枪（StatTrak™） | 黑砂 (略有磨损),截短霰弹枪（StatTrak™） | 黑砂,军规级,略有磨损,2.50
锯齿爪刀（★） | 都市伪装 (崭新出厂),锯齿爪刀（★） | 都市伪装,隐秘,崭新出厂,
锯齿爪刀（★） | 都市伪装 (久经沙场),锯齿爪刀（★） | 都市伪装,隐秘,久经沙场,2186.00
锯齿爪刀（★） | 都市伪装 (破损不堪),锯齿爪刀（★） | 都市伪装,隐秘,破损不堪,2550.00
锯齿爪刀（★） | 都市伪装 (战痕累累),锯齿爪刀（★） | 都市伪装,隐秘,战痕累累,2000.00
锯齿爪刀（★） | 都市伪装 (略有磨损),锯齿爪刀（★） | 都市伪装,隐秘,略有磨损,2855.64
P250 | 天旱 (崭新出厂),P250 | 天旱,消费级,崭新出厂,1.77
P250 | 天旱 (久经沙场),P250 | 天旱,消费级,久经沙场,1.63
P250 | 天旱 (破损不堪),P250 | 天旱,消费级,破损不堪,3.00
P250 | 天旱 (略有磨损),P250 | 天旱,消费级,略有磨损,1.31
CZ75（StatTrak™） | 维多利亚 (崭新出厂),CZ75（StatTrak™） | 维多利亚,隐秘,崭新出厂,705.99
CZ75（StatTrak™） | 维多利亚 (久经沙场),CZ75（StatTrak™） | 维多利亚,隐秘,久经沙场,160.00
CZ75（StatTrak™） | 维多利亚 (破损不堪),CZ75（StatTrak™） | 维多利亚,隐秘,破损不堪,
CZ75（StatTrak™） | 维多利亚 (战痕累累),CZ75（StatTrak™） | 维多利亚,隐秘,战痕累累,5999.00
CZ75（StatTrak™） | 维多利亚 (略有磨损),CZ75（StatTrak™） | 维多利亚,隐秘,略有磨损,499.99
新星（StatTrak™） | 灼木 (崭新出厂),新星（StatTrak™） | 灼木,军规级,崭新出厂,5.12
新星（StatTrak™） | 灼木 (久经沙场),新星（StatTrak™） | 灼木,军规级,久经沙场,1.29
新星（StatTrak™） | 灼木 (破损不堪),新星（StatTrak™） | 灼木,军规级,破损不堪,1.70
新星（StatTrak™） | 灼木 (战痕累累),新星（StatTrak™） | 灼木,军规级,战痕累累,1.26
新星（StatTrak™） | 灼木 (略有磨损),新星（StatTrak™） | 灼木,军规级,略有磨损,2.48
AWP（StatTrak™） | 火卫一 (崭新出厂),AWP（StatTrak™） | 火卫一,受限,崭新出厂,42.99
AWP（StatTrak™） | 火卫一 (久经沙场),AWP（StatTrak™） | 火卫一,受限,久经沙场,26.66
AWP（StatTrak™） | 火卫一 (破损不堪),AWP（StatTrak™） | 火卫一,受限,破损不堪,
AWP（StatTrak™） | 火卫一 (略有磨损),AWP（StatTrak™） | 火卫一,受限,略有磨损,28.30
弯刀（★ StatTrak™） | 自动化 (崭新出厂),弯刀（★ StatTrak™） | 自动化,隐秘,崭新出厂,
弯刀（★ StatTrak™） | 自动化 (久经沙场),弯刀（★ StatTrak™） | 自动化,隐秘,久经沙场,1530.00
弯刀（★ StatTrak™） | 自动化 (破损不堪),弯刀（★ StatTrak™） | 自动化,隐秘,破损不堪,
弯刀（★ StatTrak™） | 自动化 (战痕累累),弯刀（★ StatTrak™） | 自动化,隐秘,战痕累累,
弯刀（★ StatTrak™） | 自动化 (略有磨损),弯刀（★ StatTrak™） | 自动化,隐秘,略有磨损,2388.00
USP 消音版 | 黑水 (久经沙场),USP 消音版 | 黑水,受限,久经沙场,465.00
USP 消音版 | 黑水 (略有磨损),USP 消音版 | 黑水,受限,略有磨损,510.82
截短霰弹枪 | 旱地之花 (崭新出厂),截短霰弹枪 | 旱地之花,消费级,崭新出厂,3.45
截短霰弹枪 | 旱地之花 (久经沙场),截短霰弹枪 | 旱地之花,消费级,久经沙场,2.62
截短霰弹枪 | 旱地之花 (破损不堪),截短霰弹枪 | 旱地之花,消费级,破损不堪,3.60
截短霰弹枪 | 旱地之花 (战痕累累),截短霰弹枪 | 旱地之花,消费级,战痕累累,3.50
截短霰弹枪 | 旱地之花 (略有磨损),截短霰弹枪 | 旱地之花,消费级,略有磨损,2.63
SCAR-20 | 血腥运动 (崭新出厂),SCAR-20 | 血腥运动,保密,崭新出厂,55.50
SCAR-20 | 血腥运动 (久经沙场),SCAR-20 | 血腥运动,保密,久经沙场,19.98
SCAR-20 | 血腥运动 (破损不堪),SCAR-20 | 血腥运动,保密,破损不堪,19.70
SCAR-20 | 血腥运动 (略有磨损),SCAR-20 | 血腥运动,保密,略有磨损,28.00
P2000 | 坚毅大理石纹 (崭新出厂),P2000 | 坚毅大理石纹,工业级,崭新出厂,8.70
P2000 | 坚毅大理石纹 (久经沙场),P2000 | 坚毅大理石纹,工业级,久经沙场,1.19
P2000 | 坚毅大理石纹 (破损不堪),P2000 | 坚毅大理石纹,工业级,破损不堪,0.80
P2000 | 坚毅大理石纹 (战痕累累),P2000 | 坚毅大理石纹,工业级,战痕累累,0.93
P2000 | 坚毅大理石纹 (略有磨损),P2000 | 坚毅大理石纹,工业级,略有磨损,1.37
猎杀者匕首（★） | 深红之网 (崭新出厂),猎杀者匕首（★） | 深红之网,隐秘,崭新出厂,19999.00
猎杀者匕首（★） | 深红之网 (久经沙场),猎杀者匕首（★） | 深红之网,隐秘,久经沙场,1600.00
猎杀者匕首（★） | 深红之网 (破损不堪),猎杀者匕首（★） | 深红之网,隐秘,破损不堪,1600.00
猎杀者匕首（★） | 深红之网 (战痕累累),猎杀者匕首（★） | 深红之网,隐秘,战痕累累,
猎杀者匕首（★） | 深红之网 (略有磨损),猎杀者匕首（★） | 深红之网,隐秘,略有磨损,2899.00
XM1014 | 蓝色轮胎 (崭新出厂),XM1014 | 蓝色轮胎,消费级,崭新出厂,3.69
XM1014 | 蓝色轮胎 (久经沙场),XM1014 | 蓝色轮胎,消费级,久经沙场,2.46
XM1014 | 蓝色轮胎 (破损不堪),XM1014 | 蓝色轮胎,消费级,破损不堪,4.98
XM1014 | 蓝色轮胎 (战痕累累),XM1014 | 蓝色轮胎,消费级,战痕累累,2.00
XM1014 | 蓝色轮胎 (略有磨损),XM1014 | 蓝色轮胎,消费级,略有磨损,2.64
FN57 | 红苹果 (崭新出厂),FN57 | 红苹果,工业级,崭新出厂,420.00
FN57 | 红苹果 (久经沙场),FN57 | 红苹果,工业级,久经沙场,685.50
FN57 | 红苹果 (略有磨损),FN57 | 红苹果,工业级,略有磨损,510.66
熊刀（★） | 屠夫 (崭新出厂),熊刀（★） | 屠夫,隐秘,崭新出厂,3200.00
熊刀（★） | 屠夫 (久经沙场),熊刀（★） | 屠夫,隐秘,久经沙场,2800.00
熊刀（★） | 屠夫 (略有磨损),熊刀（★） | 屠夫,隐秘,略有磨损,2899.68
双持贝瑞塔 | 1.6精英 (崭新出厂),双持贝瑞塔 | 1.6精英,军规级,崭新出厂,1.87
双持贝瑞塔 | 1.6精英 (久经沙场),双持贝瑞塔 | 1.6精英,军规级,久经沙场,0.66
双持贝瑞塔 | 1.6精英 (破损不堪),双持贝瑞塔 | 1.6精英,军规级,破损不堪,1.67
双持贝瑞塔 | 1.6精英 (战痕累累),双持贝瑞塔 | 1.6精英,军规级,战痕累累,0.90
双持贝瑞塔 | 1.6精英 (略有磨损),双持贝瑞塔 | 1.6精英,军规级,略有磨损,1.36
内格夫 | 青绿地形 (崭新出厂),内格夫 | 青绿地形,军规级,崭新出厂,3.31
内格夫 | 青绿地形 (久经沙场),内格夫 | 青绿地形,军规级,久经沙场,3.00
内格夫 | 青绿地形 (破损不堪),内格夫 | 青绿地形,军规级,破损不堪,3.00
内格夫 | 青绿地形 (略有磨损),内格夫 | 青绿地形,军规级,略有磨损,2.84
SG 553 | 红苹果 (崭新出厂),SG 553 | 红苹果,工业级,崭新出厂,40.32
SG 553 | 红苹果 (久经沙场),SG 553 | 红苹果,工业级,久经沙场,25.63
SG 553 | 红苹果 (破损不堪),SG 553 | 红苹果,工业级,破损不堪,25.00
SG 553 | 红苹果 (战痕累累),SG 553 | 红苹果,工业级,战痕累累,26.63
SG 553 | 红苹果 (略有磨损),SG 553 | 红苹果,工业级,略有磨损,27.47
格洛克 18 型（StatTrak™） | 黑色魅影 (崭新出厂),格洛克 18 型（StatTrak™） | 黑色魅影,隐秘,崭新出厂,1334.60
格洛克 18 型（StatTrak™） | 黑色魅影 (久经沙场),格洛克 18 型（StatTrak™） | 黑色魅影,隐秘,久经沙场,268.96
格洛克 18 型（StatTrak™） | 黑色魅影 (破损不堪),格洛克 18 型（StatTrak™） | 黑色魅影,隐秘,破损不堪,450.00
格洛克 18 型（StatTrak™） | 黑色魅影 (战痕累累),格洛克 18 型（StatTrak™） | 黑色魅影,隐秘,战痕累累,186.00
格洛克 18 型（StatTrak™） | 黑色魅影 (略有磨损),格洛克 18 型（StatTrak™） | 黑色魅影,隐秘,略有磨损,503.00
新星 | 军队之辉 (崭新出厂),新星 | 军队之辉,消费级,崭新出厂,2.80
新星 | 军队之辉 (久经沙场),新星 | 军队之辉,消费级,久经沙场,2.00
新星 | 军队之辉 (略有磨损),新星 | 军队之辉,消费级,略有磨损,2.85
AUG | 随机存取 (崭新出厂),AUG | 随机存取,受限,崭新出厂,75.14
AUG | 随机存取 (久经沙场),AUG | 随机存取,受限,久经沙场,14.60
AUG | 随机存取 (破损不堪),AUG | 随机存取,受限,破损不堪,14.40
AUG | 随机存取 (战痕累累),AUG | 随机存取,受限,战痕累累,80.00
AUG | 随机存取 (略有磨损),AUG | 随机存取,受限,略有磨损,27.50
求生匕首（★ StatTrak™） | 屠夫 (崭新出厂),求生匕首（★ StatTrak™） | 屠夫,隐秘,崭新出厂,
