Full_name,skin_name,Quality,Exterior,Price
M249 | 翠绿箭毒蛙 (久经沙场),M249 | 翠绿箭毒蛙,受限,久经沙场,8.60
M249 | 翠绿箭毒蛙 (破损不堪),M249 | 翠绿箭毒蛙,受限,破损不堪,8.00
M249 | 翠绿箭毒蛙 (略有磨损),M249 | 翠绿箭毒蛙,受限,略有磨损,9.79
FN57（StatTrak™） | 涂鸦潦草 (崭新出厂),FN57（StatTrak™） | 涂鸦潦草,军规级,崭新出厂,11.28
FN57（StatTrak™） | 涂鸦潦草 (久经沙场),FN57（StatTrak™） | 涂鸦潦草,军规级,久经沙场,1.28
FN57（StatTrak™） | 涂鸦潦草 (破损不堪),FN57（StatTrak™） | 涂鸦潦草,军规级,破损不堪,1.14
FN57（StatTrak™） | 涂鸦潦草 (战痕累累),FN57（StatTrak™） | 涂鸦潦草,军规级,战痕累累,1.28
FN57（StatTrak™） | 涂鸦潦草 (略有磨损),FN57（StatTrak™） | 涂鸦潦草,军规级,略有磨损,3.63
截短霰弹枪 | 刹车灯 (崭新出厂),截短霰弹枪 | 刹车灯,军规级,崭新出厂,10.07
截短霰弹枪 | 刹车灯 (略有磨损),截短霰弹枪 | 刹车灯,军规级,略有磨损,9.78
M4A4 | 齿仙 (崭新出厂),M4A4 | 齿仙,保密,崭新出厂,68.56
M4A4 | 齿仙 (久经沙场),M4A4 | 齿仙,保密,久经沙场,24.93
M4A4 | 齿仙 (破损不堪),M4A4 | 齿仙,保密,破损不堪,24.33
M4A4 | 齿仙 (战痕累累),M4A4 | 齿仙,保密,战痕累累,21.00
M4A4 | 齿仙 (略有磨损),M4A4 | 齿仙,保密,略有磨损,43.82
折叠刀（★ StatTrak™） | 传说 (崭新出厂),折叠刀（★ StatTrak™） | 传说,隐秘,崭新出厂,5120.00
折叠刀（★ StatTrak™） | 传说 (久经沙场),折叠刀（★ StatTrak™） | 传说,隐秘,久经沙场,
折叠刀（★ StatTrak™） | 传说 (破损不堪),折叠刀（★ StatTrak™） | 传说,隐秘,破损不堪,
折叠刀（★ StatTrak™） | 传说 (战痕累累),折叠刀（★ StatTrak™） | 传说,隐秘,战痕累累,
折叠刀（★ StatTrak™） | 传说 (略有磨损),折叠刀（★ StatTrak™） | 传说,隐秘,略有磨损,4276.66
UMP-45 | 路障 (崭新出厂),UMP-45 | 路障,军规级,崭新出厂,2.80
UMP-45 | 路障 (久经沙场),UMP-45 | 路障,军规级,久经沙场,1.29
UMP-45 | 路障 (破损不堪),UMP-45 | 路障,军规级,破损不堪,0.65
UMP-45 | 路障 (战痕累累),UMP-45 | 路障,军规级,战痕累累,0.36
UMP-45 | 路障 (略有磨损),UMP-45 | 路障,军规级,略有磨损,1.14
内格夫（StatTrak™） | 眩目 (久经沙场),内格夫（StatTrak™） | 眩目,军规级,久经沙场,1.43
内格夫（StatTrak™） | 眩目 (破损不堪),内格夫（StatTrak™） | 眩目,军规级,破损不堪,2.50
内格夫（StatTrak™） | 眩目 (战痕累累),内格夫（StatTrak™） | 眩目,军规级,战痕累累,0.78
内格夫（StatTrak™） | 眩目 (略有磨损),内格夫（StatTrak™） | 眩目,军规级,略有磨损,10.15
加利尔 AR（StatTrak™） | 冷石 (崭新出厂),加利尔 AR（StatTrak™） | 冷石,受限,崭新出厂,125.00
加利尔 AR（StatTrak™） | 冷石 (久经沙场),加利尔 AR（StatTrak™） | 冷石,受限,久经沙场,19.40
加利尔 AR（StatTrak™） | 冷石 (破损不堪),加利尔 AR（StatTrak™） | 冷石,受限,破损不堪,18.71
加利尔 AR（StatTrak™） | 冷石 (战痕累累),加利尔 AR（StatTrak™） | 冷石,受限,战痕累累,17.13
加利尔 AR（StatTrak™） | 冷石 (略有磨损),加利尔 AR（StatTrak™） | 冷石,受限,略有磨损,42.46
短剑（★） | 深红之网 (崭新出厂),短剑（★） | 深红之网,隐秘,崭新出厂,15999.00
短剑（★） | 深红之网 (久经沙场),短剑（★） | 深红之网,隐秘,久经沙场,2998.00
短剑（★） | 深红之网 (破损不堪),短剑（★） | 深红之网,隐秘,破损不堪,2580.00
短剑（★） | 深红之网 (战痕累累),短剑（★） | 深红之网,隐秘,战痕累累,2020.00
短剑（★） | 深红之网 (略有磨损),短剑（★） | 深红之网,隐秘,略有磨损,4444.00
MP7 | 主板 (崭新出厂),MP7 | 主板,工业级,崭新出厂,1.60
MP7 | 主板 (久经沙场),MP7 | 主板,工业级,久经沙场,0.75
MP7 | 主板 (破损不堪),MP7 | 主板,工业级,破损不堪,0.87
MP7 | 主板 (战痕累累),MP7 | 主板,工业级,战痕累累,0.75
MP7 | 主板 (略有磨损),MP7 | 主板,工业级,略有磨损,1.04
双持贝瑞塔（StatTrak™） | 通风机 (崭新出厂),双持贝瑞塔（StatTrak™） | 通风机,军规级,崭新出厂,6.23
双持贝瑞塔（StatTrak™） | 通风机 (久经沙场),双持贝瑞塔（StatTrak™） | 通风机,军规级,久经沙场,1.45
双持贝瑞塔（StatTrak™） | 通风机 (破损不堪),双持贝瑞塔（StatTrak™） | 通风机,军规级,破损不堪,2.42
双持贝瑞塔（StatTrak™） | 通风机 (略有磨损),双持贝瑞塔（StatTrak™） | 通风机,军规级,略有磨损,3.45
M249（StatTrak™） | 战隼 (崭新出厂),M249（StatTrak™） | 战隼,军规级,崭新出厂,
M249（StatTrak™） | 战隼 (久经沙场),M249（StatTrak™） | 战隼,军规级,久经沙场,4.79
M249（StatTrak™） | 战隼 (破损不堪),M249（StatTrak™） | 战隼,军规级,破损不堪,9.21
M249（StatTrak™） | 战隼 (战痕累累),M249（StatTrak™） | 战隼,军规级,战痕累累,7.73
M249（StatTrak™） | 战隼 (略有磨损),M249（StatTrak™） | 战隼,军规级,略有磨损,9.96
骷髅匕首（★） | 人工染色 (崭新出厂),骷髅匕首（★） | 人工染色,隐秘,崭新出厂,5840.00
骷髅匕首（★） | 人工染色 (久经沙场),骷髅匕首（★） | 人工染色,隐秘,久经沙场,3680.00
骷髅匕首（★） | 人工染色 (破损不堪),骷髅匕首（★） | 人工染色,隐秘,破损不堪,3146.00
骷髅匕首（★） | 人工染色 (战痕累累),骷髅匕首（★） | 人工染色,隐秘,战痕累累,2722.54
骷髅匕首（★） | 人工染色 (略有磨损),骷髅匕首（★） | 人工染色,隐秘,略有磨损,4294.00
MAC-10 | 萌猴迷彩 (崭新出厂),MAC-10 | 萌猴迷彩,军规级,崭新出厂,2.50
MAC-10 | 萌猴迷彩 (久经沙场),MAC-10 | 萌猴迷彩,军规级,久经沙场,0.64
MAC-10 | 萌猴迷彩 (破损不堪),MAC-10 | 萌猴迷彩,军规级,破损不堪,0.51
MAC-10 | 萌猴迷彩 (战痕累累),MAC-10 | 萌猴迷彩,军规级,战痕累累,0.40
MAC-10 | 萌猴迷彩 (略有磨损),MAC-10 | 萌猴迷彩,军规级,略有磨损,1.09
法玛斯 | 电子脉冲 (崭新出厂),法玛斯 | 电子脉冲,受限,崭新出厂,46.00
法玛斯 | 电子脉冲 (久经沙场),法玛斯 | 电子脉冲,受限,久经沙场,39.00
法玛斯 | 电子脉冲 (破损不堪),法玛斯 | 电子脉冲,受限,破损不堪,
法玛斯 | 电子脉冲 (略有磨损),法玛斯 | 电子脉冲,受限,略有磨损,42.59
R8 左轮手枪（StatTrak™） | 生存主义者 (崭新出厂),R8 左轮手枪（StatTrak™） | 生存主义者,军规级,崭新出厂,6.47
R8 左轮手枪（StatTrak™） | 生存主义者 (久经沙场),R8 左轮手枪（StatTrak™） | 生存主义者,军规级,久经沙场,2.35
R8 左轮手枪（StatTrak™） | 生存主义者 (破损不堪),R8 左轮手枪（StatTrak™） | 生存主义者,军规级,破损不堪,3.00
R8 左轮手枪（StatTrak™） | 生存主义者 (战痕累累),R8 左轮手枪（StatTrak™） | 生存主义者,军规级,战痕累累,2.84
R8 左轮手枪（StatTrak™） | 生存主义者 (略有磨损),R8 左轮手枪（StatTrak™） | 生存主义者,军规级,略有磨损,3.60
熊刀（★ StatTrak™） | 深红之网 (崭新出厂),熊刀（★ StatTrak™） | 深红之网,隐秘,崭新出厂,
熊刀（★ StatTrak™） | 深红之网 (久经沙场),熊刀（★ StatTrak™） | 深红之网,隐秘,久经沙场,2666.00
熊刀（★ StatTrak™） | 深红之网 (破损不堪),熊刀（★ StatTrak™） | 深红之网,隐秘,破损不堪,2500.00
熊刀（★ StatTrak™） | 深红之网 (战痕累累),熊刀（★ StatTrak™） | 深红之网,隐秘,战痕累累,2200.00
熊刀（★ StatTrak™） | 深红之网 (略有磨损),熊刀（★ StatTrak™） | 深红之网,隐秘,略有磨损,4387.77
内格夫（纪念品） | 加州迷彩 (崭新出厂),内格夫（纪念品） | 加州迷彩,工业级,崭新出厂,18.88
内格夫（纪念品） | 加州迷彩 (久经沙场),内格夫（纪念品） | 加州迷彩,工业级,久经沙场,4.94
内格夫（纪念品） | 加州迷彩 (破损不堪),内格夫（纪念品） | 加州迷彩,工业级,破损不堪,21.33
内格夫（纪念品） | 加州迷彩 (战痕累累),内格夫（纪念品） | 加州迷彩,工业级,战痕累累,20.00
内格夫（纪念品） | 加州迷彩 (略有磨损),内格夫（纪念品） | 加州迷彩,工业级,略有磨损,7.44
法玛斯（StatTrak™） | 元素轮廓 (崭新出厂),法玛斯（StatTrak™） | 元素轮廓,受限,崭新出厂,90.00
法玛斯（StatTrak™） | 元素轮廓 (久经沙场),法玛斯（StatTrak™） | 元素轮廓,受限,久经沙场,23.37
法玛斯（StatTrak™） | 元素轮廓 (破损不堪),法玛斯（StatTrak™） | 元素轮廓,受限,破损不堪,60.00
法玛斯（StatTrak™） | 元素轮廓 (战痕累累),法玛斯（StatTrak™） | 元素轮廓,受限,战痕累累,15.67
法玛斯（StatTrak™） | 元素轮廓 (略有磨损),法玛斯（StatTrak™） | 元素轮廓,受限,略有磨损,43.45
UMP-45 | 动摇 (崭新出厂),UMP-45 | 动摇,军规级,崭新出厂,2.34
UMP-45 | 动摇 (久经沙场),UMP-45 | 动摇,军规级,久经沙场,0.80
UMP-45 | 动摇 (破损不堪),UMP-45 | 动摇,军规级,破损不堪,0.63
UMP-45 | 动摇 (战痕累累),UMP-45 | 动摇,军规级,战痕累累,0.60
UMP-45 | 动摇 (略有磨损),UMP-45 | 动摇,军规级,略有磨损,1.09
M249 | 冲击钻 (崭新出厂),M249 | 冲击钻,消费级,崭新出厂,21.64
M249 | 冲击钻 (久经沙场),M249 | 冲击钻,消费级,久经沙场,9.68
M249 | 冲击钻 (破损不堪),M249 | 冲击钻,消费级,破损不堪,9.89
M249 | 冲击钻 (战痕累累),M249 | 冲击钻,消费级,战痕累累,8.97
M249 | 冲击钻 (略有磨损),M249 | 冲击钻,消费级,略有磨损,9.66
沙漠之鹰 | 青铜装饰 (崭新出厂),沙漠之鹰 | 青铜装饰,军规级,崭新出厂,10.80
沙漠之鹰 | 青铜装饰 (久经沙场),沙漠之鹰 | 青铜装饰,军规级,久经沙场,1.32
沙漠之鹰 | 青铜装饰 (破损不堪),沙漠之鹰 | 青铜装饰,军规级,破损不堪,2.31
沙漠之鹰 | 青铜装饰 (战痕累累),沙漠之鹰 | 青铜装饰,军规级,战痕累累,10.79
沙漠之鹰 | 青铜装饰 (略有磨损),沙漠之鹰 | 青铜装饰,军规级,略有磨损,4.64
爪子刀（★ StatTrak™） | 森林 DDPAT (崭新出厂),爪子刀（★ StatTrak™） | 森林 DDPAT,隐秘,崭新出厂,
爪子刀（★ StatTrak™） | 森林 DDPAT (久经沙场),爪子刀（★ StatTrak™） | 森林 DDPAT,隐秘,久经沙场,3661.33
爪子刀（★ StatTrak™） | 森林 DDPAT (破损不堪),爪子刀（★ StatTrak™） | 森林 DDPAT,隐秘,破损不堪,
爪子刀（★ StatTrak™） | 森林 DDPAT (战痕累累),爪子刀（★ StatTrak™） | 森林 DDPAT,隐秘,战痕累累,
爪子刀（★ StatTrak™） | 森林 DDPAT (略有磨损),爪子刀（★ StatTrak™） | 森林 DDPAT,隐秘,略有磨损,4393.60
M4A4 | 战场之星 (崭新出厂),M4A4 | 战场之星,隐秘,崭新出厂,109.99
M4A4 | 战场之星 (久经沙场),M4A4 | 战场之星,隐秘,久经沙场,28.36
M4A4 | 战场之星 (破损不堪),M4A4 | 战场之星,隐秘,破损不堪,44.45
M4A4 | 战场之星 (战痕累累),M4A4 | 战场之星,隐秘,战痕累累,67.31
M4A4 | 战场之星 (略有磨损),M4A4 | 战场之星,隐秘,略有磨损,44.79
MP5-SD | 沙漠精英 (崭新出厂),MP5-SD | 沙漠精英,军规级,崭新出厂,2.77
MP5-SD | 沙漠精英 (久经沙场),MP5-SD | 沙漠精英,军规级,久经沙场,0.41
MP5-SD | 沙漠精英 (破损不堪),MP5-SD | 沙漠精英,军规级,破损不堪,0.37
MP5-SD | 沙漠精英 (战痕累累),MP5-SD | 沙漠精英,军规级,战痕累累,0.33
MP5-SD | 沙漠精英 (略有磨损),MP5-SD | 沙漠精英,军规级,略有磨损,1.14
新星（StatTrak™） | 风卷残云 (崭新出厂),新星（StatTrak™） | 风卷残云,军规级,崭新出厂,20.00
新星（StatTrak™） | 风卷残云 (久经沙场),新星（StatTrak™） | 风卷残云,军规级,久经沙场,4.47
新星（StatTrak™） | 风卷残云 (破损不堪),新星（StatTrak™） | 风卷残云,军规级,破损不堪,8.14
新星（StatTrak™） | 风卷残云 (战痕累累),新星（StatTrak™） | 风卷残云,军规级,战痕累累,8.90
新星（StatTrak™） | 风卷残云 (略有磨损),新星（StatTrak™） | 风卷残云,军规级,略有磨损,10.58
双持贝瑞塔 | 胶面花纹 (崭新出厂),双持贝瑞塔 | 胶面花纹,军规级,崭新出厂,7.50
双持贝瑞塔 | 胶面花纹 (久经沙场),双持贝瑞塔 | 胶面花纹,军规级,久经沙场,3.00
双持贝瑞塔 | 胶面花纹 (破损不堪),双持贝瑞塔 | 胶面花纹,军规级,破损不堪,1.94
双持贝瑞塔 | 胶面花纹 (战痕累累),双持贝瑞塔 | 胶面花纹,军规级,战痕累累,1.43
双持贝瑞塔 | 胶面花纹 (略有磨损),双持贝瑞塔 | 胶面花纹,军规级,略有磨损,3.89
熊刀（★） | 渐变大理石 (崭新出厂),熊刀（★） | 渐变大理石,隐秘,崭新出厂,4000.00
熊刀（★） | 渐变大理石 (略有磨损),熊刀（★） | 渐变大理石,隐秘,略有磨损,4444.00
SSG 08（纪念品） | 迂回路线 (崭新出厂),SSG 08（纪念品） | 迂回路线,军规级,崭新出厂,69.20
SSG 08（纪念品） | 迂回路线 (久经沙场),SSG 08（纪念品） | 迂回路线,军规级,久经沙场,22.99
SSG 08（纪念品） | 迂回路线 (破损不堪),SSG 08（纪念品） | 迂回路线,军规级,破损不堪,35.00
SSG 08（纪念品） | 迂回路线 (略有磨损),SSG 08（纪念品） | 迂回路线,军规级,略有磨损,45.00
双持贝瑞塔 | 左右开花 (崭新出厂),双持贝瑞塔 | 左右开花,军规级,崭新出厂,12.89
双持贝瑞塔 | 左右开花 (久经沙场),双持贝瑞塔 | 左右开花,军规级,久经沙场,9.89
双持贝瑞塔 | 左右开花 (破损不堪),双持贝瑞塔 | 左右开花,军规级,破损不堪,
双持贝瑞塔 | 左右开花 (战痕累累),双持贝瑞塔 | 左右开花,军规级,战痕累累,4.88
双持贝瑞塔 | 左右开花 (略有磨损),双持贝瑞塔 | 左右开花,军规级,略有磨损,5.90
MP9（纪念品） | 滑移 (崭新出厂),MP9（纪念品） | 滑移,消费级,崭新出厂,25.80
MP9（纪念品） | 滑移 (久经沙场),MP9（纪念品） | 滑移,消费级,久经沙场,0.13
MP9（纪念品） | 滑移 (破损不堪),MP9（纪念品） | 滑移,消费级,破损不堪,0.30
MP9（纪念品） | 滑移 (战痕累累),MP9（纪念品） | 滑移,消费级,战痕累累,0.31
MP9（纪念品） | 滑移 (略有磨损),MP9（纪念品） | 滑移,消费级,略有磨损,1.07
XM1014 | 四季 (崭新出厂),XM1014 | 四季,受限,崭新出厂,14.79
XM1014 | 四季 (久经沙场),XM1014 | 四季,受限,久经沙场,8.30
XM1014 | 四季 (破损不堪),XM1014 | 四季,受限,破损不堪,9.00
XM1014 | 四季 (战痕累累),XM1014 | 四季,受限,战痕累累,7.71
XM1014 | 四季 (略有磨损),XM1014 | 四季,受限,略有磨损,9.92
G3SG1 | 丰饶女神 (崭新出厂),G3SG1 | 丰饶女神,军规级,崭新出厂,100.00
G3SG1 | 丰饶女神 (久经沙场),G3SG1 | 丰饶女神,军规级,久经沙场,49.49
G3SG1 | 丰饶女神 (破损不堪),G3SG1 | 丰饶女神,军规级,破损不堪,
G3SG1 | 丰饶女神 (战痕累累),G3SG1 | 丰饶女神,军规级,战痕累累,43.00
G3SG1 | 丰饶女神 (略有磨损),G3SG1 | 丰饶女神,军规级,略有磨损,44.77
FN57（StatTrak™） | 毛细血管 (崭新出厂),FN57（StatTrak™） | 毛细血管,军规级,崭新出厂,7.04
FN57（StatTrak™） | 毛细血管 (久经沙场),FN57（StatTrak™） | 毛细血管,军规级,久经沙场,2.25
FN57（StatTrak™） | 毛细血管 (破损不堪),FN57（StatTrak™） | 毛细血管,军规级,破损不堪,4.94
FN57（StatTrak™） | 毛细血管 (战痕累累),FN57（StatTrak™） | 毛细血管,军规级,战痕累累,1.97
FN57（StatTrak™） | 毛细血管 (略有磨损),FN57（StatTrak™） | 毛细血管,军规级,略有磨损,4.40
MP9 | 中度威胁 (崭新出厂),MP9 | 中度威胁,军规级,崭新出厂,2.56
MP9 | 中度威胁 (久经沙场),MP9 | 中度威胁,军规级,久经沙场,0.53
MP9 | 中度威胁 (破损不堪),MP9 | 中度威胁,军规级,破损不堪,0.61
MP9 | 中度威胁 (战痕累累),MP9 | 中度威胁,军规级,战痕累累,0.43
MP9 | 中度威胁 (略有磨损),MP9 | 中度威胁,军规级,略有磨损,1.29
求生匕首（★ StatTrak™） | 渐变之色 (崭新出厂),求生匕首（★ StatTrak™） | 渐变之色,隐秘,崭新出厂,4674.32
求生匕首（★ StatTrak™） | 渐变之色 (略有磨损),求生匕首（★ StatTrak™） | 渐变之色,隐秘,略有磨损,
截短霰弹枪（StatTrak™） | 启示录 (崭新出厂),截短霰弹枪（StatTrak™） | 启示录,受限,崭新出厂,36.05
截短霰弹枪（StatTrak™） | 启示录 (久经沙场),截短霰弹枪（StatTrak™） | 启示录,受限,久经沙场,8.00
截短霰弹枪（StatTrak™） | 启示录 (破损不堪),截短霰弹枪（StatTrak™） | 启示录,受限,破损不堪,5.80
截短霰弹枪（StatTrak™） | 启示录 (战痕累累),截短霰弹枪（StatTrak™） | 启示录,受限,战痕累累,5.83
截短霰弹枪（StatTrak™） | 启示录 (略有磨损),截短霰弹枪（StatTrak™） | 启示录,受限,略有磨损,13.54
法玛斯 | 雅典娜之眼 (崭新出厂),法玛斯 | 雅典娜之眼,保密,崭新出厂,96.06
法玛斯 | 雅典娜之眼 (久经沙场),法玛斯 | 雅典娜之眼,保密,久经沙场,28.40
法玛斯 | 雅典娜之眼 (破损不堪),法玛斯 | 雅典娜之眼,保密,破损不堪,28.00
法玛斯 | 雅典娜之眼 (战痕累累),法玛斯 | 雅典娜之眼,保密,战痕累累,23.00
法玛斯 | 雅典娜之眼 (略有磨损),法玛斯 | 雅典娜之眼,保密,略有磨损,44.88
MAG-7 | 碳素纤维 (崭新出厂),MAG-7 | 碳素纤维,工业级,崭新出厂,13.00
MAG-7 | 碳素纤维 (略有磨损),MAG-7 | 碳素纤维,工业级,略有磨损,12.00
Tec-9（StatTrak™） | 闪光舞步 (崭新出厂),Tec-9（StatTrak™） | 闪光舞步,军规级,崭新出厂,7.99
Tec-9（StatTrak™） | 闪光舞步 (久经沙场),Tec-9（StatTrak™） | 闪光舞步,军规级,久经沙场,1.94
Tec-9（StatTrak™） | 闪光舞步 (破损不堪),Tec-9（StatTrak™） | 闪光舞步,军规级,破损不堪,11.50
Tec-9（StatTrak™） | 闪光舞步 (战痕累累),Tec-9（StatTrak™） | 闪光舞步,军规级,战痕累累,1.18
Tec-9（StatTrak™） | 闪光舞步 (略有磨损),Tec-9（StatTrak™） | 闪光舞步,军规级,略有磨损,4.03
MAC-10 | 小牛皮 (崭新出厂),MAC-10 | 小牛皮,工业级,崭新出厂,4.74
MAC-10 | 小牛皮 (久经沙场),MAC-10 | 小牛皮,工业级,久经沙场,0.77
MAC-10 | 小牛皮 (破损不堪),MAC-10 | 小牛皮,工业级,破损不堪,0.78
MAC-10 | 小牛皮 (战痕累累),MAC-10 | 小牛皮,工业级,战痕累累,0.75
MAC-10 | 小牛皮 (略有磨损),MAC-10 | 小牛皮,工业级,略有磨损,1.20
求生匕首（★ StatTrak™） | 深红之网 (崭新出厂),求生匕首（★ StatTrak™） | 深红之网,隐秘,崭新出厂,
求生匕首（★ StatTrak™） | 深红之网 (久经沙场),求生匕首（★ StatTrak™） | 深红之网,隐秘,久经沙场,2396.60
求生匕首（★ StatTrak™） | 深红之网 (破损不堪),求生匕首（★ StatTrak™） | 深红之网,隐秘,破损不堪,
求生匕首（★ StatTrak™） | 深红之网 (战痕累累),求生匕首（★ StatTrak™） | 深红之网,隐秘,战痕累累,2575.00
求生匕首（★ StatTrak™） | 深红之网 (略有磨损),求生匕首（★ StatTrak™） | 深红之网,隐秘,略有磨损,4225.00
SSG 08（StatTrak™） | 抖枪 (崭新出厂),SSG 08（StatTrak™） | 抖枪,受限,崭新出厂,145.00
SSG 08（StatTrak™） | 抖枪 (久经沙场),SSG 08（StatTrak™） | 抖枪,受限,久经沙场,19.96
SSG 08（StatTrak™） | 抖枪 (破损不堪),SSG 08（StatTrak™） | 抖枪,受限,破损不堪,16.00
SSG 08（StatTrak™） | 抖枪 (战痕累累),SSG 08（StatTrak™） | 抖枪,受限,战痕累累,16.00
SSG 08（StatTrak™） | 抖枪 (略有磨损),SSG 08（StatTrak™） | 抖枪,受限,略有磨损,45.95
爪子刀（★） | 北方森林 (崭新出厂),爪子刀（★） | 北方森林,隐秘,崭新出厂,
爪子刀（★） | 北方森林 (久经沙场),爪子刀（★） | 北方森林,隐秘,久经沙场,3850.00
爪子刀（★） | 北方森林 (破损不堪),爪子刀（★） | 北方森林,隐秘,破损不堪,3595.00
爪子刀（★） | 北方森林 (战痕累累),爪子刀（★） | 北方森林,隐秘,战痕累累,3495.50
爪子刀（★） | 北方森林 (略有磨损),爪子刀（★） | 北方森林,隐秘,略有磨损,4488.00
PP-野牛 | 安乐蜥 (崭新出厂),PP-野牛 | 安乐蜥,消费级,崭新出厂,1.67
PP-野牛 | 安乐蜥 (久经沙场),PP-野牛 | 安乐蜥,消费级,久经沙场,1.16
PP-野牛 | 安乐蜥 (破损不堪),PP-野牛 | 安乐蜥,消费级,破损不堪,1.28
PP-野牛 | 安乐蜥 (战痕累累),PP-野牛 | 安乐蜥,消费级,战痕累累,2.42
PP-野牛 | 安乐蜥 (略有磨损),PP-野牛 | 安乐蜥,消费级,略有磨损,1.21
双持贝瑞塔（StatTrak™） | 1.6精英 (崭新出厂),双持贝瑞塔（StatTrak™） | 1.6精英,军规级,崭新出厂,8.00
双持贝瑞塔（StatTrak™） | 1.6精英 (久经沙场),双持贝瑞塔（StatTrak™） | 1.6精英,军规级,久经沙场,1.85
双持贝瑞塔（StatTrak™） | 1.6精英 (破损不堪),双持贝瑞塔（StatTrak™） | 1.6精英,军规级,破损不堪,
双持贝瑞塔（StatTrak™） | 1.6精英 (战痕累累),双持贝瑞塔（StatTrak™） | 1.6精英,军规级,战痕累累,2.44
双持贝瑞塔（StatTrak™） | 1.6精英 (略有磨损),双持贝瑞塔（StatTrak™） | 1.6精英,军规级,略有磨损,4.05
MAG-7（StatTrak™） | 灼烧之痕 (崭新出厂),MAG-7（StatTrak™） | 灼烧之痕,军规级,崭新出厂,98.00
MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),MAG-7（StatTrak™） | 灼烧之痕,军规级,久经沙场,6.47
MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),MAG-7（StatTrak™） | 灼烧之痕,军规级,破损不堪,18.22
MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),MAG-7（StatTrak™） | 灼烧之痕,军规级,战痕累累,60.00
MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),MAG-7（StatTrak™） | 灼烧之痕,军规级,略有磨损,11.78
AK-47 | 幻影破坏者 (崭新出厂),AK-47 | 幻影破坏者,保密,崭新出厂,70.59
AK-47 | 幻影破坏者 (久经沙场),AK-47 | 幻影破坏者,保密,久经沙场,32.65
AK-47 | 幻影破坏者 (破损不堪),AK-47 | 幻影破坏者,保密,破损不堪,41.36
AK-47 | 幻影破坏者 (战痕累累),AK-47 | 幻影破坏者,保密,战痕累累,32.32
AK-47 | 幻影破坏者 (略有磨损),AK-47 | 幻影破坏者,保密,略有磨损,45.12
P250（StatTrak™） | 铠甲 (崭新出厂),P250（StatTrak™） | 铠甲,军规级,崭新出厂,13.40
P250（StatTrak™） | 铠甲 (久经沙场),P250（StatTrak™） | 铠甲,军规级,久经沙场,1.77
P250（StatTrak™） | 铠甲 (破损不堪),P250（StatTrak™） | 铠甲,军规级,破损不堪,1.69
P250（StatTrak™） | 铠甲 (战痕累累),P250（StatTrak™） | 铠甲,军规级,战痕累累,1.73
P250（StatTrak™） | 铠甲 (略有磨损),P250（StatTrak™） | 铠甲,军规级,略有磨损,3.93
MP7 | 都市危机 (崭新出厂),MP7 | 都市危机,军规级,崭新出厂,2.03
MP7 | 都市危机 (久经沙场),MP7 | 都市危机,军规级,久经沙场,0.61
MP7 | 都市危机 (破损不堪),MP7 | 都市危机,军规级,破损不堪,2.69
MP7 | 都市危机 (战痕累累),MP7 | 都市危机,军规级,战痕累累,1.91
MP7 | 都市危机 (略有磨损),MP7 | 都市危机,军规级,略有磨损,1.29
M9 刺刀（★ StatTrak™） | 人工染色 (崭新出厂),M9 刺刀（★ StatTrak™） | 人工染色,隐秘,崭新出厂,
M9 刺刀（★ StatTrak™） | 人工染色 (久经沙场),M9 刺刀（★ StatTrak™） | 人工染色,隐秘,久经沙场,4000.00
M9 刺刀（★ StatTrak™） | 人工染色 (破损不堪),M9 刺刀（★ StatTrak™） | 人工染色,隐秘,破损不堪,
M9 刺刀（★ StatTrak™） | 人工染色 (战痕累累),M9 刺刀（★ StatTrak™） | 人工染色,隐秘,战痕累累,3350.00
M9 刺刀（★ StatTrak™） | 人工染色 (略有磨损),M9 刺刀（★ StatTrak™） | 人工染色,隐秘,略有磨损,5000.00
MAG-7（StatTrak™） | 北冥有鱼 (崭新出厂),MAG-7（StatTrak™） | 北冥有鱼,受限,崭新出厂,34.15
MAG-7（StatTrak™） | 北冥有鱼 (久经沙场),MAG-7（StatTrak™） | 北冥有鱼,受限,久经沙场,5.90
MAG-7（StatTrak™） | 北冥有鱼 (破损不堪),MAG-7（StatTrak™） | 北冥有鱼,受限,破损不堪,4.55
MAG-7（StatTrak™） | 北冥有鱼 (战痕累累),MAG-7（StatTrak™） | 北冥有鱼,受限,战痕累累,3.91
MAG-7（StatTrak™） | 北冥有鱼 (略有磨损),MAG-7（StatTrak™） | 北冥有鱼,受限,略有磨损,13.02
格洛克 18 型（StatTrak™） | 一目了然 (崭新出厂),格洛克 18 型（StatTrak™） | 一目了然,军规级,崭新出厂,18.77
格洛克 18 型（StatTrak™） | 一目了然 (久经沙场),格洛克 18 型（StatTrak™） | 一目了然,军规级,久经沙场,3.22
格洛克 18 型（StatTrak™） | 一目了然 (破损不堪),格洛克 18 型（StatTrak™） | 一目了然,军规级,破损不堪,2.07
格洛克 18 型（StatTrak™） | 一目了然 (战痕累累),格洛克 18 型（StatTrak™） | 一目了然,军规级,战痕累累,1.67
格洛克 18 型（StatTrak™） | 一目了然 (略有磨损),格洛克 18 型（StatTrak™） | 一目了然,军规级,略有磨损,4.09
