Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-21 12:6,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,9849.5,当前在售(287)
2023-6-21 12:6,P250 | 污染物 (略有磨损),军规级,普通,手枪,略有磨损,3.17,当前在售(81)
2023-6-21 12:6,P250 | 污染物 (崭新出厂),军规级,普通,手枪,崭新出厂,4.64,当前在售(81)
2023-6-21 12:6,P250 | 污染物 (久经沙场),军规级,普通,手枪,久经沙场,2.94,当前在售(81)
2023-6-21 12:6,P250 | 污染物 (破损不堪),军规级,普通,手枪,破损不堪,2.99,当前在售(81)
2023-6-21 12:6,P250 | 污染物 (战痕累累),军规级,普通,手枪,战痕累累,2.22,当前在售(81)
2023-6-21 12:6,M9 刺刀（★） | 传说 (略有磨损),隐秘,★,匕首,略有磨损,18750,当前在售(230)
2023-6-21 12:6,M9 刺刀（★） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,26388,当前在售(230)
2023-6-21 12:6,M9 刺刀（★） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,8400,当前在售(230)
2023-6-21 12:6,M9 刺刀（★） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,6099,当前在售(230)
2023-6-21 12:6,M9 刺刀（★） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,4450,当前在售(230)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 大马士革钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1199.99,当前在售(12)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1600,当前在售(12)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,1208.49,当前在售(12)
2023-6-21 12:6,SG 553 | 辐射警告 (略有磨损),工业级,普通,步枪,略有磨损,10.1,当前在售(53)
2023-6-21 12:6,SG 553 | 辐射警告 (崭新出厂),工业级,普通,步枪,崭新出厂,12.54,当前在售(53)
2023-6-21 12:6,SG 553 | 辐射警告 (久经沙场),工业级,普通,步枪,久经沙场,7.25,当前在售(53)
2023-6-21 12:6,SG 553 | 辐射警告 (破损不堪),工业级,普通,步枪,破损不堪,6.46,当前在售(53)
2023-6-21 12:6,SG 553 | 辐射警告 (战痕累累),工业级,普通,步枪,战痕累累,6.49,当前在售(53)
2023-6-21 12:6,P90（纪念品） | 暴风呼啸 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,7.3,当前在售(337)
2023-6-21 12:6,P90（纪念品） | 暴风呼啸 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,131.99,当前在售(337)
2023-6-21 12:6,P90（纪念品） | 暴风呼啸 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,1.86,当前在售(337)
2023-6-21 12:6,P90（纪念品） | 暴风呼啸 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,3.13,当前在售(337)
2023-6-21 12:6,P90（纪念品） | 暴风呼啸 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,2.65,当前在售(337)
2023-6-21 12:6,P250（纪念品） | 沙丘之黄 (略有磨损),消费级,纪念品,手枪,略有磨损,10.2,当前在售(168)
2023-6-21 12:6,P250（纪念品） | 沙丘之黄 (崭新出厂),消费级,纪念品,手枪,崭新出厂,194.5,当前在售(168)
2023-6-21 12:6,P250（纪念品） | 沙丘之黄 (久经沙场),消费级,纪念品,手枪,久经沙场,3.39,当前在售(168)
2023-6-21 12:6,P250（纪念品） | 沙丘之黄 (破损不堪),消费级,纪念品,手枪,破损不堪,3.91,当前在售(168)
2023-6-21 12:6,P250（纪念品） | 沙丘之黄 (战痕累累),消费级,纪念品,手枪,战痕累累,3.3,当前在售(168)
2023-6-21 12:6,M9 刺刀（★） | 自动化 (略有磨损),隐秘,★,匕首,略有磨损,8666,当前在售(178)
2023-6-21 12:6,M9 刺刀（★） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,12938,当前在售(178)
2023-6-21 12:6,M9 刺刀（★） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,7089,当前在售(178)
2023-6-21 12:6,M9 刺刀（★） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,6650,当前在售(178)
2023-6-21 12:6,M9 刺刀（★） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,5769,当前在售(178)
2023-6-21 12:6,SG 553（纪念品） | 意式拉力 (略有磨损),保密,纪念品,步枪,略有磨损,2030,当前在售(65)
2023-6-21 12:6,SG 553（纪念品） | 意式拉力 (崭新出厂),保密,纪念品,步枪,崭新出厂,11555,当前在售(65)
2023-6-21 12:6,SG 553（纪念品） | 意式拉力 (久经沙场),保密,纪念品,步枪,久经沙场,648,当前在售(65)
2023-6-21 12:6,SG 553（纪念品） | 意式拉力 (破损不堪),保密,纪念品,步枪,破损不堪,295.5,当前在售(65)
2023-6-21 12:6,SG 553（纪念品） | 意式拉力 (战痕累累),保密,纪念品,步枪,战痕累累,298,当前在售(65)
2023-6-21 12:6,P90（纪念品） | 枯焦之色 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,1.59,当前在售(322)
2023-6-21 12:6,P90（纪念品） | 枯焦之色 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,35,当前在售(322)
2023-6-21 12:6,P90（纪念品） | 枯焦之色 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,0.78,当前在售(322)
2023-6-21 12:6,P90（纪念品） | 枯焦之色 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,1.49,当前在售(322)
2023-6-21 12:6,P90（纪念品） | 枯焦之色 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,1.19,当前在售(322)
2023-6-21 12:6,M9 刺刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,4580,当前在售(125)
2023-6-21 12:6,M9 刺刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,5100,当前在售(125)
2023-6-21 12:6,M9 刺刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,3999,当前在售(125)
2023-6-21 12:6,M9 刺刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,3549.5,当前在售(125)
2023-6-21 12:6,M9 刺刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,3350,当前在售(125)
2023-6-21 12:6,SG 553 | 沙漠之花 (略有磨损),军规级,普通,步枪,略有磨损,70,当前在售(64)
2023-6-21 12:6,SG 553 | 沙漠之花 (崭新出厂),军规级,普通,步枪,崭新出厂,70.65,当前在售(64)
2023-6-21 12:6,SG 553 | 沙漠之花 (久经沙场),军规级,普通,步枪,久经沙场,67.88,当前在售(64)
2023-6-21 12:6,SG 553 | 沙漠之花 (破损不堪),军规级,普通,步枪,破损不堪,68.4,当前在售(64)
2023-6-21 12:6,SG 553 | 沙漠之花 (战痕累累),军规级,普通,步枪,战痕累累,67.33,当前在售(64)
2023-6-21 12:6,P250 | 葡萄酒 (略有磨损),受限,普通,手枪,略有磨损,42.63,当前在售(162)
2023-6-21 12:6,P250 | 葡萄酒 (崭新出厂),受限,普通,手枪,崭新出厂,74.8,当前在售(162)
2023-6-21 12:6,P250 | 葡萄酒 (久经沙场),受限,普通,手枪,久经沙场,19.97,当前在售(162)
2023-6-21 12:6,P250 | 葡萄酒 (破损不堪),受限,普通,手枪,破损不堪,14.58,当前在售(162)
2023-6-21 12:6,P250 | 葡萄酒 (战痕累累),受限,普通,手枪,战痕累累,11.7,当前在售(162)
2023-6-21 12:6,M9 刺刀（★） | 自由之手 (略有磨损),隐秘,★,匕首,略有磨损,4366,当前在售(132)
2023-6-21 12:6,M9 刺刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,4870,当前在售(132)
2023-6-21 12:6,M9 刺刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,3929.5,当前在售(132)
2023-6-21 12:6,M9 刺刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,3360,当前在售(132)
2023-6-21 12:6,M9 刺刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,3350,当前在售(132)
2023-6-21 12:6,P250 | 卡特尔 (略有磨损),保密,普通,手枪,略有磨损,38.49,当前在售(152)
2023-6-21 12:6,P250 | 卡特尔 (崭新出厂),保密,普通,手枪,崭新出厂,98.9,当前在售(152)
2023-6-21 12:6,P250 | 卡特尔 (久经沙场),保密,普通,手枪,久经沙场,26.4,当前在售(152)
2023-6-21 12:6,P250 | 卡特尔 (破损不堪),保密,普通,手枪,破损不堪,40,当前在售(152)
2023-6-21 12:6,P250 | 卡特尔 (战痕累累),保密,普通,手枪,战痕累累,31.9,当前在售(152)
2023-6-21 12:6,鲍伊猎刀（★） | 虎牙 (略有磨损),隐秘,★,匕首,略有磨损,2100,当前在售(6)
2023-6-21 12:6,鲍伊猎刀（★） | 虎牙 (崭新出厂),隐秘,★,匕首,崭新出厂,2009.5,当前在售(6)
2023-6-21 12:6,M9 刺刀（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,4995,当前在售(111)
2023-6-21 12:6,M9 刺刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,6500,当前在售(111)
2023-6-21 12:6,M9 刺刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,4349.5,当前在售(111)
2023-6-21 12:6,M9 刺刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,3895.5,当前在售(111)
2023-6-21 12:6,M9 刺刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,3666,当前在售(111)
2023-6-21 12:6,P250（StatTrak™） | 翼击 (略有磨损),受限,StatTrak™,手枪,略有磨损,29.98,当前在售(157)
2023-6-21 12:6,P250（StatTrak™） | 翼击 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,67.35,当前在售(157)
2023-6-21 12:6,P250（StatTrak™） | 翼击 (久经沙场),受限,StatTrak™,手枪,久经沙场,17.8,当前在售(157)
2023-6-21 12:6,P250（StatTrak™） | 翼击 (破损不堪),受限,StatTrak™,手枪,破损不堪,18.07,当前在售(157)
2023-6-21 12:6,P250（StatTrak™） | 翼击 (战痕累累),受限,StatTrak™,手枪,战痕累累,14.1,当前在售(157)
2023-6-21 12:6,SG 553（StatTrak™） | 浪花喷漆 (略有磨损),军规级,StatTrak™,步枪,略有磨损,53.89,当前在售(43)
2023-6-21 12:6,SG 553（StatTrak™） | 浪花喷漆 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,324.5,当前在售(43)
2023-6-21 12:6,SG 553（StatTrak™） | 浪花喷漆 (久经沙场),军规级,StatTrak™,步枪,久经沙场,39.79,当前在售(43)
2023-6-21 12:6,SG 553（StatTrak™） | 浪花喷漆 (破损不堪),军规级,StatTrak™,步枪,破损不堪,38.28,当前在售(43)
2023-6-21 12:6,SG 553（StatTrak™） | 浪花喷漆 (战痕累累),军规级,StatTrak™,步枪,战痕累累,38.01,当前在售(43)
2023-6-21 12:6,P90（StatTrak™） | 牵引力 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,3.84,当前在售(224)
2023-6-21 12:6,P90（StatTrak™） | 牵引力 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,15.5,当前在售(224)
2023-6-21 12:6,P90（StatTrak™） | 牵引力 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,1.99,当前在售(224)
2023-6-21 12:6,P90（StatTrak™） | 牵引力 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,1.25,当前在售(224)
2023-6-21 12:6,P90（StatTrak™） | 牵引力 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,1.37,当前在售(224)
2023-6-21 12:6,M9 刺刀（★） | 黑色层压板 (略有磨损),隐秘,★,匕首,略有磨损,6050,当前在售(102)
2023-6-21 12:6,M9 刺刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,8000,当前在售(102)
2023-6-21 12:6,M9 刺刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,5857.88,当前在售(102)
2023-6-21 12:6,M9 刺刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,5588,当前在售(102)
2023-6-21 12:6,M9 刺刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,5480,当前在售(102)
2023-6-21 12:6,P250（StatTrak™） | 炼狱小镇 (略有磨损),受限,StatTrak™,手枪,略有磨损,13.82,当前在售(120)
2023-6-21 12:6,P250（StatTrak™） | 炼狱小镇 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,26,当前在售(120)
2023-6-21 12:6,P250（StatTrak™） | 炼狱小镇 (久经沙场),受限,StatTrak™,手枪,久经沙场,7.76,当前在售(120)
2023-6-21 12:6,P250（StatTrak™） | 炼狱小镇 (破损不堪),受限,StatTrak™,手枪,破损不堪,8.99,当前在售(120)
2023-6-21 12:6,P250（StatTrak™） | 炼狱小镇 (战痕累累),受限,StatTrak™,手枪,战痕累累,5.87,当前在售(120)
2023-6-21 12:6,SG 553（StatTrak™） | 四号栖息地 (略有磨损),保密,StatTrak™,步枪,略有磨损,215.4,当前在售(47)
2023-6-21 12:6,SG 553（StatTrak™） | 四号栖息地 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,543.16,当前在售(47)
2023-6-21 12:6,SG 553（StatTrak™） | 四号栖息地 (久经沙场),保密,StatTrak™,步枪,久经沙场,104.5,当前在售(47)
2023-6-21 12:6,SG 553（StatTrak™） | 四号栖息地 (破损不堪),保密,StatTrak™,步枪,破损不堪,79.86,当前在售(47)
2023-6-21 12:6,SG 553（StatTrak™） | 四号栖息地 (战痕累累),保密,StatTrak™,步枪,战痕累累,76,当前在售(47)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1999.99,当前在售(10)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,2099.99,当前在售(10)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1598,当前在售(10)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1688,当前在售(10)
2023-6-21 12:6,P90 | 沙漠 DDPAT (略有磨损),消费级,普通,微型冲锋枪,略有磨损,2.5,当前在售(341)
2023-6-21 12:6,P90 | 沙漠 DDPAT (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,2.64,当前在售(341)
2023-6-21 12:6,P90 | 沙漠 DDPAT (久经沙场),消费级,普通,微型冲锋枪,久经沙场,2.36,当前在售(341)
2023-6-21 12:6,P90 | 沙漠 DDPAT (破损不堪),消费级,普通,微型冲锋枪,破损不堪,2.39,当前在售(341)
2023-6-21 12:6,P90 | 沙漠 DDPAT (战痕累累),消费级,普通,微型冲锋枪,战痕累累,2.5,当前在售(341)
2023-6-21 12:6,P90 | 沙漠涂装 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,0.17,当前在售(352)
2023-6-21 12:6,P90 | 沙漠涂装 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,1.01,当前在售(352)
2023-6-21 12:6,P90 | 沙漠涂装 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,0.1,当前在售(352)
2023-6-21 12:6,P90 | 沙漠涂装 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,0.1,当前在售(352)
2023-6-21 12:6,P90 | 沙漠涂装 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,0.1,当前在售(352)
2023-6-21 12:6,M9 刺刀（★） | 多普勒 (略有磨损),隐秘,★,匕首,略有磨损,6799.5,当前在售(114)
2023-6-21 12:6,M9 刺刀（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,7049.9,当前在售(114)
2023-6-21 12:6,P250（StatTrak™） | 迷人幻象 (略有磨损),保密,StatTrak™,手枪,略有磨损,92.38,当前在售(160)
2023-6-21 12:6,P250（StatTrak™） | 迷人幻象 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,205.99,当前在售(160)
2023-6-21 12:6,P250（StatTrak™） | 迷人幻象 (久经沙场),保密,StatTrak™,手枪,久经沙场,47.5,当前在售(160)
2023-6-21 12:6,P250（StatTrak™） | 迷人幻象 (破损不堪),保密,StatTrak™,手枪,破损不堪,45.21,当前在售(160)
2023-6-21 12:6,P250（StatTrak™） | 迷人幻象 (战痕累累),保密,StatTrak™,手枪,战痕累累,36.68,当前在售(160)
2023-6-21 12:6,M9 刺刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,6388,当前在售(113)
2023-6-21 12:6,M9 刺刀（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,8140,当前在售(113)
2023-6-21 12:6,M9 刺刀（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,5496.36,当前在售(113)
2023-6-21 12:6,P250（StatTrak™） | 生化短吻鳄 (略有磨损),隐秘,StatTrak™,手枪,略有磨损,127,当前在售(135)
2023-6-21 12:6,P250（StatTrak™） | 生化短吻鳄 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,290,当前在售(135)
2023-6-21 12:6,P250（StatTrak™） | 生化短吻鳄 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,52,当前在售(135)
2023-6-21 12:6,P250（StatTrak™） | 生化短吻鳄 (破损不堪),隐秘,StatTrak™,手枪,破损不堪,69.43,当前在售(135)
2023-6-21 12:6,P250（StatTrak™） | 生化短吻鳄 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,52.54,当前在售(135)
2023-6-21 12:6,M9 刺刀（★） | 大马士革钢 (略有磨损),隐秘,★,匕首,略有磨损,4599,当前在售(90)
2023-6-21 12:6,M9 刺刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5056,当前在售(90)
2023-6-21 12:6,M9 刺刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,4000,当前在售(90)
2023-6-21 12:6,M9 刺刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,3877.5,当前在售(90)
2023-6-21 12:6,M9 刺刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,3780,当前在售(90)
2023-6-21 12:6,P250（StatTrak™） | X 射线 (略有磨损),受限,StatTrak™,手枪,略有磨损,14.9,当前在售(123)
2023-6-21 12:6,P250（StatTrak™） | X 射线 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,25.2,当前在售(123)
2023-6-21 12:6,P250（StatTrak™） | X 射线 (久经沙场),受限,StatTrak™,手枪,久经沙场,15.2,当前在售(123)
2023-6-21 12:6,SG 553 | 深蓝电镀处理 (略有磨损),军规级,普通,步枪,略有磨损,7.05,当前在售(31)
2023-6-21 12:6,SG 553 | 深蓝电镀处理 (崭新出厂),军规级,普通,步枪,崭新出厂,7.55,当前在售(31)
2023-6-21 12:6,M9 刺刀（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,11520,当前在售(85)
2023-6-21 12:6,M9 刺刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,43999,当前在售(85)
2023-6-21 12:6,M9 刺刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,4866,当前在售(85)
2023-6-21 12:6,M9 刺刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,4264.5,当前在售(85)
2023-6-21 12:6,M9 刺刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,4200,当前在售(85)
2023-6-21 12:6,鲍伊猎刀（★） | 渐变大理石 (略有磨损),隐秘,★,匕首,略有磨损,2712,当前在售(9)
2023-6-21 12:6,鲍伊猎刀（★） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,2592.4,当前在售(9)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 自由之手 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1424.67,当前在售(5)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1815,当前在售(5)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,1098.5,当前在售(5)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,1600,当前在售(5)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,1100,当前在售(5)
2023-6-21 12:6,M9 刺刀（★） | 致命紫罗兰 (略有磨损),隐秘,★,匕首,略有磨损,5027,当前在售(76)
2023-6-21 12:6,M9 刺刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,9600,当前在售(76)
2023-6-21 12:6,M9 刺刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,3549.5,当前在售(76)
2023-6-21 12:6,M9 刺刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,3260,当前在售(76)
2023-6-21 12:6,M9 刺刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,3319.99,当前在售(76)
2023-6-21 12:6,SG 553 | 威吓者 (略有磨损),受限,普通,步枪,略有磨损,743.9,当前在售(30)
2023-6-21 12:6,SG 553 | 威吓者 (崭新出厂),受限,普通,步枪,崭新出厂,760,当前在售(30)
2023-6-21 12:6,SG 553 | 威吓者 (久经沙场),受限,普通,步枪,久经沙场,719.5,当前在售(30)
2023-6-21 12:6,SG 553 | 威吓者 (破损不堪),受限,普通,步枪,破损不堪,888,当前在售(30)
2023-6-21 12:6,P250 | 阿佩普之咒 (略有磨损),保密,普通,手枪,略有磨损,1150,当前在售(134)
2023-6-21 12:6,P250 | 阿佩普之咒 (崭新出厂),保密,普通,手枪,崭新出厂,1619,当前在售(134)
2023-6-21 12:6,P250 | 阿佩普之咒 (久经沙场),保密,普通,手枪,久经沙场,609,当前在售(134)
2023-6-21 12:6,P250 | 阿佩普之咒 (破损不堪),保密,普通,手枪,破损不堪,510,当前在售(134)
2023-6-21 12:6,P250 | 阿佩普之咒 (战痕累累),保密,普通,手枪,战痕累累,377,当前在售(134)
2023-6-21 12:6,P90 | 摧枯拉朽 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,5.19,当前在售(296)
2023-6-21 12:6,P90 | 摧枯拉朽 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,7.67,当前在售(296)
2023-6-21 12:6,P90 | 摧枯拉朽 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,3.72,当前在售(296)
2023-6-21 12:6,P90 | 摧枯拉朽 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,3.98,当前在售(296)
2023-6-21 12:6,P90 | 摧枯拉朽 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,3.64,当前在售(296)
2023-6-21 12:6,SG 553 | 浪花喷漆 (略有磨损),军规级,普通,步枪,略有磨损,40.56,当前在售(27)
2023-6-21 12:6,SG 553 | 浪花喷漆 (崭新出厂),军规级,普通,步枪,崭新出厂,82.99,当前在售(27)
2023-6-21 12:6,SG 553 | 浪花喷漆 (久经沙场),军规级,普通,步枪,久经沙场,33.76,当前在售(27)
2023-6-21 12:6,SG 553 | 浪花喷漆 (破损不堪),军规级,普通,步枪,破损不堪,33.2,当前在售(27)
2023-6-21 12:6,SG 553 | 浪花喷漆 (战痕累累),军规级,普通,步枪,战痕累累,34.7,当前在售(27)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 屠夫 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2300,当前在售(3)
2023-6-21 12:6,鲍伊猎刀（★ StatTrak™） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,4000,当前在售(3)
2023-6-21 12:6,SG 553 | 蛊惑之色 (略有磨损),受限,普通,步枪,略有磨损,228.9,当前在售(30)
2023-6-21 12:6,SG 553 | 蛊惑之色 (崭新出厂),受限,普通,步枪,崭新出厂,229.5,当前在售(30)
2023-6-21 12:6,M9 刺刀（★） | 狩猎网格 (略有磨损),隐秘,★,匕首,略有磨损,3010,当前在售(56)
2023-6-21 12:6,M9 刺刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,22000,当前在售(56)
2023-6-21 12:6,M9 刺刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,2930,当前在售(56)
2023-6-21 12:6,M9 刺刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,2870,当前在售(56)
2023-6-21 12:6,M9 刺刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,3028,当前在售(56)
2023-6-21 12:6,P250（StatTrak™） | 钢铁禁锢 (略有磨损),军规级,StatTrak™,手枪,略有磨损,24.49,当前在售(114)
2023-6-21 12:6,P250（StatTrak™） | 钢铁禁锢 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,33.33,当前在售(114)
2023-6-21 12:6,P250（StatTrak™） | 钢铁禁锢 (久经沙场),军规级,StatTrak™,手枪,久经沙场,25.51,当前在售(114)
2023-6-21 12:6,M9 刺刀（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,4255,当前在售(57)
2023-6-21 12:6,M9 刺刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5600,当前在售(57)
2023-6-21 12:6,M9 刺刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,4109,当前在售(57)
2023-6-21 12:6,M9 刺刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,3920,当前在售(57)
2023-6-21 12:6,M9 刺刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,3940,当前在售(57)
2023-6-21 12:6,P90（纪念品） | 沙漠涂装 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,2.22,当前在售(207)
2023-6-21 12:6,P90（纪念品） | 沙漠涂装 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,54.73,当前在售(207)
2023-6-21 12:6,P90（纪念品） | 沙漠涂装 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,0.98,当前在售(207)
2023-6-21 12:6,P90（纪念品） | 沙漠涂装 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,1.93,当前在售(207)
2023-6-21 12:6,P90（纪念品） | 沙漠涂装 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,1.05,当前在售(207)
2023-6-21 12:6,M9 刺刀（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,3450,当前在售(51)
2023-6-21 12:6,M9 刺刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,5239.5,当前在售(51)
2023-6-21 12:6,M9 刺刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,3020,当前在售(51)
2023-6-21 12:6,M9 刺刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,3012,当前在售(51)
2023-6-21 12:6,M9 刺刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,3200,当前在售(51)
2023-6-21 12:6,P90 | 浅坟 (略有磨损),保密,普通,微型冲锋枪,略有磨损,23,当前在售(225)
2023-6-21 12:6,P90 | 浅坟 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,51.9,当前在售(225)
