Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-2 20:18,双持贝瑞塔 | 更换机油 (久经沙场),消费级,普通,手枪,久经沙场,1.74,当前在售(79)
2023-6-2 20:18,双持贝瑞塔 | 更换机油 (破损不堪),消费级,普通,手枪,破损不堪,1.97,当前在售(79)
2023-6-2 20:18,双持贝瑞塔 | 更换机油 (战痕累累),消费级,普通,手枪,战痕累累,2.25,当前在售(79)
2023-6-2 20:18,短剑（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,2317.99,当前在售(57)
2023-6-2 20:18,短剑（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2849,当前在售(57)
2023-6-2 20:18,短剑（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,2120,当前在售(57)
2023-6-2 20:18,短剑（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1919,当前在售(57)
2023-6-2 20:18,短剑（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1850,当前在售(57)
2023-6-2 20:18,G3SG1（StatTrak™） | 特训地图 (略有磨损) ,军规级,StatTrak™,狙击步枪,略有磨损,9.76,当前在售(26)
2023-6-2 20:18,G3SG1（StatTrak™） | 特训地图 (崭新出厂),军规级,StatTrak™,狙击步枪,崭新出厂,17.93,当前在售(26)
2023-6-2 20:18,G3SG1（StatTrak™） | 特训地图 (久经沙场),军规级,StatTrak™,狙击步枪,久经沙场,3.69,当前在售(26)
2023-6-2 20:18,G3SG1（StatTrak™） | 特训地图 (破损不堪),军规级,StatTrak™,狙击步枪,破损不堪,2.8,当前在售(26)
2023-6-2 20:18,G3SG1（StatTrak™） | 特训地图 (战痕累累),军规级,StatTrak™,狙击步枪,战痕累累,2,当前在售(26)
2023-6-2 20:18,AWP（StatTrak™） | 蠕虫之神 (略有磨损) ,受限,StatTrak™,步枪,略有磨损,30.75,当前在售(699)
2023-6-2 20:18,AWP（StatTrak™） | 蠕虫之神 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,43,当前在售(699)
2023-6-2 20:18,AWP（StatTrak™） | 蠕虫之神 (久经沙场),受限,StatTrak™,步枪,久经沙场,23.8,当前在售(699)
2023-6-2 20:18,AWP（StatTrak™） | 蠕虫之神 (破损不堪),受限,StatTrak™,步枪,破损不堪,40.2,当前在售(699)
2023-6-2 20:18,MAG-7 | 正义 (略有磨损) ,保密,普通,霰弹枪,略有磨损,30.79,当前在售(361)
2023-6-2 20:18,MAG-7 | 正义 (崭新出厂),保密,普通,霰弹枪,崭新出厂,72,当前在售(361)
2023-6-2 20:18,MAG-7 | 正义 (久经沙场),保密,普通,霰弹枪,久经沙场,16.5,当前在售(361)
2023-6-2 20:18,MAG-7 | 正义 (破损不堪),保密,普通,霰弹枪,破损不堪,11.99,当前在售(361)
2023-6-2 20:18,MAG-7 | 正义 (战痕累累),保密,普通,霰弹枪,战痕累累,9.65,当前在售(361)
2023-6-2 20:18,G3SG1（StatTrak™） | 碧蓝斑纹 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,27.28,当前在售(31)
2023-6-2 20:18,G3SG1（StatTrak™） | 碧蓝斑纹 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,31.05,当前在售(31)
2023-6-2 20:18,G3SG1（StatTrak™） | 碧蓝斑纹 (久经沙场),军规级,StatTrak™,步枪,久经沙场,26.76,当前在售(31)
2023-6-2 20:18,短剑（★） | 多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,4240,当前在售(45)
2023-6-2 20:18,短剑（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,4449,当前在售(45)
2023-6-2 20:18,G3SG1 | 丰饶女神 (略有磨损) ,军规级,普通,步枪,略有磨损,36.95,当前在售(18)
2023-6-2 20:18,G3SG1 | 丰饶女神 (崭新出厂),军规级,普通,步枪,崭新出厂,90,当前在售(18)
2023-6-2 20:18,G3SG1 | 丰饶女神 (久经沙场),军规级,普通,步枪,久经沙场,35.31,当前在售(18)
2023-6-2 20:18,G3SG1 | 丰饶女神 (破损不堪),军规级,普通,步枪,破损不堪,44.18,当前在售(18)
2023-6-2 20:18,G3SG1 | 丰饶女神 (战痕累累),军规级,普通,步枪,战痕累累,33.36,当前在售(18)
2023-6-2 20:18,双持贝瑞塔 | 黑豹 (略有磨损) ,军规级,普通,手枪,略有磨损,11.49,当前在售(55)
2023-6-2 20:18,双持贝瑞塔 | 黑豹 (崭新出厂),军规级,普通,手枪,崭新出厂,16.5,当前在售(55)
2023-6-2 20:18,双持贝瑞塔 | 黑豹 (久经沙场),军规级,普通,手枪,久经沙场,9.89,当前在售(55)
2023-6-2 20:18,双持贝瑞塔 | 黑豹 (破损不堪),军规级,普通,手枪,破损不堪,10.18,当前在售(55)
2023-6-2 20:18,双持贝瑞塔 | 黑豹 (战痕累累),军规级,普通,手枪,战痕累累,8.91,当前在售(55)
2023-6-2 20:18,AWP | 暴怒野兽 (略有磨损) ,隐秘,普通,步枪,略有磨损,387,当前在售(662)
2023-6-2 20:18,AWP | 暴怒野兽 (崭新出厂),隐秘,普通,步枪,崭新出厂,728,当前在售(662)
2023-6-2 20:18,AWP | 暴怒野兽 (久经沙场),隐秘,普通,步枪,久经沙场,228.5,当前在售(662)
2023-6-2 20:18,AWP | 暴怒野兽 (破损不堪),隐秘,普通,步枪,破损不堪,164,当前在售(662)
2023-6-2 20:18,AWP | 暴怒野兽 (战痕累累),隐秘,普通,步枪,战痕累累,136.99,当前在售(662)
2023-6-2 20:18,MAG-7（StatTrak™） | 炽热 (略有磨损) ,受限,StatTrak™,霰弹枪,略有磨损,12.3,当前在售(309)
2023-6-2 20:18,MAG-7（StatTrak™） | 炽热 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,48.12,当前在售(309)
2023-6-2 20:18,MAG-7（StatTrak™） | 炽热 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,4.73,当前在售(309)
2023-6-2 20:18,MAG-7（StatTrak™） | 炽热 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,3.87,当前在售(309)
2023-6-2 20:18,MAG-7（StatTrak™） | 炽热 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,3.55,当前在售(309)
2023-6-2 20:18,AWP | 电子蜂巢 (略有磨损) ,保密,普通,步枪,略有磨损,323,当前在售(674)
2023-6-2 20:18,AWP | 电子蜂巢 (崭新出厂),保密,普通,步枪,崭新出厂,499.5,当前在售(674)
2023-6-2 20:18,AWP | 电子蜂巢 (久经沙场),保密,普通,步枪,久经沙场,225.9,当前在售(674)
2023-6-2 20:18,AWP | 电子蜂巢 (破损不堪),保密,普通,步枪,破损不堪,249.5,当前在售(674)
2023-6-2 20:18,短剑（★） | 渐变大理石 (略有磨损) ,隐秘,★,匕首,略有磨损,4565,当前在售(40)
2023-6-2 20:18,短剑（★） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,4710,当前在售(40)
2023-6-2 20:18,AWP（StatTrak™） | 猫猫狗狗 (略有磨损) ,受限,StatTrak™,狙击步枪,略有磨损,49.9,当前在售(553)
2023-6-2 20:18,AWP（StatTrak™） | 猫猫狗狗 (崭新出厂),受限,StatTrak™,狙击步枪,崭新出厂,89.97,当前在售(553)
2023-6-2 20:18,AWP（StatTrak™） | 猫猫狗狗 (久经沙场),受限,StatTrak™,狙击步枪,久经沙场,24.9,当前在售(553)
2023-6-2 20:18,AWP（StatTrak™） | 猫猫狗狗 (破损不堪),受限,StatTrak™,狙击步枪,破损不堪,35.11,当前在售(553)
2023-6-2 20:18,AWP（StatTrak™） | 猫猫狗狗 (战痕累累),受限,StatTrak™,狙击步枪,战痕累累,43.88,当前在售(553)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 海斗士 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,85,当前在售(49)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 海斗士 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,318.79,当前在售(49)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 海斗士 (久经沙场),受限,StatTrak™,手枪,久经沙场,69.53,当前在售(49)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 海斗士 (破损不堪),受限,StatTrak™,手枪,破损不堪,74.88,当前在售(49)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 海斗士 (战痕累累),受限,StatTrak™,手枪,战痕累累,80.47,当前在售(49)
2023-6-2 20:18,MAG-7（StatTrak™） | 铋晶体 (略有磨损) ,受限,StatTrak™,霰弹枪,略有磨损,23.62,当前在售(250)
2023-6-2 20:18,MAG-7（StatTrak™） | 铋晶体 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,46.9,当前在售(250)
2023-6-2 20:18,MAG-7（StatTrak™） | 铋晶体 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,10.4,当前在售(250)
2023-6-2 20:18,MAG-7（StatTrak™） | 铋晶体 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,10.45,当前在售(250)
2023-6-2 20:18,MAG-7（StatTrak™） | 铋晶体 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,9.2,当前在售(250)
2023-6-2 20:18,G3SG1（StatTrak™） | 弗卢克斯 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,185,当前在售(20)
2023-6-2 20:18,G3SG1（StatTrak™） | 弗卢克斯 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,430,当前在售(20)
2023-6-2 20:18,G3SG1（StatTrak™） | 弗卢克斯 (久经沙场),保密,StatTrak™,步枪,久经沙场,99.09,当前在售(20)
2023-6-2 20:18,G3SG1（StatTrak™） | 弗卢克斯 (破损不堪),保密,StatTrak™,步枪,破损不堪,150,当前在售(20)
2023-6-2 20:18,G3SG1（StatTrak™） | 弗卢克斯 (战痕累累),保密,StatTrak™,步枪,战痕累累,79.28,当前在售(20)
2023-6-2 20:18,短剑（★） | 虎牙 (略有磨损) ,隐秘,★,匕首,略有磨损,4065.5,当前在售(29)
2023-6-2 20:18,短剑（★） | 虎牙 (崭新出厂),隐秘,★,匕首,崭新出厂,4143.9,当前在售(29)
2023-6-2 20:18,AWP（StatTrak™） | 死神 (略有磨损) ,保密,StatTrak™,狙击步枪,略有磨损,47,当前在售(568)
2023-6-2 20:18,AWP（StatTrak™） | 死神 (崭新出厂),保密,StatTrak™,狙击步枪,崭新出厂,117.5,当前在售(568)
2023-6-2 20:18,AWP（StatTrak™） | 死神 (久经沙场),保密,StatTrak™,狙击步枪,久经沙场,32,当前在售(568)
2023-6-2 20:18,AWP（StatTrak™） | 死神 (破损不堪),保密,StatTrak™,狙击步枪,破损不堪,47.4,当前在售(568)
2023-6-2 20:18,AWP（StatTrak™） | 死神 (战痕累累),保密,StatTrak™,狙击步枪,战痕累累,36.38,当前在售(568)
2023-6-2 20:18,G3SG1 | 穆拉诺之紫 (略有磨损) ,军规级,普通,狙击步枪,略有磨损,148.49,当前在售(17)
2023-6-2 20:18,G3SG1 | 穆拉诺之紫 (崭新出厂),军规级,普通,狙击步枪,崭新出厂,160,当前在售(17)
2023-6-2 20:18,G3SG1 | 穆拉诺之紫 (久经沙场),军规级,普通,狙击步枪,久经沙场,141.4,当前在售(17)
2023-6-2 20:18,G3SG1 | 穆拉诺之紫 (破损不堪),军规级,普通,狙击步枪,破损不堪,168,当前在售(17)
2023-6-2 20:18,G3SG1 | 穆拉诺之紫 (战痕累累),军规级,普通,狙击步枪,战痕累累,166,当前在售(17)
2023-6-2 20:18,MAG-7 | 海军之辉 (略有磨损) ,消费级,普通,霰弹枪,略有磨损,1.31,当前在售(311)
2023-6-2 20:18,MAG-7 | 海军之辉 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,1.55,当前在售(311)
2023-6-2 20:18,MAG-7 | 海军之辉 (久经沙场),消费级,普通,霰弹枪,久经沙场,1.27,当前在售(311)
2023-6-2 20:18,MAG-7 | 海军之辉 (破损不堪),消费级,普通,霰弹枪,破损不堪,1.17,当前在售(311)
2023-6-2 20:18,MAG-7 | 海军之辉 (战痕累累),消费级,普通,霰弹枪,战痕累累,1.12,当前在售(311)
2023-6-2 20:18,短剑（★ StatTrak™） | 大马士革钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2499,当前在售(29)
2023-6-2 20:18,短剑（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2872,当前在售(29)
2023-6-2 20:18,短剑（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,2142.99,当前在售(29)
2023-6-2 20:18,短剑（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1999,当前在售(29)
2023-6-2 20:18,短剑（★ StatTrak™） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,1849,当前在售(29)
2023-6-2 20:18,G3SG1（StatTrak™） | 黑暗豹纹 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,9.44,当前在售(25)
2023-6-2 20:18,G3SG1（StatTrak™） | 黑暗豹纹 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,13.02,当前在售(25)
2023-6-2 20:18,G3SG1（StatTrak™） | 黑暗豹纹 (久经沙场),军规级,StatTrak™,步枪,久经沙场,6.54,当前在售(25)
2023-6-2 20:18,AWP（StatTrak™） | 亡灵之主 (略有磨损) ,受限,StatTrak™,狙击步枪,略有磨损,61.6,当前在售(478)
2023-6-2 20:18,AWP（StatTrak™） | 亡灵之主 (崭新出厂),受限,StatTrak™,狙击步枪,崭新出厂,193,当前在售(478)
2023-6-2 20:18,AWP（StatTrak™） | 亡灵之主 (久经沙场),受限,StatTrak™,狙击步枪,久经沙场,31.8,当前在售(478)
2023-6-2 20:18,AWP（StatTrak™） | 亡灵之主 (破损不堪),受限,StatTrak™,狙击步枪,破损不堪,30.59,当前在售(478)
2023-6-2 20:18,AWP（StatTrak™） | 亡灵之主 (战痕累累),受限,StatTrak™,狙击步枪,战痕累累,32.29,当前在售(478)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 灾难 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,39,当前在售(37)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 灾难 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,61.5,当前在售(37)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 灾难 (久经沙场),受限,StatTrak™,手枪,久经沙场,18.36,当前在售(37)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 灾难 (破损不堪),受限,StatTrak™,手枪,破损不堪,15.44,当前在售(37)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 灾难 (战痕累累),受限,StatTrak™,手枪,战痕累累,13.7,当前在售(37)
2023-6-2 20:18,短剑（★ StatTrak™） | 人工染色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2293.5,当前在售(23)
2023-6-2 20:18,短剑（★ StatTrak™） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,3450,当前在售(23)
2023-6-2 20:18,短剑（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,2019.5,当前在售(23)
2023-6-2 20:18,短剑（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1848.97,当前在售(23)
2023-6-2 20:18,短剑（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1693.99,当前在售(23)
2023-6-2 20:18,MAG-7 | 灼烧之痕 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,2.93,当前在售(248)
2023-6-2 20:18,MAG-7 | 灼烧之痕 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,28.8,当前在售(248)
2023-6-2 20:18,MAG-7 | 灼烧之痕 (久经沙场),军规级,普通,霰弹枪,久经沙场,2.21,当前在售(248)
2023-6-2 20:18,MAG-7 | 灼烧之痕 (破损不堪),军规级,普通,霰弹枪,破损不堪,3.89,当前在售(248)
2023-6-2 20:18,MAG-7 | 灼烧之痕 (战痕累累),军规级,普通,霰弹枪,战痕累累,5.92,当前在售(248)
2023-6-2 20:18,MAG-7（StatTrak™） | 鱼长梦短 (略有磨损) ,军规级,StatTrak™,霰弹枪,略有磨损,4.27,当前在售(224)
2023-6-2 20:18,MAG-7（StatTrak™） | 鱼长梦短 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,12,当前在售(224)
2023-6-2 20:18,MAG-7（StatTrak™） | 鱼长梦短 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,2,当前在售(224)
2023-6-2 20:18,MAG-7（StatTrak™） | 鱼长梦短 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,1.6,当前在售(224)
2023-6-2 20:18,MAG-7（StatTrak™） | 鱼长梦短 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,1.6,当前在售(224)
2023-6-2 20:18,短剑（★） | 渐变之色 (略有磨损) ,隐秘,★,匕首,略有磨损,6700,当前在售(24)
2023-6-2 20:18,短剑（★） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,6994,当前在售(24)
2023-6-2 20:18,G3SG1（纪念品） | 丛林虚线 (略有磨损) ,消费级,纪念品,步枪,略有磨损,59.08,当前在售(17)
2023-6-2 20:18,G3SG1（纪念品） | 丛林虚线 (久经沙场),消费级,纪念品,步枪,久经沙场,59.75,当前在售(17)
2023-6-2 20:18,G3SG1（纪念品） | 丛林虚线 (破损不堪),消费级,纪念品,步枪,破损不堪,150,当前在售(17)
2023-6-2 20:18,G3SG1（纪念品） | 丛林虚线 (战痕累累),消费级,纪念品,步枪,战痕累累,71.89,当前在售(17)
2023-6-2 20:18,AWP（StatTrak™） | 树蝰 (略有磨损) ,受限,StatTrak™,狙击步枪,略有磨损,95.7,当前在售(477)
2023-6-2 20:18,AWP（StatTrak™） | 树蝰 (崭新出厂),受限,StatTrak™,狙击步枪,崭新出厂,267.9,当前在售(477)
2023-6-2 20:18,AWP（StatTrak™） | 树蝰 (久经沙场),受限,StatTrak™,狙击步枪,久经沙场,45.8,当前在售(477)
2023-6-2 20:18,AWP（StatTrak™） | 树蝰 (破损不堪),受限,StatTrak™,狙击步枪,破损不堪,32.89,当前在售(477)
2023-6-2 20:18,AWP（StatTrak™） | 树蝰 (战痕累累),受限,StatTrak™,狙击步枪,战痕累累,32.4,当前在售(477)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 黑豹 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,20.98,当前在售(42)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 黑豹 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,47,当前在售(42)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 黑豹 (久经沙场),军规级,StatTrak™,手枪,久经沙场,14.79,当前在售(42)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 黑豹 (破损不堪),军规级,StatTrak™,手枪,破损不堪,16.94,当前在售(42)
2023-6-2 20:18,双持贝瑞塔（StatTrak™） | 黑豹 (战痕累累),军规级,StatTrak™,手枪,战痕累累,11.27,当前在售(42)
2023-6-2 20:18,短剑（★ StatTrak™） | 表面淬火 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,3198.38,当前在售(24)
2023-6-2 20:18,短剑（★ StatTrak™） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,4444,当前在售(24)
2023-6-2 20:18,短剑（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,2600,当前在售(24)
2023-6-2 20:18,短剑（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,2218.98,当前在售(24)
2023-6-2 20:18,短剑（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,2147.8,当前在售(24)
2023-6-2 20:18,MAG-7 | 钴核 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,2.04,当前在售(228)
2023-6-2 20:18,MAG-7 | 钴核 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,3.2,当前在售(228)
2023-6-2 20:18,MAG-7 | 钴核 (久经沙场),军规级,普通,霰弹枪,久经沙场,1,当前在售(228)
2023-6-2 20:18,MAG-7 | 钴核 (破损不堪),军规级,普通,霰弹枪,破损不堪,1.91,当前在售(228)
2023-6-2 20:18,MAG-7 | 钴核 (战痕累累),军规级,普通,霰弹枪,战痕累累,1.06,当前在售(228)
2023-6-2 20:18,双持贝瑞塔 | 暗网总机 (略有磨损) ,工业级,普通,手枪,略有磨损,11.69,当前在售(61)
2023-6-2 20:18,双持贝瑞塔 | 暗网总机 (崭新出厂),工业级,普通,手枪,崭新出厂,11.89,当前在售(61)
2023-6-2 20:18,双持贝瑞塔 | 暗网总机 (久经沙场),工业级,普通,手枪,久经沙场,11.66,当前在售(61)
2023-6-2 20:18,双持贝瑞塔 | 暗网总机 (破损不堪),工业级,普通,手枪,破损不堪,12.57,当前在售(61)
2023-6-2 20:18,双持贝瑞塔 | 暗网总机 (战痕累累),工业级,普通,手枪,战痕累累,11.6,当前在售(61)
2023-6-2 20:18,G3SG1（StatTrak™） | 丰饶女神 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,64.5,当前在售(15)
2023-6-2 20:18,G3SG1（StatTrak™） | 丰饶女神 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,188.5,当前在售(15)
2023-6-2 20:18,G3SG1（StatTrak™） | 丰饶女神 (久经沙场),军规级,StatTrak™,步枪,久经沙场,47.71,当前在售(15)
2023-6-2 20:18,G3SG1（StatTrak™） | 丰饶女神 (破损不堪),军规级,StatTrak™,步枪,破损不堪,48.65,当前在售(15)
2023-6-2 20:18,G3SG1（StatTrak™） | 丰饶女神 (战痕累累),军规级,StatTrak™,步枪,战痕累累,45.06,当前在售(15)
2023-6-2 20:18,AWP（StatTrak™） | 火卫一 (略有磨损) ,受限,StatTrak™,步枪,略有磨损,25.7,当前在售(457)
2023-6-2 20:18,AWP（StatTrak™） | 火卫一 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,45,当前在售(457)
2023-6-2 20:18,AWP（StatTrak™） | 火卫一 (久经沙场),受限,StatTrak™,步枪,久经沙场,23.39,当前在售(457)
2023-6-2 20:18,AWP（StatTrak™） | 火卫一 (破损不堪),受限,StatTrak™,步枪,破损不堪,64.6,当前在售(457)
2023-6-2 20:18,短剑（★ StatTrak™） | 深红之网 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,4398.5,当前在售(18)
2023-6-2 20:18,短剑（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,2700,当前在售(18)
2023-6-2 20:18,短剑（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,2610,当前在售(18)
2023-6-2 20:18,短剑（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1985,当前在售(18)
2023-6-2 20:18,MAG-7（StatTrak™） | 先见之明 (略有磨损) ,军规级,StatTrak™,霰弹枪,略有磨损,2.07,当前在售(207)
2023-6-2 20:18,MAG-7（StatTrak™） | 先见之明 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,4.53,当前在售(207)
2023-6-2 20:18,MAG-7（StatTrak™） | 先见之明 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,1,当前在售(207)
2023-6-2 20:18,MAG-7（StatTrak™） | 先见之明 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,0.98,当前在售(207)
2023-6-2 20:18,MAG-7（StatTrak™） | 先见之明 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,1.33,当前在售(207)
2023-6-2 20:18,G3SG1（StatTrak™） | 行刑者 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,390,当前在售(13)
2023-6-2 20:18,G3SG1（StatTrak™） | 行刑者 (久经沙场),保密,StatTrak™,步枪,久经沙场,22.58,当前在售(13)
2023-6-2 20:18,G3SG1（StatTrak™） | 行刑者 (破损不堪),保密,StatTrak™,步枪,破损不堪,16.5,当前在售(13)
2023-6-2 20:18,G3SG1（StatTrak™） | 行刑者 (战痕累累),保密,StatTrak™,步枪,战痕累累,17.72,当前在售(13)
2023-6-2 20:18,短剑（★ StatTrak™） | 屠夫 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,3780,当前在售(18)
2023-6-2 20:18,短剑（★ StatTrak™） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,4098,当前在售(18)
2023-6-2 20:18,短剑（★ StatTrak™） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,3490,当前在售(18)
2023-6-2 20:18,G3SG1 | 极寒迷彩 (略有磨损) ,工业级,普通,步枪,略有磨损,79.58,当前在售(11)
2023-6-2 20:18,G3SG1 | 极寒迷彩 (崭新出厂),工业级,普通,步枪,崭新出厂,587.87,当前在售(11)
2023-6-2 20:18,G3SG1 | 极寒迷彩 (久经沙场),工业级,普通,步枪,久经沙场,32.8,当前在售(11)
2023-6-2 20:18,G3SG1 | 极寒迷彩 (破损不堪),工业级,普通,步枪,破损不堪,21.97,当前在售(11)
2023-6-2 20:18,G3SG1 | 极寒迷彩 (战痕累累),工业级,普通,步枪,战痕累累,29.99,当前在售(11)
2023-6-2 20:18,短剑（★ StatTrak™） | 夜色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1812,当前在售(15)
2023-6-2 20:18,短剑（★ StatTrak™） | 夜色 (崭新出厂),隐秘,★,匕首,崭新出厂,6500,当前在售(15)
2023-6-2 20:18,短剑（★ StatTrak™） | 夜色 (久经沙场),隐秘,★,匕首,久经沙场,1558.98,当前在售(15)
2023-6-2 20:18,短剑（★ StatTrak™） | 夜色 (破损不堪),隐秘,★,匕首,破损不堪,1549,当前在售(15)
2023-6-2 20:18,短剑（★ StatTrak™） | 夜色 (战痕累累),隐秘,★,匕首,战痕累累,1520,当前在售(15)
2023-6-2 20:18,AWP | 冲出重围 (略有磨损) ,隐秘,普通,狙击步枪,略有磨损,1190,当前在售(466)
2023-6-2 20:18,AWP | 冲出重围 (崭新出厂),隐秘,普通,狙击步枪,崭新出厂,3332.33,当前在售(466)
2023-6-2 20:18,AWP | 冲出重围 (久经沙场),隐秘,普通,狙击步枪,久经沙场,600,当前在售(466)
2023-6-2 20:18,AWP | 冲出重围 (破损不堪),隐秘,普通,狙击步枪,破损不堪,419.49,当前在售(466)
2023-6-2 20:18,AWP | 冲出重围 (战痕累累),隐秘,普通,狙击步枪,战痕累累,309.99,当前在售(466)
2023-6-2 20:18,双持贝瑞塔 | 熊熊烈焰 (略有磨损) ,工业级,普通,手枪,略有磨损,99.79,当前在售(46)
2023-6-2 20:18,双持贝瑞塔 | 熊熊烈焰 (崭新出厂),工业级,普通,手枪,崭新出厂,149,当前在售(46)
2023-6-2 20:18,双持贝瑞塔 | 熊熊烈焰 (久经沙场),工业级,普通,手枪,久经沙场,98.75,当前在售(46)
2023-6-2 20:18,双持贝瑞塔 | 熊熊烈焰 (破损不堪),工业级,普通,手枪,破损不堪,106.85,当前在售(46)
2023-6-2 20:18,双持贝瑞塔 | 熊熊烈焰 (战痕累累),工业级,普通,手枪,战痕累累,99.78,当前在售(46)
2023-6-2 20:18,短剑（★ StatTrak™） | 北方森林 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1578,当前在售(16)
2023-6-2 20:18,短剑（★ StatTrak™） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,3281.56,当前在售(16)
2023-6-2 20:18,短剑（★ StatTrak™） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1369.99,当前在售(16)
