Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-3 10:3,蝴蝶刀（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,10100,当前在售(286)
2023-6-3 10:3,Tec-9（纪念品） | 黄铜 (战痕累累),军规级,纪念品,手枪,战痕累累,66,当前在售(86)
2023-6-3 10:3,AK-47 | 钢铁三角洲 (略有磨损) ,军规级,普通,步枪,略有磨损,22.47,当前在售(724)
2023-6-3 10:3,AK-47 | 钢铁三角洲 (崭新出厂),军规级,普通,步枪,崭新出厂,38.8,当前在售(724)
2023-6-3 10:3,AK-47 | 钢铁三角洲 (久经沙场),军规级,普通,步枪,久经沙场,15.5,当前在售(724)
2023-6-3 10:3,AK-47 | 钢铁三角洲 (破损不堪),军规级,普通,步枪,破损不堪,17.4,当前在售(724)
2023-6-3 10:3,AK-47 | 钢铁三角洲 (战痕累累),军规级,普通,步枪,战痕累累,13.5,当前在售(724)
2023-6-3 10:3,MP5-SD（纪念品） | 越野 (略有磨损) ,消费级,纪念品,微型冲锋枪,略有磨损,0.36,当前在售(363)
2023-6-3 10:3,MP5-SD（纪念品） | 越野 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,8.49,当前在售(363)
2023-6-3 10:3,MP5-SD（纪念品） | 越野 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,0.1,当前在售(363)
2023-6-3 10:3,MP5-SD（纪念品） | 越野 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,0.15,当前在售(363)
2023-6-3 10:3,MP5-SD（纪念品） | 越野 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,0.11,当前在售(363)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林滑流 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,1.67,当前在售(83)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林滑流 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,3.91,当前在售(83)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林滑流 (久经沙场),军规级,StatTrak™,步枪,久经沙场,0.91,当前在售(83)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林滑流 (破损不堪),军规级,StatTrak™,步枪,破损不堪,0.92,当前在售(83)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林滑流 (战痕累累),军规级,StatTrak™,步枪,战痕累累,1,当前在售(83)
2023-6-3 10:3,MP5-SD | 探员 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,7.42,当前在售(241)
2023-6-3 10:3,MP5-SD | 探员 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,16.7,当前在售(241)
2023-6-3 10:3,MP5-SD | 探员 (久经沙场),受限,普通,微型冲锋枪,久经沙场,4.25,当前在售(241)
2023-6-3 10:3,MP5-SD | 探员 (破损不堪),受限,普通,微型冲锋枪,破损不堪,3.75,当前在售(241)
2023-6-3 10:3,MP5-SD | 探员 (战痕累累),受限,普通,微型冲锋枪,战痕累累,3.22,当前在售(241)
2023-6-3 10:3,SCAR-20（纪念品） | 沙漠网格 (略有磨损) ,消费级,纪念品,步枪,略有磨损,2.23,当前在售(139)
2023-6-3 10:3,SCAR-20（纪念品） | 沙漠网格 (崭新出厂),消费级,纪念品,步枪,崭新出厂,36,当前在售(139)
2023-6-3 10:3,SCAR-20（纪念品） | 沙漠网格 (久经沙场),消费级,纪念品,步枪,久经沙场,0.99,当前在售(139)
2023-6-3 10:3,SCAR-20（纪念品） | 沙漠网格 (破损不堪),消费级,纪念品,步枪,破损不堪,1.14,当前在售(139)
2023-6-3 10:3,SCAR-20（纪念品） | 沙漠网格 (战痕累累),消费级,纪念品,步枪,战痕累累,1.56,当前在售(139)
2023-6-3 10:3,流浪者匕首（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,2620,当前在售(120)
2023-6-3 10:3,流浪者匕首（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,3499.9,当前在售(120)
2023-6-3 10:3,流浪者匕首（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,2315,当前在售(120)
2023-6-3 10:3,流浪者匕首（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1950,当前在售(120)
2023-6-3 10:3,流浪者匕首（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1949,当前在售(120)
2023-6-3 10:3,AK-47 | 复古浪潮 (略有磨损) ,受限,普通,步枪,略有磨损,30.3,当前在售(726)
2023-6-3 10:3,AK-47 | 复古浪潮 (崭新出厂),受限,普通,步枪,崭新出厂,58.9,当前在售(726)
2023-6-3 10:3,AK-47 | 复古浪潮 (久经沙场),受限,普通,步枪,久经沙场,23.1,当前在售(726)
2023-6-3 10:3,AK-47 | 复古浪潮 (破损不堪),受限,普通,步枪,破损不堪,21.67,当前在售(726)
2023-6-3 10:3,AK-47 | 复古浪潮 (战痕累累),受限,普通,步枪,战痕累累,22.74,当前在售(726)
2023-6-3 10:3,Tec-9（StatTrak™） | 贾姆比亚 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,5.61,当前在售(78)
2023-6-3 10:3,Tec-9（StatTrak™） | 贾姆比亚 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,15.7,当前在售(78)
2023-6-3 10:3,Tec-9（StatTrak™） | 贾姆比亚 (久经沙场),军规级,StatTrak™,手枪,久经沙场,3.4,当前在售(78)
2023-6-3 10:3,Tec-9（StatTrak™） | 贾姆比亚 (破损不堪),军规级,StatTrak™,手枪,破损不堪,2.35,当前在售(78)
2023-6-3 10:3,Tec-9（StatTrak™） | 贾姆比亚 (战痕累累),军规级,StatTrak™,手枪,战痕累累,2.21,当前在售(78)
2023-6-3 10:3,SCAR-20 | 石砌 (略有磨损) ,消费级,普通,狙击步枪,略有磨损,9.11,当前在售(38)
2023-6-3 10:3,SCAR-20 | 石砌 (崭新出厂),消费级,普通,狙击步枪,崭新出厂,16.3,当前在售(38)
2023-6-3 10:3,SCAR-20 | 石砌 (久经沙场),消费级,普通,狙击步枪,久经沙场,9.49,当前在售(38)
2023-6-3 10:3,SCAR-20 | 石砌 (破损不堪),消费级,普通,狙击步枪,破损不堪,5,当前在售(38)
2023-6-3 10:3,SCAR-20 | 石砌 (战痕累累),消费级,普通,狙击步枪,战痕累累,5,当前在售(38)
2023-6-3 10:3,MP5-SD（StatTrak™） | 液化 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,5.16,当前在售(201)
2023-6-3 10:3,MP5-SD（StatTrak™） | 液化 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,19.09,当前在售(201)
2023-6-3 10:3,MP5-SD（StatTrak™） | 液化 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,1.98,当前在售(201)
2023-6-3 10:3,MP5-SD（StatTrak™） | 液化 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,1.7,当前在售(201)
2023-6-3 10:3,MP5-SD（StatTrak™） | 液化 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,1.7,当前在售(201)
2023-6-3 10:3,Tec-9（纪念品） | 上古图腾 (略有磨损) ,军规级,纪念品,手枪,略有磨损,3.77,当前在售(80)
2023-6-3 10:3,Tec-9（纪念品） | 上古图腾 (崭新出厂),军规级,纪念品,手枪,崭新出厂,10,当前在售(80)
2023-6-3 10:3,Tec-9（纪念品） | 上古图腾 (久经沙场),军规级,纪念品,手枪,久经沙场,2,当前在售(80)
2023-6-3 10:3,Tec-9（纪念品） | 上古图腾 (破损不堪),军规级,纪念品,手枪,破损不堪,3.6,当前在售(80)
2023-6-3 10:3,Tec-9（纪念品） | 上古图腾 (战痕累累),军规级,纪念品,手枪,战痕累累,2.37,当前在售(80)
2023-6-3 10:3,流浪者匕首（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,1701,当前在售(106)
2023-6-3 10:3,流浪者匕首（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,2690,当前在售(106)
2023-6-3 10:3,流浪者匕首（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,1346.5,当前在售(106)
2023-6-3 10:3,流浪者匕首（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,1258.94,当前在售(106)
2023-6-3 10:3,流浪者匕首（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,1148,当前在售(106)
2023-6-3 10:3,SCAR-20（StatTrak™） | 仓库突击 (略有磨损) ,军规级,StatTrak™,狙击步枪,略有磨损,2.19,当前在售(95)
2023-6-3 10:3,SCAR-20（StatTrak™） | 仓库突击 (崭新出厂),军规级,StatTrak™,狙击步枪,崭新出厂,5.46,当前在售(95)
2023-6-3 10:3,SCAR-20（StatTrak™） | 仓库突击 (久经沙场),军规级,StatTrak™,狙击步枪,久经沙场,1.17,当前在售(95)
2023-6-3 10:3,SCAR-20（StatTrak™） | 仓库突击 (破损不堪),军规级,StatTrak™,狙击步枪,破损不堪,1.55,当前在售(95)
2023-6-3 10:3,SCAR-20（StatTrak™） | 仓库突击 (战痕累累),军规级,StatTrak™,狙击步枪,战痕累累,1.25,当前在售(95)
2023-6-3 10:3,流浪者匕首（★） | 深红之网 (略有磨损) ,隐秘,★,匕首,略有磨损,5689.5,当前在售(91)
2023-6-3 10:3,流浪者匕首（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,13000,当前在售(91)
2023-6-3 10:3,流浪者匕首（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,3479,当前在售(91)
2023-6-3 10:3,流浪者匕首（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,2994.98,当前在售(91)
2023-6-3 10:3,流浪者匕首（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,2199.98,当前在售(91)
2023-6-3 10:3,Tec-9 | 剪纸 (略有磨损) ,军规级,普通,手枪,略有磨损,30.1,当前在售(20)
2023-6-3 10:3,Tec-9 | 剪纸 (崭新出厂),军规级,普通,手枪,崭新出厂,43,当前在售(20)
2023-6-3 10:3,Tec-9 | 剪纸 (久经沙场),军规级,普通,手枪,久经沙场,30,当前在售(20)
2023-6-3 10:3,Tec-9 | 剪纸 (破损不堪),军规级,普通,手枪,破损不堪,30.12,当前在售(20)
2023-6-3 10:3,Tec-9 | 剪纸 (战痕累累),军规级,普通,手枪,战痕累累,28.77,当前在售(20)
2023-6-3 10:3,MP5-SD（StatTrak™） | 猛烈冲锋 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,10.1,当前在售(264)
2023-6-3 10:3,MP5-SD（StatTrak™） | 猛烈冲锋 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,21.26,当前在售(264)
2023-6-3 10:3,MP5-SD（StatTrak™） | 猛烈冲锋 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,5.18,当前在售(264)
2023-6-3 10:3,MP5-SD（StatTrak™） | 猛烈冲锋 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,4.68,当前在售(264)
2023-6-3 10:3,MP5-SD（StatTrak™） | 猛烈冲锋 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,3.66,当前在售(264)
2023-6-3 10:3,AK-47（StatTrak™） | 可燃冰 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,297,当前在售(667)
2023-6-3 10:3,AK-47（StatTrak™） | 可燃冰 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,591,当前在售(667)
2023-6-3 10:3,AK-47（StatTrak™） | 可燃冰 (久经沙场),保密,StatTrak™,步枪,久经沙场,142,当前在售(667)
2023-6-3 10:3,AK-47（StatTrak™） | 可燃冰 (破损不堪),保密,StatTrak™,步枪,破损不堪,144,当前在售(667)
2023-6-3 10:3,AK-47（StatTrak™） | 可燃冰 (战痕累累),保密,StatTrak™,步枪,战痕累累,99.99,当前在售(667)
2023-6-3 10:3,流浪者匕首（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,2490,当前在售(81)
2023-6-3 10:3,流浪者匕首（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,3500,当前在售(81)
2023-6-3 10:3,流浪者匕首（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,2150,当前在售(81)
2023-6-3 10:3,流浪者匕首（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1814.5,当前在售(81)
2023-6-3 10:3,流浪者匕首（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1605,当前在售(81)
2023-6-3 10:3,Tec-9 | 穆拉诺之橙 (略有磨损) ,工业级,普通,手枪,略有磨损,27.24,当前在售(35)
2023-6-3 10:3,Tec-9 | 穆拉诺之橙 (崭新出厂),工业级,普通,手枪,崭新出厂,30.8,当前在售(35)
2023-6-3 10:3,Tec-9 | 穆拉诺之橙 (久经沙场),工业级,普通,手枪,久经沙场,25.59,当前在售(35)
2023-6-3 10:3,Tec-9 | 穆拉诺之橙 (破损不堪),工业级,普通,手枪,破损不堪,23,当前在售(35)
2023-6-3 10:3,Tec-9 | 穆拉诺之橙 (战痕累累),工业级,普通,手枪,战痕累累,23.09,当前在售(35)
2023-6-3 10:3,MP5-SD | 高斯 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,4.09,当前在售(209)
2023-6-3 10:3,MP5-SD | 高斯 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,8.56,当前在售(209)
2023-6-3 10:3,MP5-SD | 高斯 (久经沙场),受限,普通,微型冲锋枪,久经沙场,2.32,当前在售(209)
2023-6-3 10:3,MP5-SD | 高斯 (破损不堪),受限,普通,微型冲锋枪,破损不堪,1.66,当前在售(209)
2023-6-3 10:3,MP5-SD | 高斯 (战痕累累),受限,普通,微型冲锋枪,战痕累累,1.6,当前在售(209)
2023-6-3 10:3,SCAR-20 | 蓝洞 (略有磨损) ,军规级,普通,步枪,略有磨损,2.68,当前在售(95)
2023-6-3 10:3,SCAR-20 | 蓝洞 (崭新出厂),军规级,普通,步枪,崭新出厂,3.36,当前在售(95)
2023-6-3 10:3,SCAR-20 | 蓝洞 (久经沙场),军规级,普通,步枪,久经沙场,1.36,当前在售(95)
2023-6-3 10:3,SCAR-20 | 蓝洞 (破损不堪),军规级,普通,步枪,破损不堪,1.43,当前在售(95)
2023-6-3 10:3,SCAR-20 | 蓝洞 (战痕累累),军规级,普通,步枪,战痕累累,1.28,当前在售(95)
2023-6-3 10:3,AK-47 | 翡翠细条纹 (略有磨损) ,受限,普通,步枪,略有磨损,71,当前在售(638)
2023-6-3 10:3,AK-47 | 翡翠细条纹 (崭新出厂),受限,普通,步枪,崭新出厂,97.6,当前在售(638)
2023-6-3 10:3,AK-47 | 翡翠细条纹 (久经沙场),受限,普通,步枪,久经沙场,47.8,当前在售(638)
2023-6-3 10:3,AK-47 | 翡翠细条纹 (破损不堪),受限,普通,步枪,破损不堪,44.37,当前在售(638)
2023-6-3 10:3,AK-47 | 翡翠细条纹 (战痕累累),受限,普通,步枪,战痕累累,40,当前在售(638)
2023-6-3 10:3,MP5-SD | 协处理器 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,6.94,当前在售(250)
2023-6-3 10:3,MP5-SD | 协处理器 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,9.55,当前在售(250)
2023-6-3 10:3,MP5-SD | 协处理器 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,6,当前在售(250)
2023-6-3 10:3,MP5-SD | 协处理器 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,3.96,当前在售(250)
2023-6-3 10:3,MP5-SD | 协处理器 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,3.46,当前在售(250)
2023-6-3 10:3,流浪者匕首（★） | 枯焦之色 (略有磨损) ,隐秘,★,匕首,略有磨损,1350,当前在售(64)
2023-6-3 10:3,流浪者匕首（★） | 枯焦之色 (崭新出厂),隐秘,★,匕首,崭新出厂,2174.94,当前在售(64)
2023-6-3 10:3,流浪者匕首（★） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,1156,当前在售(64)
2023-6-3 10:3,流浪者匕首（★） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,1102,当前在售(64)
2023-6-3 10:3,流浪者匕首（★） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,1085,当前在售(64)
2023-6-3 10:3,AK-47 | 一发入魂 (略有磨损) ,隐秘,普通,步枪,略有磨损,909.5,当前在售(649)
2023-6-3 10:3,AK-47 | 一发入魂 (崭新出厂),隐秘,普通,步枪,崭新出厂,1798.48,当前在售(649)
2023-6-3 10:3,AK-47 | 一发入魂 (久经沙场),隐秘,普通,步枪,久经沙场,485,当前在售(649)
2023-6-3 10:3,AK-47 | 一发入魂 (破损不堪),隐秘,普通,步枪,破损不堪,257,当前在售(649)
2023-6-3 10:3,AK-47 | 一发入魂 (战痕累累),隐秘,普通,步枪,战痕累累,157,当前在售(649)
2023-6-3 10:3,Tec-9 | 上古图腾 (略有磨损) ,军规级,普通,手枪,略有磨损,70.5,当前在售(42)
2023-6-3 10:3,Tec-9 | 上古图腾 (崭新出厂),军规级,普通,手枪,崭新出厂,70.9,当前在售(42)
2023-6-3 10:3,Tec-9 | 上古图腾 (久经沙场),军规级,普通,手枪,久经沙场,68.9,当前在售(42)
2023-6-3 10:3,Tec-9 | 上古图腾 (战痕累累),军规级,普通,手枪,战痕累累,77,当前在售(42)
2023-6-3 10:3,流浪者匕首（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,1274.49,当前在售(70)
2023-6-3 10:3,流浪者匕首（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,1866.65,当前在售(70)
2023-6-3 10:3,流浪者匕首（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,1148,当前在售(70)
2023-6-3 10:3,流浪者匕首（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,1108,当前在售(70)
2023-6-3 10:3,流浪者匕首（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,1075,当前在售(70)
2023-6-3 10:3,MP5-SD（StatTrak™） | 沙漠精英 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,1.69,当前在售(153)
2023-6-3 10:3,MP5-SD（StatTrak™） | 沙漠精英 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,7.22,当前在售(153)
2023-6-3 10:3,MP5-SD（StatTrak™） | 沙漠精英 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,0.88,当前在售(153)
2023-6-3 10:3,MP5-SD（StatTrak™） | 沙漠精英 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,0.76,当前在售(153)
2023-6-3 10:3,MP5-SD（StatTrak™） | 沙漠精英 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,0.79,当前在售(153)
2023-6-3 10:3,Tec-9（纪念品） | 晶红石英 (略有磨损) ,受限,纪念品,手枪,略有磨损,94.67,当前在售(39)
2023-6-3 10:3,Tec-9（纪念品） | 晶红石英 (崭新出厂),受限,纪念品,手枪,崭新出厂,207.22,当前在售(39)
2023-6-3 10:3,Tec-9（纪念品） | 晶红石英 (久经沙场),受限,纪念品,手枪,久经沙场,54.41,当前在售(39)
2023-6-3 10:3,SCAR-20 | 心脏打击 (略有磨损) ,保密,普通,步枪,略有磨损,38.4,当前在售(99)
2023-6-3 10:3,SCAR-20 | 心脏打击 (崭新出厂),保密,普通,步枪,崭新出厂,91.7,当前在售(99)
2023-6-3 10:3,SCAR-20 | 心脏打击 (久经沙场),保密,普通,步枪,久经沙场,24,当前在售(99)
2023-6-3 10:3,SCAR-20 | 心脏打击 (破损不堪),保密,普通,步枪,破损不堪,21,当前在售(99)
2023-6-3 10:3,SCAR-20 | 心脏打击 (战痕累累),保密,普通,步枪,战痕累累,21.89,当前在售(99)
2023-6-3 10:3,SCAR-20（StatTrak™） | 血腥运动 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,54.7,当前在售(97)
2023-6-3 10:3,SCAR-20（StatTrak™） | 血腥运动 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,120,当前在售(97)
2023-6-3 10:3,SCAR-20（StatTrak™） | 血腥运动 (久经沙场),保密,StatTrak™,步枪,久经沙场,33.8,当前在售(97)
2023-6-3 10:3,SCAR-20（StatTrak™） | 血腥运动 (破损不堪),保密,StatTrak™,步枪,破损不堪,29.89,当前在售(97)
2023-6-3 10:3,流浪者匕首（★） | 夜色 (略有磨损) ,隐秘,★,匕首,略有磨损,1840,当前在售(47)
2023-6-3 10:3,流浪者匕首（★） | 夜色 (崭新出厂),隐秘,★,匕首,崭新出厂,3199,当前在售(47)
2023-6-3 10:3,流浪者匕首（★） | 夜色 (久经沙场),隐秘,★,匕首,久经沙场,1487,当前在售(47)
2023-6-3 10:3,流浪者匕首（★） | 夜色 (破损不堪),隐秘,★,匕首,破损不堪,1350,当前在售(47)
2023-6-3 10:3,流浪者匕首（★） | 夜色 (战痕累累),隐秘,★,匕首,战痕累累,1259.5,当前在售(47)
2023-6-3 10:3,MP5-SD（StatTrak™） | 高斯 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,7.09,当前在售(121)
2023-6-3 10:3,MP5-SD（StatTrak™） | 高斯 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,23.6,当前在售(121)
2023-6-3 10:3,MP5-SD（StatTrak™） | 高斯 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,2.99,当前在售(121)
2023-6-3 10:3,MP5-SD（StatTrak™） | 高斯 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,2.8,当前在售(121)
2023-6-3 10:3,MP5-SD（StatTrak™） | 高斯 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,2.37,当前在售(121)
2023-6-3 10:3,Tec-9（纪念品） | 腐朽木乃伊 (略有磨损) ,军规级,纪念品,手枪,略有磨损,8.46,当前在售(42)
2023-6-3 10:3,Tec-9（纪念品） | 腐朽木乃伊 (崭新出厂),军规级,纪念品,手枪,崭新出厂,51.98,当前在售(42)
2023-6-3 10:3,Tec-9（纪念品） | 腐朽木乃伊 (久经沙场),军规级,纪念品,手枪,久经沙场,5.12,当前在售(42)
2023-6-3 10:3,Tec-9（纪念品） | 腐朽木乃伊 (破损不堪),军规级,纪念品,手枪,破损不堪,3.67,当前在售(42)
2023-6-3 10:3,Tec-9（纪念品） | 腐朽木乃伊 (战痕累累),军规级,纪念品,手枪,战痕累累,3.81,当前在售(42)
2023-6-3 10:3,流浪者匕首（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,1590,当前在售(50)
2023-6-3 10:3,流浪者匕首（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,2200,当前在售(50)
2023-6-3 10:3,流浪者匕首（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1300,当前在售(50)
2023-6-3 10:3,流浪者匕首（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1185,当前在售(50)
2023-6-3 10:3,流浪者匕首（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1099,当前在售(50)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林爆发 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,3,当前在售(103)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林爆发 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,8.01,当前在售(103)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林爆发 (久经沙场),军规级,StatTrak™,步枪,久经沙场,1.23,当前在售(103)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林爆发 (破损不堪),军规级,StatTrak™,步枪,破损不堪,1.89,当前在售(103)
2023-6-3 10:3,SCAR-20（StatTrak™） | 丛林爆发 (战痕累累),军规级,StatTrak™,步枪,战痕累累,1.2,当前在售(103)
2023-6-3 10:3,AK-47（StatTrak™） | 迷踪秘境 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,14.4,当前在售(643)
2023-6-3 10:3,AK-47（StatTrak™） | 迷踪秘境 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,31.4,当前在售(643)
2023-6-3 10:3,AK-47（StatTrak™） | 迷踪秘境 (久经沙场),军规级,StatTrak™,步枪,久经沙场,11.1,当前在售(643)
2023-6-3 10:3,AK-47（StatTrak™） | 迷踪秘境 (破损不堪),军规级,StatTrak™,步枪,破损不堪,19.6,当前在售(643)
2023-6-3 10:3,AK-47（StatTrak™） | 迷踪秘境 (战痕累累),军规级,StatTrak™,步枪,战痕累累,11.89,当前在售(643)
2023-6-3 10:3,Tec-9（StatTrak™） | 屠杀者 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,332,当前在售(28)
2023-6-3 10:3,Tec-9（StatTrak™） | 屠杀者 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,693,当前在售(28)
2023-6-3 10:3,Tec-9（StatTrak™） | 屠杀者 (久经沙场),保密,StatTrak™,手枪,久经沙场,132.79,当前在售(28)
2023-6-3 10:3,Tec-9（StatTrak™） | 屠杀者 (破损不堪),保密,StatTrak™,手枪,破损不堪,133.5,当前在售(28)
2023-6-3 10:3,Tec-9（StatTrak™） | 屠杀者 (战痕累累),保密,StatTrak™,手枪,战痕累累,100,当前在售(28)
2023-6-3 10:3,MP5-SD（StatTrak™） | 磷光体 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,69.86,当前在售(139)
2023-6-3 10:3,MP5-SD（StatTrak™） | 磷光体 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,131,当前在售(139)
2023-6-3 10:3,MP5-SD（StatTrak™） | 磷光体 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,43.47,当前在售(139)
2023-6-3 10:3,MP5-SD（StatTrak™） | 磷光体 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,43.89,当前在售(139)
2023-6-3 10:3,MP5-SD（StatTrak™） | 磷光体 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,41.5,当前在售(139)
2023-6-3 10:3,流浪者匕首（★） | 森林 DDPAT (略有磨损) ,隐秘,★,匕首,略有磨损,1380,当前在售(51)
2023-6-3 10:3,流浪者匕首（★） | 森林 DDPAT (崭新出厂),隐秘,★,匕首,崭新出厂,2398.5,当前在售(51)
2023-6-3 10:3,流浪者匕首（★） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,1190,当前在售(51)
2023-6-3 10:3,流浪者匕首（★） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,1128,当前在售(51)
2023-6-3 10:3,流浪者匕首（★） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,1090,当前在售(51)
2023-6-3 10:3,SCAR-20 | 丛林滑流 (略有磨损) ,军规级,普通,步枪,略有磨损,0.97,当前在售(311)
2023-6-3 10:3,SCAR-20 | 丛林滑流 (崭新出厂),军规级,普通,步枪,崭新出厂,1.55,当前在售(311)
2023-6-3 10:3,SCAR-20 | 丛林滑流 (久经沙场),军规级,普通,步枪,久经沙场,0.46,当前在售(311)
2023-6-3 10:3,SCAR-20 | 丛林滑流 (破损不堪),军规级,普通,步枪,破损不堪,0.37,当前在售(311)
2023-6-3 10:3,SCAR-20 | 丛林滑流 (战痕累累),军规级,普通,步枪,战痕累累,0.38,当前在售(311)
2023-6-3 10:3,Tec-9（StatTrak™） | 破铜烂铁 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,16.49,当前在售(33)
2023-6-3 10:3,Tec-9（StatTrak™） | 破铜烂铁 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.19,当前在售(33)
