Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,886.97,当前在售(6)
2023-6-8 22:21,SG 553 | 军队之辉 (略有磨损),消费级,普通,步枪,略有磨损,0.19,当前在售(963)
2023-6-8 22:21,SG 553 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,0.35,当前在售(963)
2023-6-8 22:21,SG 553 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,0.17,当前在售(963)
2023-6-8 22:21,蝴蝶刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,7720,当前在售(138)
2023-6-8 22:21,蝴蝶刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,8591,当前在售(138)
2023-6-8 22:21,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6719.5,当前在售(138)
2023-6-8 22:21,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5869,当前在售(138)
2023-6-8 22:21,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5554.9,当前在售(138)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,995,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5000,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,910,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,999.5,当前在售(3)
2023-6-8 22:21,SG 553 | 黯翼 (略有磨损),受限,普通,步枪,略有磨损,5.01,当前在售(894)
2023-6-8 22:21,SG 553 | 黯翼 (崭新出厂),受限,普通,步枪,崭新出厂,11.85,当前在售(894)
2023-6-8 22:21,SG 553 | 黯翼 (久经沙场),受限,普通,步枪,久经沙场,2.69,当前在售(894)
2023-6-8 22:21,SG 553 | 黯翼 (破损不堪),受限,普通,步枪,破损不堪,2.39,当前在售(894)
2023-6-8 22:21,SG 553 | 黯翼 (战痕累累),受限,普通,步枪,战痕累累,2.11,当前在售(894)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,6555,当前在售(2)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2115,当前在售(2)
2023-6-8 22:21,SG 553 | 重金属摇滚 (略有磨损),军规级,普通,步枪,略有磨损,1.09,当前在售(963)
2023-6-8 22:21,SG 553 | 重金属摇滚 (崭新出厂),军规级,普通,步枪,崭新出厂,2.61,当前在售(963)
2023-6-8 22:21,SG 553 | 重金属摇滚 (久经沙场),军规级,普通,步枪,久经沙场,0.7,当前在售(963)
2023-6-8 22:21,SG 553 | 重金属摇滚 (破损不堪),军规级,普通,步枪,破损不堪,0.56,当前在售(963)
2023-6-8 22:21,SG 553 | 重金属摇滚 (战痕累累),军规级,普通,步枪,战痕累累,0.63,当前在售(963)
2023-6-8 22:21,UMP-45（StatTrak™） | 野蛮剑齿虎 (略有磨损),保密,StatTrak™,微型冲锋枪,略有磨损,60,当前在售(107)
2023-6-8 22:21,UMP-45（StatTrak™） | 野蛮剑齿虎 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,169.99,当前在售(107)
2023-6-8 22:21,UMP-45（StatTrak™） | 野蛮剑齿虎 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,28.4,当前在售(107)
2023-6-8 22:21,UMP-45（StatTrak™） | 野蛮剑齿虎 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,27.66,当前在售(107)
2023-6-8 22:21,UMP-45（StatTrak™） | 野蛮剑齿虎 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,20.9,当前在售(107)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 深红之网 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2780,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1150,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1017.5,当前在售(3)
2023-6-8 22:21,暗影双匕（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1350,当前在售(3)
2023-6-8 22:21,P2000 | 工业牧草 (略有磨损),工业级,普通,手枪,略有磨损,12.3,当前在售(17)
2023-6-8 22:21,P2000 | 工业牧草 (崭新出厂),工业级,普通,手枪,崭新出厂,52.37,当前在售(17)
2023-6-8 22:21,P2000 | 工业牧草 (久经沙场),工业级,普通,手枪,久经沙场,9.1,当前在售(17)
2023-6-8 22:21,P2000 | 工业牧草 (破损不堪),工业级,普通,手枪,破损不堪,7.37,当前在售(17)
2023-6-8 22:21,P2000 | 工业牧草 (战痕累累),工业级,普通,手枪,战痕累累,5.99,当前在售(17)
2023-6-8 22:21,蝴蝶刀（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,5399,当前在售(129)
2023-6-8 22:21,蝴蝶刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,7750,当前在售(129)
2023-6-8 22:21,蝴蝶刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4345,当前在售(129)
2023-6-8 22:21,蝴蝶刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4249,当前在售(129)
2023-6-8 22:21,蝴蝶刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,4248.9,当前在售(129)
2023-6-8 22:21,P2000 | 草原落叶 (略有磨损),工业级,普通,手枪,略有磨损,70.99,当前在售(16)
2023-6-8 22:21,P2000 | 草原落叶 (久经沙场),工业级,普通,手枪,久经沙场,47.99,当前在售(16)
2023-6-8 22:21,P2000 | 草原落叶 (破损不堪),工业级,普通,手枪,破损不堪,39.81,当前在售(16)
2023-6-8 22:21,P2000 | 草原落叶 (战痕累累),工业级,普通,手枪,战痕累累,36.68,当前在售(16)
2023-6-8 22:21,UMP-45（StatTrak™） | 支架 (略有磨损),受限,StatTrak™,微型冲锋枪,略有磨损,19.88,当前在售(93)
2023-6-8 22:21,UMP-45（StatTrak™） | 支架 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,43,当前在售(93)
2023-6-8 22:21,UMP-45（StatTrak™） | 支架 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,13,当前在售(93)
2023-6-8 22:21,UMP-45（StatTrak™） | 支架 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,12.43,当前在售(93)
2023-6-8 22:21,UMP-45（StatTrak™） | 支架 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,12.54,当前在售(93)
