Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-20 11:22,XM1014 | 天空守卫 (久经沙场),受限,普通,霰弹枪,久经沙场,50.5,当前在售(61)
2023-6-20 11:22,XM1014 | 天空守卫 (破损不堪),受限,普通,霰弹枪,破损不堪,48.5,当前在售(61)
2023-6-20 11:22,G3SG1 | 公海 (略有磨损),受限,普通,狙击步枪,略有磨损,7.99,当前在售(447)
2023-6-20 11:22,G3SG1 | 公海 (崭新出厂),受限,普通,狙击步枪,崭新出厂,16.79,当前在售(447)
2023-6-20 11:22,G3SG1 | 公海 (久经沙场),受限,普通,狙击步枪,久经沙场,4.25,当前在售(447)
2023-6-20 11:22,G3SG1 | 公海 (破损不堪),受限,普通,狙击步枪,破损不堪,3.87,当前在售(447)
2023-6-20 11:22,G3SG1 | 公海 (战痕累累),受限,普通,狙击步枪,战痕累累,2.72,当前在售(447)
2023-6-20 11:22,折叠刀（★） | 大马士革钢 (略有磨损),隐秘,★,匕首,略有磨损,1909.5,当前在售(101)
2023-6-20 11:22,折叠刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2135,当前在售(101)
2023-6-20 11:22,折叠刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,1625.5,当前在售(101)
2023-6-20 11:22,折叠刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1528,当前在售(101)
2023-6-20 11:22,折叠刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,1437.5,当前在售(101)
2023-6-20 11:22,AWP | 树蝰 (略有磨损),受限,普通,狙击步枪,略有磨损,30.48,当前在售(1000+)
2023-6-20 11:22,AWP | 树蝰 (崭新出厂),受限,普通,狙击步枪,崭新出厂,81.1,当前在售(1000+)
2023-6-20 11:22,AWP | 树蝰 (久经沙场),受限,普通,狙击步枪,久经沙场,15,当前在售(1000+)
2023-6-20 11:22,AWP | 树蝰 (破损不堪),受限,普通,狙击步枪,破损不堪,12,当前在售(1000+)
2023-6-20 11:22,AWP | 树蝰 (战痕累累),受限,普通,狙击步枪,战痕累累,12.02,当前在售(1000+)
2023-6-20 11:22,折叠刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,1826,当前在售(130)
2023-6-20 11:22,折叠刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,1968,当前在售(130)
2023-6-20 11:22,折叠刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,1685,当前在售(130)
2023-6-20 11:22,折叠刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,1543.5,当前在售(130)
2023-6-20 11:22,折叠刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,1487.5,当前在售(130)
2023-6-20 11:22,AWP | 黑色魅影 (略有磨损),隐秘,普通,狙击步枪,略有磨损,192,当前在售(1000+)
2023-6-20 11:22,AWP | 黑色魅影 (崭新出厂),隐秘,普通,狙击步枪,崭新出厂,248.6,当前在售(1000+)
2023-6-20 11:22,AWP | 黑色魅影 (久经沙场),隐秘,普通,狙击步枪,久经沙场,159,当前在售(1000+)
2023-6-20 11:22,AWP | 黑色魅影 (破损不堪),隐秘,普通,狙击步枪,破损不堪,155,当前在售(1000+)
2023-6-20 11:22,AWP | 黑色魅影 (战痕累累),隐秘,普通,狙击步枪,战痕累累,135,当前在售(1000+)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 浮木 (略有磨损),工业级,纪念品,手枪,略有磨损,0.22,当前在售(530)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 浮木 (崭新出厂),工业级,纪念品,手枪,崭新出厂,0.59,当前在售(530)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 浮木 (久经沙场),工业级,纪念品,手枪,久经沙场,0.1,当前在售(530)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 浮木 (破损不堪),工业级,纪念品,手枪,破损不堪,0.15,当前在售(530)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 浮木 (战痕累累),工业级,纪念品,手枪,战痕累累,0.11,当前在售(530)
2023-6-20 11:22,AWP | 火卫一 (略有磨损),受限,普通,步枪,略有磨损,7.17,当前在售(1000+)
2023-6-20 11:22,AWP | 火卫一 (崭新出厂),受限,普通,步枪,崭新出厂,11.3,当前在售(1000+)
2023-6-20 11:22,AWP | 火卫一 (久经沙场),受限,普通,步枪,久经沙场,6.93,当前在售(1000+)
2023-6-20 11:22,AWP | 火卫一 (破损不堪),受限,普通,步枪,破损不堪,18.9,当前在售(1000+)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 蔷薇 (略有磨损),消费级,纪念品,手枪,略有磨损,7.85,当前在售(525)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 蔷薇 (崭新出厂),消费级,纪念品,手枪,崭新出厂,11.28,当前在售(525)
2023-6-20 11:22,双持贝瑞塔（纪念品） | 蔷薇 (久经沙场),消费级,纪念品,手枪,久经沙场,8.07,当前在售(525)
2023-6-20 11:22,折叠刀（★） | 多普勒 (略有磨损),隐秘,★,匕首,略有磨损,3410,当前在售(92)
2023-6-20 11:22,折叠刀（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,3328,当前在售(92)
2023-6-20 11:22,AWP | 复古流行 (略有磨损),受限,普通,狙击步枪,略有磨损,20.69,当前在售(1000+)
2023-6-20 11:22,AWP | 复古流行 (崭新出厂),受限,普通,狙击步枪,崭新出厂,34.58,当前在售(1000+)
2023-6-20 11:22,AWP | 复古流行 (久经沙场),受限,普通,狙击步枪,久经沙场,19.21,当前在售(1000+)
2023-6-20 11:22,AWP | 复古流行 (破损不堪),受限,普通,狙击步枪,破损不堪,17.4,当前在售(1000+)
2023-6-20 11:22,XM1014（StatTrak™） | 天空守卫 (略有磨损),受限,StatTrak™,霰弹枪,略有磨损,95.1,当前在售(36)
2023-6-20 11:22,XM1014（StatTrak™） | 天空守卫 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,134.5,当前在售(36)
2023-6-20 11:22,XM1014（StatTrak™） | 天空守卫 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,81.6,当前在售(36)
2023-6-20 11:22,XM1014（StatTrak™） | 天空守卫 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,91.26,当前在售(36)
2023-6-20 11:22,XM1014（StatTrak™） | 天空守卫 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,1299,当前在售(36)
2023-6-20 11:22,G3SG1 | 沙漠风暴 (略有磨损),消费级,普通,步枪,略有磨损,0.15,当前在售(578)
2023-6-20 11:22,G3SG1 | 沙漠风暴 (崭新出厂),消费级,普通,步枪,崭新出厂,0.99,当前在售(578)
2023-6-20 11:22,G3SG1 | 沙漠风暴 (久经沙场),消费级,普通,步枪,久经沙场,0.11,当前在售(578)
2023-6-20 11:22,G3SG1 | 沙漠风暴 (破损不堪),消费级,普通,步枪,破损不堪,0.09,当前在售(578)
2023-6-20 11:22,G3SG1 | 沙漠风暴 (战痕累累),消费级,普通,步枪,战痕累累,0.09,当前在售(578)
2023-6-20 11:22,双持贝瑞塔 | 龙之双子 (略有磨损),军规级,普通,手枪,略有磨损,2.29,当前在售(501)
2023-6-20 11:22,双持贝瑞塔 | 龙之双子 (崭新出厂),军规级,普通,手枪,崭新出厂,10.6,当前在售(501)
2023-6-20 11:22,双持贝瑞塔 | 龙之双子 (久经沙场),军规级,普通,手枪,久经沙场,1.24,当前在售(501)
2023-6-20 11:22,双持贝瑞塔 | 龙之双子 (破损不堪),军规级,普通,手枪,破损不堪,1.09,当前在售(501)
2023-6-20 11:22,双持贝瑞塔 | 龙之双子 (战痕累累),军规级,普通,手枪,战痕累累,1.11,当前在售(501)
2023-6-20 11:22,G3SG1 | 多变迷彩 (略有磨损),工业级,普通,步枪,略有磨损,1.01,当前在售(600)
2023-6-20 11:22,G3SG1 | 多变迷彩 (崭新出厂),工业级,普通,步枪,崭新出厂,1.54,当前在售(600)
2023-6-20 11:22,G3SG1 | 多变迷彩 (久经沙场),工业级,普通,步枪,久经沙场,0.81,当前在售(600)
2023-6-20 11:22,G3SG1 | 多变迷彩 (破损不堪),工业级,普通,步枪,破损不堪,0.78,当前在售(600)
2023-6-20 11:22,G3SG1 | 多变迷彩 (战痕累累),工业级,普通,步枪,战痕累累,0.8,当前在售(600)
2023-6-20 11:22,折叠刀（★） | 致命紫罗兰 (略有磨损),隐秘,★,匕首,略有磨损,2084.5,当前在售(87)
2023-6-20 11:22,折叠刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,3999,当前在售(87)
2023-6-20 11:22,折叠刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,1568,当前在售(87)
2023-6-20 11:22,折叠刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,1470,当前在售(87)
2023-6-20 11:22,折叠刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,1229.5,当前在售(87)
2023-6-20 11:22,XM1014 | 芭蕉叶 (略有磨损),工业级,普通,霰弹枪,略有磨损,89.2,当前在售(36)
2023-6-20 11:22,XM1014 | 芭蕉叶 (崭新出厂),工业级,普通,霰弹枪,崭新出厂,99.99,当前在售(36)
2023-6-20 11:22,XM1014 | 芭蕉叶 (久经沙场),工业级,普通,霰弹枪,久经沙场,86.89,当前在售(36)
2023-6-20 11:22,XM1014 | 芭蕉叶 (破损不堪),工业级,普通,霰弹枪,破损不堪,88,当前在售(36)
2023-6-20 11:22,XM1014 | 芭蕉叶 (战痕累累),工业级,普通,霰弹枪,战痕累累,87,当前在售(36)
2023-6-20 11:22,双持贝瑞塔 | 人工染色 (略有磨损),工业级,普通,手枪,略有磨损,0.9,当前在售(504)
2023-6-20 11:22,双持贝瑞塔 | 人工染色 (崭新出厂),工业级,普通,手枪,崭新出厂,2.6,当前在售(504)
2023-6-20 11:22,双持贝瑞塔 | 人工染色 (久经沙场),工业级,普通,手枪,久经沙场,0.62,当前在售(504)
2023-6-20 11:22,双持贝瑞塔 | 人工染色 (破损不堪),工业级,普通,手枪,破损不堪,0.6,当前在售(504)
2023-6-20 11:22,双持贝瑞塔 | 人工染色 (战痕累累),工业级,普通,手枪,战痕累累,0.6,当前在售(504)
2023-6-20 11:22,AWP | 狮子之日 (略有磨损),工业级,普通,步枪,略有磨损,99.5,当前在售(1000+)
2023-6-20 11:22,AWP | 狮子之日 (崭新出厂),工业级,普通,步枪,崭新出厂,165,当前在售(1000+)
2023-6-20 11:22,AWP | 狮子之日 (久经沙场),工业级,普通,步枪,久经沙场,80.73,当前在售(1000+)
2023-6-20 11:22,AWP | 狮子之日 (破损不堪),工业级,普通,步枪,破损不堪,88,当前在售(1000+)
2023-6-20 11:22,AWP | 狮子之日 (战痕累累),工业级,普通,步枪,战痕累累,84.89,当前在售(1000+)
2023-6-20 11:22,折叠刀（★） | 人工染色 (略有磨损),隐秘,★,匕首,略有磨损,1515,当前在售(65)
2023-6-20 11:22,折叠刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,1910.99,当前在售(65)
2023-6-20 11:22,折叠刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,1436,当前在售(65)
2023-6-20 11:22,折叠刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1299,当前在售(65)
2023-6-20 11:22,折叠刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1289,当前在售(65)
2023-6-20 11:22,AWP | 死神 (略有磨损),保密,普通,狙击步枪,略有磨损,20.29,当前在售(1000+)
2023-6-20 11:22,AWP | 死神 (崭新出厂),保密,普通,狙击步枪,崭新出厂,48.9,当前在售(1000+)
2023-6-20 11:22,AWP | 死神 (久经沙场),保密,普通,狙击步枪,久经沙场,10.4,当前在售(1000+)
2023-6-20 11:22,AWP | 死神 (破损不堪),保密,普通,狙击步枪,破损不堪,15.19,当前在售(1000+)
2023-6-20 11:22,AWP | 死神 (战痕累累),保密,普通,狙击步枪,战痕累累,10.88,当前在售(1000+)
2023-6-20 11:22,XM1014（StatTrak™） | 血红巨蟒 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,17.41,当前在售(33)
2023-6-20 11:22,XM1014（StatTrak™） | 血红巨蟒 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,11.4,当前在售(33)
2023-6-20 11:22,XM1014（StatTrak™） | 血红巨蟒 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,9.3,当前在售(33)
2023-6-20 11:22,XM1014（StatTrak™） | 血红巨蟒 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,20,当前在售(33)
2023-6-20 11:22,G3SG1 | 猎人 (略有磨损),军规级,普通,步枪,略有磨损,0.66,当前在售(453)
2023-6-20 11:22,G3SG1 | 猎人 (崭新出厂),军规级,普通,步枪,崭新出厂,1.54,当前在售(453)
2023-6-20 11:22,G3SG1 | 猎人 (久经沙场),军规级,普通,步枪,久经沙场,0.44,当前在售(453)
2023-6-20 11:22,G3SG1 | 猎人 (破损不堪),军规级,普通,步枪,破损不堪,0.3,当前在售(453)
2023-6-20 11:22,G3SG1 | 猎人 (战痕累累),军规级,普通,步枪,战痕累累,0.27,当前在售(453)
2023-6-20 11:22,折叠刀（★） | 噩梦之夜 (略有磨损),隐秘,★,匕首,略有磨损,1999,当前在售(50)
2023-6-20 11:22,折叠刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,3787.5,当前在售(50)
2023-6-20 11:22,折叠刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,1483.5,当前在售(50)
2023-6-20 11:22,折叠刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,1398.5,当前在售(50)
2023-6-20 11:22,折叠刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,1292.5,当前在售(50)
2023-6-20 11:22,折叠刀（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,1633,当前在售(48)
2023-6-20 11:22,折叠刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2149,当前在售(48)
2023-6-20 11:22,折叠刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,1448.5,当前在售(48)
2023-6-20 11:22,折叠刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1424.9,当前在售(48)
2023-6-20 11:22,折叠刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1460,当前在售(48)
2023-6-20 11:22,双持贝瑞塔 | 殖民侵略者 (略有磨损),消费级,普通,手枪,略有磨损,0.25,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 殖民侵略者 (崭新出厂),消费级,普通,手枪,崭新出厂,1.17,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 殖民侵略者 (久经沙场),消费级,普通,手枪,久经沙场,0.2,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 殖民侵略者 (破损不堪),消费级,普通,手枪,破损不堪,0.21,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 殖民侵略者 (战痕累累),消费级,普通,手枪,战痕累累,0.21,当前在售(291)
2023-6-20 11:22,折叠刀（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,1389,当前在售(55)
2023-6-20 11:22,折叠刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,1204.3,当前在售(55)
2023-6-20 11:22,折叠刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,1163,当前在售(55)
2023-6-20 11:22,折叠刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,1099,当前在售(55)
2023-6-20 11:22,双持贝瑞塔 | 碎片 (略有磨损),军规级,普通,手枪,略有磨损,1.37,当前在售(382)
2023-6-20 11:22,双持贝瑞塔 | 碎片 (崭新出厂),军规级,普通,手枪,崭新出厂,2.09,当前在售(382)
2023-6-20 11:22,双持贝瑞塔 | 碎片 (久经沙场),军规级,普通,手枪,久经沙场,0.74,当前在售(382)
2023-6-20 11:22,双持贝瑞塔 | 碎片 (破损不堪),军规级,普通,手枪,破损不堪,1.09,当前在售(382)
2023-6-20 11:22,双持贝瑞塔 | 碎片 (战痕累累),军规级,普通,手枪,战痕累累,0.67,当前在售(382)
2023-6-20 11:22,XM1014（StatTrak™） | 宁静 (略有磨损),保密,StatTrak™,霰弹枪,略有磨损,132.8,当前在售(32)
2023-6-20 11:22,XM1014（StatTrak™） | 宁静 (崭新出厂),保密,StatTrak™,霰弹枪,崭新出厂,347,当前在售(32)
2023-6-20 11:22,XM1014（StatTrak™） | 宁静 (久经沙场),保密,StatTrak™,霰弹枪,久经沙场,67.26,当前在售(32)
2023-6-20 11:22,XM1014（StatTrak™） | 宁静 (破损不堪),保密,StatTrak™,霰弹枪,破损不堪,97.01,当前在售(32)
2023-6-20 11:22,XM1014（StatTrak™） | 宁静 (战痕累累),保密,StatTrak™,霰弹枪,战痕累累,87.13,当前在售(32)
2023-6-20 11:22,XM1014 | 雅藤如嫣 (略有磨损),受限,普通,霰弹枪,略有磨损,359.5,当前在售(23)
2023-6-20 11:22,XM1014 | 雅藤如嫣 (崭新出厂),受限,普通,霰弹枪,崭新出厂,385,当前在售(23)
2023-6-20 11:22,XM1014 | 雅藤如嫣 (久经沙场),受限,普通,霰弹枪,久经沙场,333.1,当前在售(23)
2023-6-20 11:22,G3SG1 | 毒刺 (略有磨损),受限,普通,步枪,略有磨损,4.05,当前在售(265)
2023-6-20 11:22,G3SG1 | 毒刺 (崭新出厂),受限,普通,步枪,崭新出厂,8.39,当前在售(265)
2023-6-20 11:22,G3SG1 | 毒刺 (久经沙场),受限,普通,步枪,久经沙场,2.22,当前在售(265)
2023-6-20 11:22,G3SG1 | 毒刺 (破损不堪),受限,普通,步枪,破损不堪,4.2,当前在售(265)
2023-6-20 11:22,G3SG1 | 毒刺 (战痕累累),受限,普通,步枪,战痕累累,1.88,当前在售(265)
2023-6-20 11:22,XM1014 | 碾骨机 (略有磨损),军规级,普通,霰弹枪,略有磨损,30,当前在售(29)
2023-6-20 11:22,XM1014 | 碾骨机 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,38.9,当前在售(29)
2023-6-20 11:22,XM1014 | 碾骨机 (久经沙场),军规级,普通,霰弹枪,久经沙场,23.4,当前在售(29)
2023-6-20 11:22,XM1014 | 碾骨机 (破损不堪),军规级,普通,霰弹枪,破损不堪,23,当前在售(29)
2023-6-20 11:22,XM1014 | 碾骨机 (战痕累累),军规级,普通,霰弹枪,战痕累累,19.97,当前在售(29)
2023-6-20 11:22,AWP | 红线 (略有磨损),保密,普通,步枪,略有磨损,438.5,当前在售(1000+)
2023-6-20 11:22,AWP | 红线 (久经沙场),保密,普通,步枪,久经沙场,248.5,当前在售(1000+)
2023-6-20 11:22,AWP | 红线 (破损不堪),保密,普通,步枪,破损不堪,280,当前在售(1000+)
2023-6-20 11:22,G3SG1（纪念品） | 极地迷彩 (略有磨损),消费级,纪念品,步枪,略有磨损,12.5,当前在售(208)
2023-6-20 11:22,G3SG1（纪念品） | 极地迷彩 (崭新出厂),消费级,纪念品,步枪,崭新出厂,178.3,当前在售(208)
2023-6-20 11:22,G3SG1（纪念品） | 极地迷彩 (久经沙场),消费级,纪念品,步枪,久经沙场,2.48,当前在售(208)
2023-6-20 11:22,G3SG1（纪念品） | 极地迷彩 (破损不堪),消费级,纪念品,步枪,破损不堪,4.63,当前在售(208)
2023-6-20 11:22,G3SG1（纪念品） | 极地迷彩 (战痕累累),消费级,纪念品,步枪,战痕累累,1.34,当前在售(208)
2023-6-20 11:22,AWP | 亡灵之主 (略有磨损),受限,普通,狙击步枪,略有磨损,20.6,当前在售(1000+)
2023-6-20 11:22,AWP | 亡灵之主 (崭新出厂),受限,普通,狙击步枪,崭新出厂,57.36,当前在售(1000+)
2023-6-20 11:22,AWP | 亡灵之主 (久经沙场),受限,普通,狙击步枪,久经沙场,13.8,当前在售(1000+)
2023-6-20 11:22,AWP | 亡灵之主 (破损不堪),受限,普通,狙击步枪,破损不堪,12.37,当前在售(1000+)
2023-6-20 11:22,AWP | 亡灵之主 (战痕累累),受限,普通,狙击步枪,战痕累累,11,当前在售(1000+)
2023-6-20 11:22,G3SG1（纪念品） | 狩猎网格 (略有磨损),消费级,纪念品,步枪,略有磨损,2.04,当前在售(232)
2023-6-20 11:22,G3SG1（纪念品） | 狩猎网格 (崭新出厂),消费级,纪念品,步枪,崭新出厂,44.7,当前在售(232)
2023-6-20 11:22,G3SG1（纪念品） | 狩猎网格 (久经沙场),消费级,纪念品,步枪,久经沙场,0.8,当前在售(232)
2023-6-20 11:22,G3SG1（纪念品） | 狩猎网格 (破损不堪),消费级,纪念品,步枪,破损不堪,1.43,当前在售(232)
2023-6-20 11:22,G3SG1（纪念品） | 狩猎网格 (战痕累累),消费级,纪念品,步枪,战痕累累,1.07,当前在售(232)
2023-6-20 11:22,AWP | 狩猎网格 (略有磨损),工业级,普通,步枪,略有磨损,1.12,当前在售(1000+)
2023-6-20 11:22,AWP | 狩猎网格 (崭新出厂),工业级,普通,步枪,崭新出厂,21.15,当前在售(1000+)
2023-6-20 11:22,AWP | 狩猎网格 (久经沙场),工业级,普通,步枪,久经沙场,0.63,当前在售(1000+)
2023-6-20 11:22,AWP | 狩猎网格 (破损不堪),工业级,普通,步枪,破损不堪,0.68,当前在售(1000+)
2023-6-20 11:22,AWP | 狩猎网格 (战痕累累),工业级,普通,步枪,战痕累累,1.41,当前在售(1000+)
2023-6-20 11:22,双持贝瑞塔 | 1.6精英 (略有磨损),军规级,普通,手枪,略有磨损,0.89,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 1.6精英 (崭新出厂),军规级,普通,手枪,崭新出厂,1.52,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 1.6精英 (久经沙场),军规级,普通,手枪,久经沙场,0.58,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 1.6精英 (破损不堪),军规级,普通,手枪,破损不堪,0.59,当前在售(291)
2023-6-20 11:22,双持贝瑞塔 | 1.6精英 (战痕累累),军规级,普通,手枪,战痕累累,0.49,当前在售(291)
2023-6-20 11:22,G3SG1 | 橙光冲击 (略有磨损),军规级,普通,步枪,略有磨损,0.78,当前在售(475)
2023-6-20 11:22,G3SG1 | 橙光冲击 (崭新出厂),军规级,普通,步枪,崭新出厂,1.4,当前在售(475)
2023-6-20 11:22,G3SG1 | 橙光冲击 (久经沙场),军规级,普通,步枪,久经沙场,0.39,当前在售(475)
2023-6-20 11:22,G3SG1 | 橙光冲击 (破损不堪),军规级,普通,步枪,破损不堪,0.4,当前在售(475)
2023-6-20 11:22,G3SG1 | 橙光冲击 (战痕累累),军规级,普通,步枪,战痕累累,0.4,当前在售(475)
2023-6-20 11:22,折叠刀（★） | 北方森林 (略有磨损),隐秘,★,匕首,略有磨损,1300,当前在售(33)
2023-6-20 11:22,折叠刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,2400,当前在售(33)
2023-6-20 11:22,折叠刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1140,当前在售(33)
2023-6-20 11:22,折叠刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1106.48,当前在售(33)
2023-6-20 11:22,折叠刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1084.5,当前在售(33)
2023-6-20 11:22,XM1014 | 狂野丛林 (略有磨损),消费级,普通,霰弹枪,略有磨损,17.97,当前在售(22)
2023-6-20 11:22,XM1014 | 狂野丛林 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,138.7,当前在售(22)
2023-6-20 11:22,XM1014 | 狂野丛林 (久经沙场),消费级,普通,霰弹枪,久经沙场,7.45,当前在售(22)
2023-6-20 11:22,XM1014 | 狂野丛林 (破损不堪),消费级,普通,霰弹枪,破损不堪,5.92,当前在售(22)
2023-6-20 11:22,XM1014 | 狂野丛林 (战痕累累),消费级,普通,霰弹枪,战痕累累,7.02,当前在售(22)
2023-6-20 11:22,AWP | 冥界之河 (略有磨损),军规级,普通,狙击步枪,略有磨损,9.15,当前在售(1000+)
2023-6-20 11:22,AWP | 冥界之河 (崭新出厂),军规级,普通,狙击步枪,崭新出厂,17.6,当前在售(1000+)
2023-6-20 11:22,AWP | 冥界之河 (久经沙场),军规级,普通,狙击步枪,久经沙场,5.42,当前在售(1000+)
2023-6-20 11:22,AWP | 冥界之河 (破损不堪),军规级,普通,狙击步枪,破损不堪,7.78,当前在售(1000+)
2023-6-20 11:22,AWP | 冥界之河 (战痕累累),军规级,普通,狙击步枪,战痕累累,4.66,当前在售(1000+)
2023-6-20 11:22,XM1014 | 都市穿孔 (略有磨损),消费级,普通,霰弹枪,略有磨损,16.56,当前在售(17)
2023-6-20 11:22,XM1014 | 都市穿孔 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,90.83,当前在售(17)
2023-6-20 11:22,XM1014 | 都市穿孔 (久经沙场),消费级,普通,霰弹枪,久经沙场,10.02,当前在售(17)
2023-6-20 11:22,XM1014 | 都市穿孔 (破损不堪),消费级,普通,霰弹枪,破损不堪,100,当前在售(17)
2023-6-20 11:22,XM1014 | 都市穿孔 (战痕累累),消费级,普通,霰弹枪,战痕累累,12.87,当前在售(17)
2023-6-20 11:22,G3SG1（纪念品） | 沙漠风暴 (略有磨损),消费级,纪念品,步枪,略有磨损,2.66,当前在售(183)
2023-6-20 11:22,G3SG1（纪念品） | 沙漠风暴 (崭新出厂),消费级,纪念品,步枪,崭新出厂,62.88,当前在售(183)
2023-6-20 11:22,G3SG1（纪念品） | 沙漠风暴 (久经沙场),消费级,纪念品,步枪,久经沙场,0.99,当前在售(183)
2023-6-20 11:22,G3SG1（纪念品） | 沙漠风暴 (破损不堪),消费级,纪念品,步枪,破损不堪,1.88,当前在售(183)
2023-6-20 11:22,G3SG1（纪念品） | 沙漠风暴 (战痕累累),消费级,纪念品,步枪,战痕累累,1.03,当前在售(183)
2023-6-20 11:22,AWP | 浮生如梦 (略有磨损),保密,普通,步枪,略有磨损,50,当前在售(1000+)
2023-6-20 11:22,AWP | 浮生如梦 (崭新出厂),保密,普通,步枪,崭新出厂,80,当前在售(1000+)
2023-6-20 11:22,AWP | 浮生如梦 (久经沙场),保密,普通,步枪,久经沙场,46.5,当前在售(1000+)
2023-6-20 11:22,AWP | 浮生如梦 (破损不堪),保密,普通,步枪,破损不堪,46.8,当前在售(1000+)
2023-6-20 11:22,AWP | 浮生如梦 (战痕累累),保密,普通,步枪,战痕累累,45.21,当前在售(1000+)
2023-6-20 11:22,双持贝瑞塔 | 卡特尔 (略有磨损),军规级,普通,手枪,略有磨损,3.29,当前在售(245)
2023-6-20 11:22,双持贝瑞塔 | 卡特尔 (崭新出厂),军规级,普通,手枪,崭新出厂,6.4,当前在售(245)
2023-6-20 11:22,双持贝瑞塔 | 卡特尔 (久经沙场),军规级,普通,手枪,久经沙场,3.28,当前在售(245)
2023-6-20 11:22,双持贝瑞塔 | 卡特尔 (破损不堪),军规级,普通,手枪,破损不堪,2.83,当前在售(245)
2023-6-20 11:22,双持贝瑞塔 | 卡特尔 (战痕累累),军规级,普通,手枪,战痕累累,2.55,当前在售(245)
2023-6-20 11:22,G3SG1（纪念品） | 碧藤青翠 (略有磨损),军规级,纪念品,狙击步枪,略有磨损,0.94,当前在售(171)
2023-6-20 11:22,G3SG1（纪念品） | 碧藤青翠 (崭新出厂),军规级,纪念品,狙击步枪,崭新出厂,2.28,当前在售(171)
2023-6-20 11:22,G3SG1（纪念品） | 碧藤青翠 (久经沙场),军规级,纪念品,狙击步枪,久经沙场,0.45,当前在售(171)
