Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-14 9:0,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,10099.5,当前在售(283)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,9840,当前在售(36)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,7388,当前在售(36)
2023-6-14 9:0,鲍伊猎刀（★） | 大马士革钢 (略有磨损),隐秘,★,匕首,略有磨损,1245,当前在售(72)
2023-6-14 9:0,鲍伊猎刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1459,当前在售(72)
2023-6-14 9:0,鲍伊猎刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,1066,当前在售(72)
2023-6-14 9:0,鲍伊猎刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1050,当前在售(72)
2023-6-14 9:0,鲍伊猎刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,1000,当前在售(72)
2023-6-14 9:0,UMP-45 | 渐变之色 (略有磨损),保密,普通,微型冲锋枪,略有磨损,5750,当前在售(4)
2023-6-14 9:0,UMP-45 | 渐变之色 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,4130,当前在售(4)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 深红之网 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,13799,当前在售(31)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,159999,当前在售(31)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,7138,当前在售(31)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,6880,当前在售(31)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,5699,当前在售(31)
2023-6-14 9:0,SG 553 | 红苹果 (略有磨损),工业级,普通,步枪,略有磨损,28.1,当前在售(298)
2023-6-14 9:0,SG 553 | 红苹果 (崭新出厂),工业级,普通,步枪,崭新出厂,37.5,当前在售(298)
2023-6-14 9:0,SG 553 | 红苹果 (久经沙场),工业级,普通,步枪,久经沙场,25.37,当前在售(298)
2023-6-14 9:0,SG 553 | 红苹果 (破损不堪),工业级,普通,步枪,破损不堪,25.94,当前在售(298)
2023-6-14 9:0,SG 553 | 红苹果 (战痕累累),工业级,普通,步枪,战痕累累,24.99,当前在售(298)
2023-6-14 9:0,P250 | X 射线 (略有磨损),受限,普通,手枪,略有磨损,3.15,当前在售(1000+)
2023-6-14 9:0,P250 | X 射线 (崭新出厂),受限,普通,手枪,崭新出厂,5.1,当前在售(1000+)
2023-6-14 9:0,P250 | X 射线 (久经沙场),受限,普通,手枪,久经沙场,2.86,当前在售(1000+)
2023-6-14 9:0,鲍伊猎刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,1037.5,当前在售(68)
2023-6-14 9:0,鲍伊猎刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,1185,当前在售(68)
2023-6-14 9:0,鲍伊猎刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,918.88,当前在售(68)
2023-6-14 9:0,鲍伊猎刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,899.5,当前在售(68)
2023-6-14 9:0,鲍伊猎刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,818.79,当前在售(68)
2023-6-14 9:0,P90 | 冷血无情 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,1.2,当前在售(1000+)
2023-6-14 9:0,P90 | 冷血无情 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,4.56,当前在售(1000+)
2023-6-14 9:0,P90 | 冷血无情 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,0.49,当前在售(1000+)
2023-6-14 9:0,P90 | 冷血无情 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,1.18,当前在售(1000+)
2023-6-14 9:0,P90 | 冷血无情 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,0.45,当前在售(1000+)
2023-6-14 9:0,P250 | 卡带 (略有磨损),军规级,普通,手枪,略有磨损,0.73,当前在售(1000+)
2023-6-14 9:0,P250 | 卡带 (崭新出厂),军规级,普通,手枪,崭新出厂,1.19,当前在售(1000+)
2023-6-14 9:0,P250 | 卡带 (久经沙场),军规级,普通,手枪,久经沙场,0.39,当前在售(1000+)
2023-6-14 9:0,P250 | 卡带 (破损不堪),军规级,普通,手枪,破损不堪,0.34,当前在售(1000+)
2023-6-14 9:0,P250 | 卡带 (战痕累累),军规级,普通,手枪,战痕累累,0.33,当前在售(1000+)
2023-6-14 9:0,P90（纪念品） | 沙漠 DDPAT (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,0.06,当前在售(1000+)
2023-6-14 9:0,P90（纪念品） | 沙漠 DDPAT (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,0.25,当前在售(1000+)
2023-6-14 9:0,P90（纪念品） | 沙漠 DDPAT (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,0.07,当前在售(1000+)
2023-6-14 9:0,P90（纪念品） | 沙漠 DDPAT (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,0.07,当前在售(1000+)
2023-6-14 9:0,P90（纪念品） | 沙漠 DDPAT (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,0.06,当前在售(1000+)
2023-6-14 9:0,SG 553 | 三巨头 (略有磨损),受限,普通,步枪,略有磨损,4.84,当前在售(189)
2023-6-14 9:0,SG 553 | 三巨头 (崭新出厂),受限,普通,步枪,崭新出厂,11.7,当前在售(189)
2023-6-14 9:0,SG 553 | 三巨头 (久经沙场),受限,普通,步枪,久经沙场,3.28,当前在售(189)
2023-6-14 9:0,SG 553 | 三巨头 (破损不堪),受限,普通,步枪,破损不堪,2.67,当前在售(189)
2023-6-14 9:0,SG 553 | 三巨头 (战痕累累),受限,普通,步枪,战痕累累,1.69,当前在售(189)
2023-6-14 9:0,P90 | 给爷冲 (略有磨损),受限,普通,微型冲锋枪,略有磨损,8.73,当前在售(1000+)
2023-6-14 9:0,P90 | 给爷冲 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,16.74,当前在售(1000+)
2023-6-14 9:0,P90 | 给爷冲 (久经沙场),受限,普通,微型冲锋枪,久经沙场,4.81,当前在售(1000+)
2023-6-14 9:0,P90 | 给爷冲 (破损不堪),受限,普通,微型冲锋枪,破损不堪,4.21,当前在售(1000+)
2023-6-14 9:0,P90 | 给爷冲 (战痕累累),受限,普通,微型冲锋枪,战痕累累,3.53,当前在售(1000+)
2023-6-14 9:0,鲍伊猎刀（★） | 自由之手 (略有磨损),隐秘,★,匕首,略有磨损,1228.5,当前在售(54)
2023-6-14 9:0,鲍伊猎刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1396.98,当前在售(54)
2023-6-14 9:0,鲍伊猎刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,1065.48,当前在售(54)
2023-6-14 9:0,鲍伊猎刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,1020,当前在售(54)
2023-6-14 9:0,鲍伊猎刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,951.5,当前在售(54)
2023-6-14 9:0,P250 | 元素轮廓 (略有磨损),军规级,普通,手枪,略有磨损,1.13,当前在售(863)
2023-6-14 9:0,P250 | 元素轮廓 (崭新出厂),军规级,普通,手枪,崭新出厂,3.88,当前在售(863)
2023-6-14 9:0,P250 | 元素轮廓 (久经沙场),军规级,普通,手枪,久经沙场,0.52,当前在售(863)
2023-6-14 9:0,P250 | 元素轮廓 (破损不堪),军规级,普通,手枪,破损不堪,1.08,当前在售(863)
2023-6-14 9:0,P250 | 元素轮廓 (战痕累累),军规级,普通,手枪,战痕累累,0.52,当前在售(863)
2023-6-14 9:0,P90 | 二西莫夫 (略有磨损),隐秘,普通,微型冲锋枪,略有磨损,97,当前在售(951)
2023-6-14 9:0,P90 | 二西莫夫 (崭新出厂),隐秘,普通,微型冲锋枪,崭新出厂,230,当前在售(951)
2023-6-14 9:0,P90 | 二西莫夫 (久经沙场),隐秘,普通,微型冲锋枪,久经沙场,49.5,当前在售(951)
2023-6-14 9:0,P90 | 二西莫夫 (破损不堪),隐秘,普通,微型冲锋枪,破损不堪,42.5,当前在售(951)
2023-6-14 9:0,P90 | 二西莫夫 (战痕累累),隐秘,普通,微型冲锋枪,战痕累累,37.3,当前在售(951)
2023-6-14 9:0,P90 | 元女王 (略有磨损),受限,普通,微型冲锋枪,略有磨损,14.1,当前在售(764)
2023-6-14 9:0,P90 | 元女王 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,24.39,当前在售(764)
2023-6-14 9:0,P90 | 元女王 (久经沙场),受限,普通,微型冲锋枪,久经沙场,7.25,当前在售(764)
2023-6-14 9:0,P90 | 元女王 (破损不堪),受限,普通,微型冲锋枪,破损不堪,7.57,当前在售(764)
2023-6-14 9:0,P90 | 元女王 (战痕累累),受限,普通,微型冲锋枪,战痕累累,13.7,当前在售(764)
2023-6-14 9:0,鲍伊猎刀（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,2576.18,当前在售(50)
2023-6-14 9:0,鲍伊猎刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,7499,当前在售(50)
2023-6-14 9:0,鲍伊猎刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1648,当前在售(50)
2023-6-14 9:0,鲍伊猎刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1480,当前在售(50)
2023-6-14 9:0,鲍伊猎刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1300,当前在售(50)
2023-6-14 9:0,P250 | 生化短吻鳄 (略有磨损),隐秘,普通,手枪,略有磨损,37.9,当前在售(947)
2023-6-14 9:0,P250 | 生化短吻鳄 (崭新出厂),隐秘,普通,手枪,崭新出厂,77.39,当前在售(947)
2023-6-14 9:0,P250 | 生化短吻鳄 (久经沙场),隐秘,普通,手枪,久经沙场,20.49,当前在售(947)
2023-6-14 9:0,P250 | 生化短吻鳄 (破损不堪),隐秘,普通,手枪,破损不堪,27.7,当前在售(947)
2023-6-14 9:0,P250 | 生化短吻鳄 (战痕累累),隐秘,普通,手枪,战痕累累,19.69,当前在售(947)
2023-6-14 9:0,鲍伊猎刀（★） | 黑色层压板 (略有磨损),隐秘,★,匕首,略有磨损,1186.88,当前在售(31)
2023-6-14 9:0,鲍伊猎刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,1788.99,当前在售(31)
2023-6-14 9:0,鲍伊猎刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,1074.99,当前在售(31)
2023-6-14 9:0,鲍伊猎刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,1034,当前在售(31)
2023-6-14 9:0,鲍伊猎刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,1059.5,当前在售(31)
2023-6-14 9:0,SG 553（StatTrak™） | 轻空 (略有磨损),军规级,StatTrak™,步枪,略有磨损,3.07,当前在售(251)
2023-6-14 9:0,SG 553（StatTrak™） | 轻空 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,5.94,当前在售(251)
2023-6-14 9:0,SG 553（StatTrak™） | 轻空 (久经沙场),军规级,StatTrak™,步枪,久经沙场,1.48,当前在售(251)
2023-6-14 9:0,SG 553（StatTrak™） | 轻空 (破损不堪),军规级,StatTrak™,步枪,破损不堪,2.03,当前在售(251)
2023-6-14 9:0,SG 553（StatTrak™） | 轻空 (战痕累累),军规级,StatTrak™,步枪,战痕累累,1.26,当前在售(251)
2023-6-14 9:0,P250 | 设施系列·草图 (略有磨损),消费级,普通,手枪,略有磨损,0.18,当前在售(905)
2023-6-14 9:0,P250 | 设施系列·草图 (崭新出厂),消费级,普通,手枪,崭新出厂,0.43,当前在售(905)
2023-6-14 9:0,P250 | 设施系列·草图 (久经沙场),消费级,普通,手枪,久经沙场,0.14,当前在售(905)
2023-6-14 9:0,P250 | 设施系列·草图 (破损不堪),消费级,普通,手枪,破损不堪,0.13,当前在售(905)
2023-6-14 9:0,P250 | 设施系列·草图 (战痕累累),消费级,普通,手枪,战痕累累,0.13,当前在售(905)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自动化 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,12409,当前在售(34)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,17999,当前在售(34)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,9872,当前在售(34)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,9450,当前在售(34)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,8159.52,当前在售(34)
2023-6-14 9:0,P90 | 集装箱 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,0.71,当前在售(1000+)
2023-6-14 9:0,P90 | 集装箱 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,1.38,当前在售(1000+)
2023-6-14 9:0,P90 | 集装箱 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,0.4,当前在售(1000+)
2023-6-14 9:0,P90 | 集装箱 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,0.31,当前在售(1000+)
2023-6-14 9:0,P90 | 集装箱 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,0.32,当前在售(1000+)
2023-6-14 9:0,SG 553（StatTrak™） | 危险距离 (略有磨损),军规级,StatTrak™,步枪,略有磨损,1.99,当前在售(211)
2023-6-14 9:0,SG 553（StatTrak™） | 危险距离 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,5.77,当前在售(211)
2023-6-14 9:0,SG 553（StatTrak™） | 危险距离 (久经沙场),军规级,StatTrak™,步枪,久经沙场,0.88,当前在售(211)
2023-6-14 9:0,SG 553（StatTrak™） | 危险距离 (破损不堪),军规级,StatTrak™,步枪,破损不堪,0.99,当前在售(211)
2023-6-14 9:0,SG 553（StatTrak™） | 危险距离 (战痕累累),军规级,StatTrak™,步枪,战痕累累,0.65,当前在售(211)
2023-6-14 9:0,P250（StatTrak™） | 卡带 (略有磨损),军规级,StatTrak™,手枪,略有磨损,1.68,当前在售(537)
2023-6-14 9:0,P250（StatTrak™） | 卡带 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,4.1,当前在售(537)
2023-6-14 9:0,P250（StatTrak™） | 卡带 (久经沙场),军规级,StatTrak™,手枪,久经沙场,0.69,当前在售(537)
2023-6-14 9:0,P250（StatTrak™） | 卡带 (破损不堪),军规级,StatTrak™,手枪,破损不堪,0.99,当前在售(537)
2023-6-14 9:0,P250（StatTrak™） | 卡带 (战痕累累),军规级,StatTrak™,手枪,战痕累累,0.7,当前在售(537)
2023-6-14 9:0,P90 | 精英之作 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,1.74,当前在售(614)
2023-6-14 9:0,P90 | 精英之作 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,7.1,当前在售(614)
2023-6-14 9:0,P90 | 精英之作 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,1.65,当前在售(614)
2023-6-14 9:0,P90 | 精英之作 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,1.57,当前在售(614)
2023-6-14 9:0,P90 | 精英之作 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,1.51,当前在售(614)
2023-6-14 9:0,SG 553（StatTrak™） | 电子脉冲 (略有磨损),受限,StatTrak™,步枪,略有磨损,59.45,当前在售(223)
2023-6-14 9:0,SG 553（StatTrak™） | 电子脉冲 (久经沙场),受限,StatTrak™,步枪,久经沙场,22.69,当前在售(223)
2023-6-14 9:0,SG 553（StatTrak™） | 电子脉冲 (破损不堪),受限,StatTrak™,步枪,破损不堪,26.7,当前在售(223)
2023-6-14 9:0,SG 553（StatTrak™） | 电子脉冲 (战痕累累),受限,StatTrak™,步枪,战痕累累,19.98,当前在售(223)
2023-6-14 9:0,蝴蝶刀（★） | 伽玛多普勒 (略有磨损),隐秘,★,匕首,略有磨损,13510,当前在售(30)
2023-6-14 9:0,蝴蝶刀（★） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,14000,当前在售(30)
2023-6-14 9:0,鲍伊猎刀（★） | 致命紫罗兰 (略有磨损),隐秘,★,匕首,略有磨损,1220,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,2487.5,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,924,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,917.99,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,818.99,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,2075,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,2273,当前在售(35)
2023-6-14 9:0,鲍伊猎刀（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,2044.99,当前在售(35)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,7246,当前在售(22)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,10999.99,当前在售(22)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,6250,当前在售(22)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,5999,当前在售(22)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,5455,当前在售(22)
2023-6-14 9:0,鲍伊猎刀（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,940,当前在售(27)
2023-6-14 9:0,鲍伊猎刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,1800,当前在售(27)
2023-6-14 9:0,鲍伊猎刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,800,当前在售(27)
2023-6-14 9:0,鲍伊猎刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,799,当前在售(27)
2023-6-14 9:0,鲍伊猎刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,805.89,当前在售(27)
2023-6-14 9:0,SG 553（StatTrak™） | 青龙 (略有磨损),受限,StatTrak™,步枪,略有磨损,20.09,当前在售(279)
2023-6-14 9:0,SG 553（StatTrak™） | 青龙 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,39.97,当前在售(279)
2023-6-14 9:0,SG 553（StatTrak™） | 青龙 (久经沙场),受限,StatTrak™,步枪,久经沙场,8,当前在售(279)
2023-6-14 9:0,SG 553（StatTrak™） | 青龙 (破损不堪),受限,StatTrak™,步枪,破损不堪,8.18,当前在售(279)
2023-6-14 9:0,SG 553（StatTrak™） | 青龙 (战痕累累),受限,StatTrak™,步枪,战痕累累,7.24,当前在售(279)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自由之手 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,7499,当前在售(26)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,8550,当前在售(26)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,6480,当前在售(26)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,5766,当前在售(26)
2023-6-14 9:0,鲍伊猎刀（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,1929,当前在售(34)
2023-6-14 9:0,鲍伊猎刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,3118,当前在售(34)
2023-6-14 9:0,鲍伊猎刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1733.33,当前在售(34)
2023-6-14 9:0,鲍伊猎刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1499.49,当前在售(34)
2023-6-14 9:0,鲍伊猎刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1545,当前在售(34)
2023-6-14 9:0,P90 | 异星世界 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,2.1,当前在售(429)
2023-6-14 9:0,P90 | 异星世界 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,3.41,当前在售(429)
2023-6-14 9:0,P90 | 异星世界 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,0.79,当前在售(429)
2023-6-14 9:0,P90 | 异星世界 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,0.92,当前在售(429)
2023-6-14 9:0,P90 | 异星世界 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,0.63,当前在售(429)
2023-6-14 9:0,鲍伊猎刀（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,1130,当前在售(24)
2023-6-14 9:0,鲍伊猎刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1875.49,当前在售(24)
2023-6-14 9:0,鲍伊猎刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,1048.8,当前在售(24)
2023-6-14 9:0,鲍伊猎刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,969.99,当前在售(24)
2023-6-14 9:0,鲍伊猎刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,960,当前在售(24)
2023-6-14 9:0,P90（纪念品） | 碧绿升藤 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,0.07,当前在售(532)
2023-6-14 9:0,P90（纪念品） | 碧绿升藤 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,0.29,当前在售(532)
2023-6-14 9:0,P90（纪念品） | 碧绿升藤 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,0.06,当前在售(532)
2023-6-14 9:0,P90（纪念品） | 碧绿升藤 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,0.08,当前在售(532)
2023-6-14 9:0,P90（纪念品） | 碧绿升藤 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,0.18,当前在售(532)
2023-6-14 9:0,鲍伊猎刀（★） | 狩猎网格 (略有磨损),隐秘,★,匕首,略有磨损,801.9,当前在售(17)
2023-6-14 9:0,鲍伊猎刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,771.3,当前在售(17)
2023-6-14 9:0,鲍伊猎刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,754,当前在售(17)
2023-6-14 9:0,鲍伊猎刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,766,当前在售(17)
2023-6-14 9:0,P90 | 白蜡木 (略有磨损),工业级,普通,微型冲锋枪,略有磨损,2.18,当前在售(474)
2023-6-14 9:0,P90 | 白蜡木 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,2.48,当前在售(474)
2023-6-14 9:0,P90 | 白蜡木 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,1.88,当前在售(474)
2023-6-14 9:0,P90 | 白蜡木 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,1.75,当前在售(474)
2023-6-14 9:0,SG 553 | 擎天神 (略有磨损),军规级,普通,步枪,略有磨损,1.26,当前在售(98)
2023-6-14 9:0,SG 553 | 擎天神 (崭新出厂),军规级,普通,步枪,崭新出厂,2.1,当前在售(98)
2023-6-14 9:0,SG 553 | 擎天神 (久经沙场),军规级,普通,步枪,久经沙场,0.43,当前在售(98)
2023-6-14 9:0,SG 553 | 擎天神 (破损不堪),军规级,普通,步枪,破损不堪,0.43,当前在售(98)
2023-6-14 9:0,SG 553 | 擎天神 (战痕累累),军规级,普通,步枪,战痕累累,0.34,当前在售(98)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 都市伪装 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,5650,当前在售(23)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4359.5,当前在售(23)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4299,当前在售(23)
2023-6-14 9:0,蝴蝶刀（★ StatTrak™） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,4280,当前在售(23)
2023-6-14 9:0,P90（StatTrak™） | 冷血无情 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,4.68,当前在售(567)
2023-6-14 9:0,P90（StatTrak™） | 冷血无情 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,18.5,当前在售(567)
2023-6-14 9:0,P90（StatTrak™） | 冷血无情 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,1.99,当前在售(567)
2023-6-14 9:0,P90（StatTrak™） | 冷血无情 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,7.5,当前在售(567)
2023-6-14 9:0,P90（StatTrak™） | 冷血无情 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,1.58,当前在售(567)
2023-6-14 9:0,P90 | 夺命器 (略有磨损),受限,普通,微型冲锋枪,略有磨损,5.64,当前在售(436)
2023-6-14 9:0,P90 | 夺命器 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,10.46,当前在售(436)
2023-6-14 9:0,P90 | 夺命器 (久经沙场),受限,普通,微型冲锋枪,久经沙场,2.92,当前在售(436)
2023-6-14 9:0,P90 | 夺命器 (破损不堪),受限,普通,微型冲锋枪,破损不堪,4.12,当前在售(436)
2023-6-14 9:0,P90 | 夺命器 (战痕累累),受限,普通,微型冲锋枪,战痕累累,2.42,当前在售(436)
2023-6-14 9:0,鲍伊猎刀（★ StatTrak™） | 传说 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2600,当前在售(13)
2023-6-14 9:0,鲍伊猎刀（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,4899,当前在售(13)
2023-6-14 9:0,鲍伊猎刀（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,2059.99,当前在售(13)
2023-6-14 9:0,鲍伊猎刀（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1724,当前在售(13)
2023-6-14 9:0,鲍伊猎刀（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1493.99,当前在售(13)
2023-6-14 9:0,P250 | 超新星 (略有磨损),受限,普通,手枪,略有磨损,5.29,当前在售(743)
2023-6-14 9:0,P250 | 超新星 (崭新出厂),受限,普通,手枪,崭新出厂,9.96,当前在售(743)
