Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-11 21:4,短剑（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,3048.99,当前在售(76)
2023-6-11 21:4,短剑（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,2077,当前在售(76)
2023-6-11 21:4,短剑（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1764.9,当前在售(76)
2023-6-11 21:4,短剑（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1638,当前在售(76)
2023-6-11 21:4,G3SG1 | 梦之林地 (略有磨损),受限,普通,狙击步枪,略有磨损,4,当前在售(489)
2023-6-11 21:4,G3SG1 | 梦之林地 (崭新出厂),受限,普通,狙击步枪,崭新出厂,9.84,当前在售(489)
2023-6-11 21:4,G3SG1 | 梦之林地 (久经沙场),受限,普通,狙击步枪,久经沙场,2.27,当前在售(489)
2023-6-11 21:4,G3SG1 | 梦之林地 (破损不堪),受限,普通,狙击步枪,破损不堪,1.76,当前在售(489)
2023-6-11 21:4,G3SG1 | 梦之林地 (战痕累累),受限,普通,狙击步枪,战痕累累,1.57,当前在售(489)
2023-6-11 21:4,双持贝瑞塔 | 深蓝电镀处理 (略有磨损),军规级,普通,手枪,略有磨损,30,当前在售(11)
2023-6-11 21:4,双持贝瑞塔 | 深蓝电镀处理 (崭新出厂),军规级,普通,手枪,崭新出厂,10.94,当前在售(11)
2023-6-11 21:4,AWP | 毛细血管 (略有磨损),军规级,普通,狙击步枪,略有磨损,2.19,当前在售(1000+)
2023-6-11 21:4,AWP | 毛细血管 (崭新出厂),军规级,普通,狙击步枪,崭新出厂,10.9,当前在售(1000+)
2023-6-11 21:4,AWP | 毛细血管 (久经沙场),军规级,普通,狙击步枪,久经沙场,1.06,当前在售(1000+)
2023-6-11 21:4,AWP | 毛细血管 (破损不堪),军规级,普通,狙击步枪,破损不堪,1.96,当前在售(1000+)
2023-6-11 21:4,AWP | 毛细血管 (战痕累累),军规级,普通,狙击步枪,战痕累累,0.95,当前在售(1000+)
2023-6-11 21:4,G3SG1 | 绿苹果 (略有磨损),工业级,普通,步枪,略有磨损,1.25,当前在售(490)
2023-6-11 21:4,G3SG1 | 绿苹果 (崭新出厂),工业级,普通,步枪,崭新出厂,1.76,当前在售(490)
2023-6-11 21:4,G3SG1 | 绿苹果 (久经沙场),工业级,普通,步枪,久经沙场,1.02,当前在售(490)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 报应 (略有磨损),军规级,StatTrak™,手枪,略有磨损,14.7,当前在售(11)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 报应 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,28.19,当前在售(11)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 报应 (久经沙场),军规级,StatTrak™,手枪,久经沙场,12.9,当前在售(11)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 报应 (破损不堪),军规级,StatTrak™,手枪,破损不堪,60,当前在售(11)
2023-6-11 21:4,XM1014（StatTrak™） | 剧毒水银 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,4.29,当前在售(82)
2023-6-11 21:4,XM1014（StatTrak™） | 剧毒水银 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,8.77,当前在售(82)
2023-6-11 21:4,XM1014（StatTrak™） | 剧毒水银 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,2.57,当前在售(82)
2023-6-11 21:4,XM1014（StatTrak™） | 剧毒水银 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,4.3,当前在售(82)
2023-6-11 21:4,XM1014（StatTrak™） | 剧毒水银 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,3.29,当前在售(82)
2023-6-11 21:4,AWP | 猫猫狗狗 (略有磨损),受限,普通,狙击步枪,略有磨损,16.72,当前在售(1000+)
2023-6-11 21:4,AWP | 猫猫狗狗 (崭新出厂),受限,普通,狙击步枪,崭新出厂,27.9,当前在售(1000+)
2023-6-11 21:4,AWP | 猫猫狗狗 (久经沙场),受限,普通,狙击步枪,久经沙场,8.81,当前在售(1000+)
2023-6-11 21:4,AWP | 猫猫狗狗 (破损不堪),受限,普通,狙击步枪,破损不堪,10.46,当前在售(1000+)
2023-6-11 21:4,AWP | 猫猫狗狗 (战痕累累),受限,普通,狙击步枪,战痕累累,14.3,当前在售(1000+)
2023-6-11 21:4,双持贝瑞塔 | 报应 (略有磨损),军规级,普通,手枪,略有磨损,14.94,当前在售(8)
2023-6-11 21:4,双持贝瑞塔 | 报应 (崭新出厂),军规级,普通,手枪,崭新出厂,22,当前在售(8)
2023-6-11 21:4,双持贝瑞塔 | 报应 (久经沙场),军规级,普通,手枪,久经沙场,55,当前在售(8)
2023-6-11 21:4,XM1014（StatTrak™） | 斯康里娅 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,4.27,当前在售(74)
2023-6-11 21:4,XM1014（StatTrak™） | 斯康里娅 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,13.8,当前在售(74)
2023-6-11 21:4,XM1014（StatTrak™） | 斯康里娅 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,1.77,当前在售(74)
2023-6-11 21:4,XM1014（StatTrak™） | 斯康里娅 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,1.82,当前在售(74)
2023-6-11 21:4,XM1014（StatTrak™） | 斯康里娅 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,1.65,当前在售(74)
2023-6-11 21:4,AWP | 蠕虫之神 (略有磨损),受限,普通,步枪,略有磨损,9.79,当前在售(1000+)
2023-6-11 21:4,AWP | 蠕虫之神 (崭新出厂),受限,普通,步枪,崭新出厂,14.74,当前在售(1000+)
2023-6-11 21:4,AWP | 蠕虫之神 (久经沙场),受限,普通,步枪,久经沙场,8.25,当前在售(1000+)
2023-6-11 21:4,AWP | 蠕虫之神 (破损不堪),受限,普通,步枪,破损不堪,9.76,当前在售(1000+)
2023-6-11 21:4,短剑（★） | 狩猎网格 (略有磨损),隐秘,★,匕首,略有磨损,1419.98,当前在售(48)
2023-6-11 21:4,短剑（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,2230,当前在售(48)
2023-6-11 21:4,短剑（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,1324,当前在售(48)
2023-6-11 21:4,短剑（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,1299.9,当前在售(48)
2023-6-11 21:4,短剑（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,1288,当前在售(48)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 黑榄仁木 (略有磨损),军规级,StatTrak™,手枪,略有磨损,56.96,当前在售(13)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 黑榄仁木 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,399.5,当前在售(13)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 黑榄仁木 (久经沙场),军规级,StatTrak™,手枪,久经沙场,39.21,当前在售(13)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 黑榄仁木 (破损不堪),军规级,StatTrak™,手枪,破损不堪,88,当前在售(13)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 黑榄仁木 (战痕累累),军规级,StatTrak™,手枪,战痕累累,49.42,当前在售(13)
2023-6-11 21:4,XM1014（纪念品） | 太古传说 (略有磨损),受限,纪念品,霰弹枪,略有磨损,9.47,当前在售(53)
2023-6-11 21:4,XM1014（纪念品） | 太古传说 (崭新出厂),受限,纪念品,霰弹枪,崭新出厂,22.59,当前在售(53)
2023-6-11 21:4,XM1014（纪念品） | 太古传说 (久经沙场),受限,纪念品,霰弹枪,久经沙场,5.86,当前在售(53)
2023-6-11 21:4,XM1014（纪念品） | 太古传说 (破损不堪),受限,纪念品,霰弹枪,破损不堪,7.88,当前在售(53)
2023-6-11 21:4,XM1014（纪念品） | 太古传说 (战痕累累),受限,纪念品,霰弹枪,战痕累累,13.68,当前在售(53)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (略有磨损),保密,StatTrak™,手枪,略有磨损,526,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,750,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (久经沙场),保密,StatTrak™,手枪,久经沙场,448.99,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (破损不堪),保密,StatTrak™,手枪,破损不堪,470,当前在售(9)
2023-6-11 21:4,XM1014 | 蓝色轮胎 (略有磨损),消费级,普通,霰弹枪,略有磨损,1.79,当前在售(41)
2023-6-11 21:4,XM1014 | 蓝色轮胎 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,2.51,当前在售(41)
2023-6-11 21:4,XM1014 | 蓝色轮胎 (久经沙场),消费级,普通,霰弹枪,久经沙场,1.71,当前在售(41)
2023-6-11 21:4,XM1014 | 蓝色轮胎 (破损不堪),消费级,普通,霰弹枪,破损不堪,1.92,当前在售(41)
2023-6-11 21:4,XM1014 | 蓝色轮胎 (战痕累累),消费级,普通,霰弹枪,战痕累累,1.69,当前在售(41)
2023-6-11 21:4,AWP | 响尾蛇 (略有磨损),受限,普通,步枪,略有磨损,4.57,当前在售(1000+)
2023-6-11 21:4,AWP | 响尾蛇 (久经沙场),受限,普通,步枪,久经沙场,2.77,当前在售(1000+)
2023-6-11 21:4,AWP | 响尾蛇 (破损不堪),受限,普通,步枪,破损不堪,4.57,当前在售(1000+)
2023-6-11 21:4,AWP | 响尾蛇 (战痕累累),受限,普通,步枪,战痕累累,4.54,当前在售(1000+)
2023-6-11 21:4,短剑（★） | 森林 DDPAT (略有磨损),隐秘,★,匕首,略有磨损,1497.99,当前在售(61)
2023-6-11 21:4,短剑（★） | 森林 DDPAT (崭新出厂),隐秘,★,匕首,崭新出厂,2600,当前在售(61)
2023-6-11 21:4,短剑（★） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,1370,当前在售(61)
2023-6-11 21:4,短剑（★） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,1308.5,当前在售(61)
2023-6-11 21:4,短剑（★） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,1300,当前在售(61)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 雇佣兵 (略有磨损),消费级,纪念品,手枪,略有磨损,150,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 雇佣兵 (崭新出厂),消费级,纪念品,手枪,崭新出厂,3333,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 雇佣兵 (久经沙场),消费级,纪念品,手枪,久经沙场,42.1,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 雇佣兵 (破损不堪),消费级,纪念品,手枪,破损不堪,104.79,当前在售(9)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 雇佣兵 (战痕累累),消费级,纪念品,手枪,战痕累累,70,当前在售(9)
2023-6-11 21:4,短剑（★） | 枯焦之色 (略有磨损),隐秘,★,匕首,略有磨损,1459.5,当前在售(57)
2023-6-11 21:4,短剑（★） | 枯焦之色 (崭新出厂),隐秘,★,匕首,崭新出厂,1999.9,当前在售(57)
2023-6-11 21:4,短剑（★） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,1359.5,当前在售(57)
2023-6-11 21:4,短剑（★） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,1323.99,当前在售(57)
2023-6-11 21:4,短剑（★） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,1299.99,当前在售(57)
2023-6-11 21:4,G3SG1 | 净化者 (略有磨损),受限,普通,狙击步枪,略有磨损,4.8,当前在售(412)
2023-6-11 21:4,G3SG1 | 净化者 (崭新出厂),受限,普通,狙击步枪,崭新出厂,8.98,当前在售(412)
2023-6-11 21:4,G3SG1 | 净化者 (久经沙场),受限,普通,狙击步枪,久经沙场,2.95,当前在售(412)
2023-6-11 21:4,G3SG1 | 净化者 (破损不堪),受限,普通,狙击步枪,破损不堪,2.68,当前在售(412)
2023-6-11 21:4,G3SG1 | 净化者 (战痕累累),受限,普通,狙击步枪,战痕累累,2.45,当前在售(412)
2023-6-11 21:4,G3SG1 | 公海 (略有磨损),受限,普通,狙击步枪,略有磨损,8.75,当前在售(444)
2023-6-11 21:4,G3SG1 | 公海 (崭新出厂),受限,普通,狙击步枪,崭新出厂,18.8,当前在售(444)
2023-6-11 21:4,G3SG1 | 公海 (久经沙场),受限,普通,狙击步枪,久经沙场,3.99,当前在售(444)
2023-6-11 21:4,G3SG1 | 公海 (破损不堪),受限,普通,狙击步枪,破损不堪,3.58,当前在售(444)
2023-6-11 21:4,G3SG1 | 公海 (战痕累累),受限,普通,狙击步枪,战痕累累,2.79,当前在售(444)
2023-6-11 21:4,XM1014 | 焚烬之鳄 (略有磨损),保密,普通,霰弹枪,略有磨损,64.42,当前在售(46)
2023-6-11 21:4,XM1014 | 焚烬之鳄 (久经沙场),保密,普通,霰弹枪,久经沙场,10.2,当前在售(46)
2023-6-11 21:4,XM1014 | 焚烬之鳄 (破损不堪),保密,普通,霰弹枪,破损不堪,9.86,当前在售(46)
2023-6-11 21:4,XM1014 | 焚烬之鳄 (战痕累累),保密,普通,霰弹枪,战痕累累,9.38,当前在售(46)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 深蓝电镀处理 (略有磨损),军规级,纪念品,手枪,略有磨损,116.86,当前在售(3)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 深蓝电镀处理 (崭新出厂),军规级,纪念品,手枪,崭新出厂,43,当前在售(3)
2023-6-11 21:4,短剑（★） | 夜色 (略有磨损),隐秘,★,匕首,略有磨损,1799,当前在售(52)
2023-6-11 21:4,短剑（★） | 夜色 (崭新出厂),隐秘,★,匕首,崭新出厂,2830.97,当前在售(52)
2023-6-11 21:4,短剑（★） | 夜色 (久经沙场),隐秘,★,匕首,久经沙场,1569.93,当前在售(52)
2023-6-11 21:4,短剑（★） | 夜色 (破损不堪),隐秘,★,匕首,破损不堪,1500,当前在售(52)
2023-6-11 21:4,短剑（★） | 夜色 (战痕累累),隐秘,★,匕首,战痕累累,1393.99,当前在售(52)
2023-6-11 21:4,双持贝瑞塔 | 决斗家 (略有磨损),受限,普通,手枪,略有磨损,759,当前在售(5)
2023-6-11 21:4,双持贝瑞塔 | 决斗家 (崭新出厂),受限,普通,手枪,崭新出厂,759.98,当前在售(5)
2023-6-11 21:4,双持贝瑞塔 | 决斗家 (久经沙场),受限,普通,手枪,久经沙场,749.5,当前在售(5)
2023-6-11 21:4,双持贝瑞塔 | 决斗家 (破损不堪),受限,普通,手枪,破损不堪,2499,当前在售(5)
2023-6-11 21:4,G3SG1 | 沙漠风暴 (略有磨损),消费级,普通,步枪,略有磨损,0.24,当前在售(425)
2023-6-11 21:4,G3SG1 | 沙漠风暴 (崭新出厂),消费级,普通,步枪,崭新出厂,1.17,当前在售(425)
2023-6-11 21:4,G3SG1 | 沙漠风暴 (久经沙场),消费级,普通,步枪,久经沙场,0.18,当前在售(425)
2023-6-11 21:4,G3SG1 | 沙漠风暴 (破损不堪),消费级,普通,步枪,破损不堪,0.11,当前在售(425)
2023-6-11 21:4,G3SG1 | 沙漠风暴 (战痕累累),消费级,普通,步枪,战痕累累,0.16,当前在售(425)
2023-6-11 21:4,短剑（★） | 北方森林 (略有磨损),隐秘,★,匕首,略有磨损,1510,当前在售(48)
2023-6-11 21:4,短剑（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,2230,当前在售(48)
2023-6-11 21:4,短剑（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1380,当前在售(48)
2023-6-11 21:4,短剑（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1318,当前在售(48)
2023-6-11 21:4,短剑（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1297.9,当前在售(48)
2023-6-11 21:4,双持贝瑞塔 | 翡翠色调 (略有磨损),军规级,普通,手枪,略有磨损,750,当前在售(2)
2023-6-11 21:4,双持贝瑞塔 | 翡翠色调 (崭新出厂),军规级,普通,手枪,崭新出厂,197,当前在售(2)
2023-6-11 21:4,XM1014（纪念品） | 辐射警告 (略有磨损),工业级,纪念品,霰弹枪,略有磨损,37.13,当前在售(49)
2023-6-11 21:4,XM1014（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,霰弹枪,崭新出厂,563,当前在售(49)
2023-6-11 21:4,XM1014（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,霰弹枪,久经沙场,17,当前在售(49)
2023-6-11 21:4,XM1014（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,霰弹枪,破损不堪,19.9,当前在售(49)
2023-6-11 21:4,XM1014（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,霰弹枪,战痕累累,14.46,当前在售(49)
2023-6-11 21:4,XM1014 | 血红巨蟒 (略有磨损),军规级,普通,霰弹枪,略有磨损,9.67,当前在售(75)
2023-6-11 21:4,XM1014 | 血红巨蟒 (久经沙场),军规级,普通,霰弹枪,久经沙场,7.91,当前在售(75)
2023-6-11 21:4,XM1014 | 血红巨蟒 (破损不堪),军规级,普通,霰弹枪,破损不堪,7.55,当前在售(75)
2023-6-11 21:4,XM1014 | 血红巨蟒 (战痕累累),军规级,普通,霰弹枪,战痕累累,6.87,当前在售(75)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 钴蓝石英 (略有磨损),受限,纪念品,手枪,略有磨损,1500,当前在售(5)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 钴蓝石英 (崭新出厂),受限,纪念品,手枪,崭新出厂,4590,当前在售(5)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 钴蓝石英 (久经沙场),受限,纪念品,手枪,久经沙场,1999,当前在售(5)
2023-6-11 21:4,G3SG1 | 多变迷彩 (略有磨损),工业级,普通,步枪,略有磨损,1.15,当前在售(537)
2023-6-11 21:4,G3SG1 | 多变迷彩 (崭新出厂),工业级,普通,步枪,崭新出厂,1.65,当前在售(537)
2023-6-11 21:4,G3SG1 | 多变迷彩 (久经沙场),工业级,普通,步枪,久经沙场,0.9,当前在售(537)
2023-6-11 21:4,G3SG1 | 多变迷彩 (破损不堪),工业级,普通,步枪,破损不堪,0.85,当前在售(537)
2023-6-11 21:4,G3SG1 | 多变迷彩 (战痕累累),工业级,普通,步枪,战痕累累,0.86,当前在售(537)
2023-6-11 21:4,AWP | 无畏战神 (略有磨损),隐秘,普通,步枪,略有磨损,282,当前在售(1000+)
2023-6-11 21:4,AWP | 无畏战神 (久经沙场),隐秘,普通,步枪,久经沙场,263.9,当前在售(1000+)
2023-6-11 21:4,XM1014 | 天空守卫 (略有磨损),受限,普通,霰弹枪,略有磨损,56,当前在售(71)
2023-6-11 21:4,XM1014 | 天空守卫 (崭新出厂),受限,普通,霰弹枪,崭新出厂,69.64,当前在售(71)
2023-6-11 21:4,XM1014 | 天空守卫 (久经沙场),受限,普通,霰弹枪,久经沙场,46.4,当前在售(71)
2023-6-11 21:4,XM1014 | 天空守卫 (破损不堪),受限,普通,霰弹枪,破损不堪,45.36,当前在售(71)
2023-6-11 21:4,AWP | 树蝰 (略有磨损),受限,普通,狙击步枪,略有磨损,33.4,当前在售(1000+)
2023-6-11 21:4,AWP | 树蝰 (崭新出厂),受限,普通,狙击步枪,崭新出厂,86,当前在售(1000+)
2023-6-11 21:4,AWP | 树蝰 (久经沙场),受限,普通,狙击步枪,久经沙场,16.95,当前在售(1000+)
2023-6-11 21:4,AWP | 树蝰 (破损不堪),受限,普通,狙击步枪,破损不堪,13.09,当前在售(1000+)
2023-6-11 21:4,AWP | 树蝰 (战痕累累),受限,普通,狙击步枪,战痕累累,13.1,当前在售(1000+)
2023-6-11 21:4,XM1014（StatTrak™） | 天空守卫 (略有磨损),受限,StatTrak™,霰弹枪,略有磨损,98.5,当前在售(36)
2023-6-11 21:4,XM1014（StatTrak™） | 天空守卫 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,123,当前在售(36)
2023-6-11 21:4,XM1014（StatTrak™） | 天空守卫 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,82.1,当前在售(36)
2023-6-11 21:4,XM1014（StatTrak™） | 天空守卫 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,120,当前在售(36)
2023-6-11 21:4,XM1014（StatTrak™） | 天空守卫 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,1297.45,当前在售(36)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 人工染色 (略有磨损),工业级,纪念品,手枪,略有磨损,1699,当前在售(4)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 人工染色 (久经沙场),工业级,纪念品,手枪,久经沙场,199.5,当前在售(4)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 人工染色 (破损不堪),工业级,纪念品,手枪,破损不堪,399.5,当前在售(4)
2023-6-11 21:4,双持贝瑞塔（纪念品） | 人工染色 (战痕累累),工业级,纪念品,手枪,战痕累累,199,当前在售(4)
2023-6-11 21:4,短剑（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,2300,当前在售(64)
2023-6-11 21:4,短剑（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2879.5,当前在售(64)
2023-6-11 21:4,短剑（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,2070,当前在售(64)
2023-6-11 21:4,短剑（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1857.5,当前在售(64)
2023-6-11 21:4,短剑（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1844.4,当前在售(64)
2023-6-11 21:4,XM1014 | 芭蕉叶 (略有磨损),工业级,普通,霰弹枪,略有磨损,86.88,当前在售(36)
2023-6-11 21:4,XM1014 | 芭蕉叶 (崭新出厂),工业级,普通,霰弹枪,崭新出厂,89.9,当前在售(36)
2023-6-11 21:4,XM1014 | 芭蕉叶 (久经沙场),工业级,普通,霰弹枪,久经沙场,85.9,当前在售(36)
2023-6-11 21:4,XM1014 | 芭蕉叶 (破损不堪),工业级,普通,霰弹枪,破损不堪,87.6,当前在售(36)
2023-6-11 21:4,XM1014 | 芭蕉叶 (战痕累累),工业级,普通,霰弹枪,战痕累累,87.9,当前在售(36)
2023-6-11 21:4,AWP | 黑色魅影 (略有磨损),隐秘,普通,狙击步枪,略有磨损,204.5,当前在售(1000+)
2023-6-11 21:4,AWP | 黑色魅影 (崭新出厂),隐秘,普通,狙击步枪,崭新出厂,265,当前在售(1000+)
2023-6-11 21:4,AWP | 黑色魅影 (久经沙场),隐秘,普通,狙击步枪,久经沙场,172.41,当前在售(1000+)
2023-6-11 21:4,AWP | 黑色魅影 (破损不堪),隐秘,普通,狙击步枪,破损不堪,156.88,当前在售(1000+)
2023-6-11 21:4,AWP | 黑色魅影 (战痕累累),隐秘,普通,狙击步枪,战痕累累,149,当前在售(1000+)
2023-6-11 21:4,CZ75 | 战术高手 (略有磨损),受限,普通,手枪,略有磨损,4.55,当前在售(882)
2023-6-11 21:4,CZ75 | 战术高手 (崭新出厂),受限,普通,手枪,崭新出厂,9.03,当前在售(882)
2023-6-11 21:4,CZ75 | 战术高手 (久经沙场),受限,普通,手枪,久经沙场,2.59,当前在售(882)
2023-6-11 21:4,CZ75 | 战术高手 (破损不堪),受限,普通,手枪,破损不堪,2.42,当前在售(882)
2023-6-11 21:4,CZ75 | 战术高手 (战痕累累),受限,普通,手枪,战痕累累,2.5,当前在售(882)
2023-6-11 21:4,G3SG1 | 猎人 (略有磨损),军规级,普通,步枪,略有磨损,0.72,当前在售(313)
2023-6-11 21:4,G3SG1 | 猎人 (崭新出厂),军规级,普通,步枪,崭新出厂,1.52,当前在售(313)
2023-6-11 21:4,G3SG1 | 猎人 (久经沙场),军规级,普通,步枪,久经沙场,0.47,当前在售(313)
2023-6-11 21:4,G3SG1 | 猎人 (破损不堪),军规级,普通,步枪,破损不堪,0.33,当前在售(313)
2023-6-11 21:4,G3SG1 | 猎人 (战痕累累),军规级,普通,步枪,战痕累累,0.34,当前在售(313)
2023-6-11 21:4,XM1014（StatTrak™） | 血红巨蟒 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,19.27,当前在售(33)
2023-6-11 21:4,XM1014（StatTrak™） | 血红巨蟒 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,9.26,当前在售(33)
2023-6-11 21:4,XM1014（StatTrak™） | 血红巨蟒 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,9.82,当前在售(33)
2023-6-11 21:4,XM1014（StatTrak™） | 血红巨蟒 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,7.61,当前在售(33)
2023-6-11 21:4,短剑（★） | 多普勒 (略有磨损),隐秘,★,匕首,略有磨损,4250,当前在售(45)
2023-6-11 21:4,短剑（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,4378,当前在售(45)
2023-6-11 21:4,G3SG1 | 毒刺 (略有磨损),受限,普通,步枪,略有磨损,3.9,当前在售(277)
2023-6-11 21:4,G3SG1 | 毒刺 (崭新出厂),受限,普通,步枪,崭新出厂,9.3,当前在售(277)
2023-6-11 21:4,G3SG1 | 毒刺 (久经沙场),受限,普通,步枪,久经沙场,2.29,当前在售(277)
2023-6-11 21:4,G3SG1 | 毒刺 (破损不堪),受限,普通,步枪,破损不堪,4.56,当前在售(277)
2023-6-11 21:4,G3SG1 | 毒刺 (战痕累累),受限,普通,步枪,战痕累累,1.88,当前在售(277)
2023-6-11 21:4,AWP | 火卫一 (略有磨损),受限,普通,步枪,略有磨损,7.66,当前在售(1000+)
2023-6-11 21:4,AWP | 火卫一 (崭新出厂),受限,普通,步枪,崭新出厂,11.9,当前在售(1000+)
2023-6-11 21:4,AWP | 火卫一 (久经沙场),受限,普通,步枪,久经沙场,6.9,当前在售(1000+)
2023-6-11 21:4,AWP | 火卫一 (破损不堪),受限,普通,步枪,破损不堪,19,当前在售(1000+)
2023-6-11 21:4,CZ75 | 短趾雕 (略有磨损),军规级,普通,手枪,略有磨损,1.09,当前在售(689)
2023-6-11 21:4,CZ75 | 短趾雕 (崭新出厂),军规级,普通,手枪,崭新出厂,2.58,当前在售(689)
2023-6-11 21:4,CZ75 | 短趾雕 (久经沙场),军规级,普通,手枪,久经沙场,0.59,当前在售(689)
2023-6-11 21:4,CZ75 | 短趾雕 (破损不堪),军规级,普通,手枪,破损不堪,0.59,当前在售(689)
2023-6-11 21:4,CZ75 | 短趾雕 (战痕累累),军规级,普通,手枪,战痕累累,0.56,当前在售(689)
2023-6-11 21:4,短剑（★） | 渐变大理石 (略有磨损),隐秘,★,匕首,略有磨损,4500,当前在售(35)
2023-6-11 21:4,短剑（★） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,4715,当前在售(35)
2023-6-11 21:4,AWP | 复古流行 (略有磨损),受限,普通,狙击步枪,略有磨损,20.23,当前在售(1000+)
2023-6-11 21:4,AWP | 复古流行 (崭新出厂),受限,普通,狙击步枪,崭新出厂,35.5,当前在售(1000+)
2023-6-11 21:4,AWP | 复古流行 (久经沙场),受限,普通,狙击步枪,久经沙场,17.96,当前在售(1000+)
2023-6-11 21:4,AWP | 复古流行 (破损不堪),受限,普通,狙击步枪,破损不堪,19.9,当前在售(1000+)
2023-6-11 21:4,XM1014（StatTrak™） | 宁静 (略有磨损),保密,StatTrak™,霰弹枪,略有磨损,131.49,当前在售(33)
